"package","source","homepage","vcs_browser","section"
"libtbbbind-2-5","onetbb","https://uxlfoundation.github.io/oneTBB/","","libs"
"libtbbmalloc2","onetbb","https://uxlfoundation.github.io/oneTBB/","","libs"
"libtbox-dev","tbox","https://github.com/tboox/tbox","","libdevel"
"libtcc-dev","tcc","http://www.tinycc.org/","","libdevel"
"libtcl8.6","tcl8.6","http://www.tcl.tk/","","libs"
"libtcl9.0","tcl9.0","http://www.tcl.tk/","","libs"
"libtclcl1","tclcl","https://otcl-tclcl.sourceforge.net/tclcl/","","libs"
"libtclcl1-dev","tclcl","https://otcl-tclcl.sourceforge.net/tclcl/","","libdevel"
"libtcmalloc-minimal4t64","google-perftools","https://github.com/gperftools/gperftools","","libs"
"libtcmu2","tcmu","https://github.com/open-iscsi/tcmu-runner","","libs"
"libtcnative-1","tomcat-native","http://tomcat.apache.org/native-doc/","","libs"
"libtcod-dev","libtcod","https://github.com/libtcod/libtcod","","libdevel"
"libtcod1t64","libtcod","https://github.com/libtcod/libtcod","","libs"
"libtcplay","tcplay","https://github.com/bwalex/tc-play","","libs"
"libtcplay-dev","tcplay","https://github.com/bwalex/tc-play","","libdevel"
"libtd-dev","td","https://github.com/tdlib/td","","libdevel"
"libtd-shim","td","https://github.com/tdlib/td","","libdevel"
"libtd1.8.11-dev","td1.8.11","https://github.com/tdlib/td","","libdevel"
"libtdb-dev","samba","https://www.samba.org","","libdevel"
"libtdb1","samba","https://www.samba.org","","libs"
"libtdjson1.8.11","td1.8.11","https://github.com/tdlib/td","","libs"
"libtdjson1.8.38","td","https://github.com/tdlib/td","","libs"
"libteam-dev","libteam","http://libteam.org","","libdevel"
"libteam5","libteam","http://libteam.org","","libs"
"libteamdctl0","libteam","http://libteam.org","","libs"
"libteckit-dev","teckit","https://github.com/silnrsi/teckit","","libdevel"
"libteckit0","teckit","https://github.com/silnrsi/teckit","","libs"
"libtecla-dev","libtecla","https://www.astro.caltech.edu/~mcs/tecla/","","libdevel"
"libtecla1t64","libtecla","https://www.astro.caltech.edu/~mcs/tecla/","","libs"
"libteem-dev","teem","http://teem.sourceforge.net/","","libdevel"
"libteem2","teem","http://teem.sourceforge.net/","","libs"
"libtelepathy-farstream-dev","telepathy-farstream","http://telepathy.freedesktop.org/","","libdevel"
"libtelepathy-farstream3","telepathy-farstream","http://telepathy.freedesktop.org/","","libs"
"libtelepathy-glib-dev","telepathy-glib","https://telepathy.freedesktop.org/wiki/","","libdevel"
"libtelepathy-glib0t64","telepathy-glib","https://telepathy.freedesktop.org/wiki/","","libs"
"libtelepathy-logger-dev","telepathy-logger","https://telepathy.freedesktop.org/wiki/","","libdevel"
"libtelepathy-logger-doc","telepathy-logger","https://telepathy.freedesktop.org/wiki/","","doc"
"libtelepathy-logger3","telepathy-logger","https://telepathy.freedesktop.org/wiki/","","libs"
"libtelepathy-qt5-0","telepathy-qt","https://telepathy.freedesktop.org/wiki/","","libs"
"libtelepathy-qt5-dev","telepathy-qt","https://telepathy.freedesktop.org/wiki/","","libdevel"
"libtelepathy-qt5-farstream0","telepathy-qt","https://telepathy.freedesktop.org/wiki/","","libs"
"libtelnet-dev","libtelnet","https://github.com/seanmiddleditch/libtelnet","","libdevel"
"libtelnet2","libtelnet","https://github.com/seanmiddleditch/libtelnet","","libs"
"libtemplate-glib-1.0-0","template-glib","https://people.gnome.org/~chergert/docs/template-glib/","","libs"
"libtemplate-glib-1.0-dev","template-glib","https://people.gnome.org/~chergert/docs/template-glib/","","libdevel"
"libtemplate-glib-common","template-glib","https://people.gnome.org/~chergert/docs/template-glib/","","libs"
"libtemplates-parser-dev","libtemplates-parser","https://github.com/AdaCore/templates-parser","","libdevel"
"libtemplates-parser21","libtemplates-parser","https://github.com/AdaCore/templates-parser","","libs"
"libtensorpipe-dev","tensorpipe","https://github.com/pytorch/tensorpipe","","libdevel"
"libtensorpipe0","tensorpipe","https://github.com/pytorch/tensorpipe","","libs"
"libtercpp-dev","tercpp","http://sourceforge.net/projects/tercpp/","","libdevel"
"libtercpp0v5","tercpp","http://sourceforge.net/projects/tercpp/","","libs"
"libterm-size-perl-perl","libterm-size-perl-perl","https://metacpan.org/release/Term-Size-Perl","","perl"
"libtermbox-dev","termbox","https://github.com/nsf/termbox","","libdevel"
"libtermbox1","termbox","https://github.com/nsf/termbox","","libs"
"libtermkey-dev","libtermkey","http://www.leonerd.org.uk/code/libtermkey/","","libdevel"
"libtermkey1","libtermkey","http://www.leonerd.org.uk/code/libtermkey/","","libs"
"libtermpaint-dev","termpaint","https://termpaint.namepad.de/","","libdevel"
"libtermpaint0a","termpaint","https://termpaint.namepad.de/","","libs"
"libterraces-dev","terraphast","https://github.com/amkozlov/terraphast-one","","libdevel"
"libterraces0","terraphast","https://github.com/amkozlov/terraphast-one","","libs"
"libterralib-dev","libterralib","http://www.terralib.org/","","libdevel"
"libterralib3t64","libterralib","http://www.terralib.org/","","libs"
"libtesseract-dev","tesseract","https://github.com/tesseract-ocr/","","libdevel"
"libtesseract5","tesseract","https://github.com/tesseract-ocr/","","libs"
"libtest-leaktrace-perl","libtest-leaktrace-perl","https://metacpan.org/release/Test-LeakTrace","","perl"
"libtest-taint-perl","libtest-taint-perl","https://metacpan.org/release/Test-Taint","","perl"
"libtest-valgrind-perl","libtest-valgrind-perl","https://metacpan.org/release/Test-Valgrind","","perl"
"libtet1.5","tetgen","http://www.tetgen.org/","","libs"
"libtet1.5-dev","tetgen","http://www.tetgen.org/","","libdevel"
"libtevent-dev","samba","https://www.samba.org","","libdevel"
"libtevent0t64","samba","https://www.samba.org","","libs"
"libtexlua-dev","texlive-bin","https://www.tug.org/texlive/","","libdevel"
"libtexlua53","texlive-bin","https://www.tug.org/texlive/","","libs"
"libtexlua53-5","texlive-bin","https://www.tug.org/texlive/","","libs"
"libtexlua53-dev","texlive-bin","https://www.tug.org/texlive/","","libdevel"
"libtexluajit-dev","texlive-bin","https://www.tug.org/texlive/","","libdevel"
"libtexluajit2","texlive-bin","https://www.tug.org/texlive/","","libs"
"libtext-aligner-perl","libtext-aligner-perl","https://metacpan.org/release/Text-Aligner","","perl"
"libtext-bidi-perl","libtext-bidi-perl","https://metacpan.org/release/Text-Bidi","","perl"
"libtext-hunspell-perl","libtext-hunspell-perl","https://metacpan.org/release/Text-Hunspell","","perl"
"libtext-levenshteinxs-perl","libtext-levenshteinxs-perl","https://metacpan.org/release/Text-LevenshteinXS","","perl"
"libtext-markdown-discount-perl","libtext-markdown-discount-perl","https://metacpan.org/release/Text-Markdown-Discount","","perl"
"libtext-mecab-perl","libtext-mecab-perl","https://metacpan.org/release/Text-MeCab","","perl"
"libtext-ngram-perl","libtext-ngram-perl","https://metacpan.org/release/Text-Ngram","","perl"
"libtext-qrcode-perl","libtext-qrcode-perl","https://metacpan.org/release/Text-QRCode","","perl"
"libtext-reflow-perl","libtext-reflow-perl","https://metacpan.org/release/Text-Reflow","","perl"
"libtext-soundex-perl","libtext-soundex-perl","https://metacpan.org/release/Text-Soundex","","perl"
"libtext-table-perl","libtext-table-perl","http://search.cpan.org/perldoc?Text::Table","","perl"
"libtexttools-dev","libtexttools","http://www.pegasoft.ca/tt.html","","libdevel"
"libtexttools12","libtexttools","http://www.pegasoft.ca/tt.html","","libs"
"libtextwrap-dev","libtextwrap","http://libtextwrap.sourceforge.net/","","libdevel"
"libtextwrap1","libtextwrap","http://libtextwrap.sourceforge.net/","","libs"
"libtf-conversions-dev","ros-geometry","https://wiki.ros.org/geometry","","libdevel"
"libtf-conversions0d","ros-geometry","https://wiki.ros.org/geometry","","libs"
"libtf-dev","ros-geometry","https://wiki.ros.org/geometry","","libdevel"
"libtf1d","ros-geometry","https://wiki.ros.org/geometry","","libs"
"libtf2-2d","ros-geometry2","https://wiki.ros.org/geometry2","","libs"
"libtf2-bullet-dev","ros-geometry2","https://wiki.ros.org/geometry2","","libdevel"
"libtf2-dev","ros-geometry2","https://wiki.ros.org/geometry2","","libdevel"
"libtf2-eigen-dev","ros-geometry2","https://wiki.ros.org/geometry2","","libdevel"
"libtf2-geometry-msgs-dev","ros-geometry2","https://wiki.ros.org/geometry2","","libdevel"
"libtf2-kdl-dev","ros-geometry2","https://wiki.ros.org/geometry2","","libdevel"
"libtf2-msgs-dev","ros-geometry2","https://wiki.ros.org/geometry2","","libdevel"
"libtf2-ros-dev","ros-geometry2","https://wiki.ros.org/geometry2","","libdevel"
"libtf2-ros1d","ros-geometry2","https://wiki.ros.org/geometry2","","libs"
"libtf2-sensor-msgs-dev","ros-geometry2","https://wiki.ros.org/geometry2","","libdevel"
"libtfbs-perl","libtfbs-perl","http://tfbs.genereg.net","","perl"
"libtfm-dev","tomsfastmath","http://www.libtom.net/","","libdevel"
"libtfm1","tomsfastmath","http://www.libtom.net/","","libs"
"libtgowt-dev","libtgowt","https://github.com/desktop-app/tg_owt","","libdevel"
"libthai-data","libthai","https://linux.thai.net/projects/libthai","","libs"
"libthai-dev","libthai","https://linux.thai.net/projects/libthai","","libdevel"
"libthai0","libthai","https://linux.thai.net/projects/libthai","","libs"
"libtheora-dev","libtheora","https://www.theora.org/","","libdevel"
"libtheora0","libtheora","https://www.theora.org/","","libs"
"libtheoradec1","libtheora","https://www.theora.org/","","libs"
"libtheoraenc1","libtheora","https://www.theora.org/","","libs"
"libthread-pool-dev","libthread-pool","https://github.com/rvaser/thread_pool","","libdevel"
"libthreadar-dev","libthreadar","https://sourceforge.net/projects/libthreadar/","","libdevel"
"libthreadar1000","libthreadar","https://sourceforge.net/projects/libthreadar/","","libs"
"libthrift-0.19.0t64","thrift","https://thrift.apache.org/","","libs"
"libthrift-c-glib-dev","thrift","https://thrift.apache.org/","","libdevel"
"libthrift-c-glib0t64","thrift","https://thrift.apache.org/","","libs"
"libthrift-dev","thrift","https://thrift.apache.org/","","libdevel"
"libthrust-dev","cccl","https://github.com/NVIDIA/cccl","","libdevel"
"libthunarx-3-0","thunar","https://docs.xfce.org/xfce/thunar/start","","libs"
"libthunarx-3-dev","thunar","https://docs.xfce.org/xfce/thunar/start","","libdevel"
"libticables-dev","libticables","https://github.com/debrouxl/tilibs","","libdevel"
"libticables2-8","libticables","https://github.com/debrouxl/tilibs","","libs"
"libticalcs-dev","libticalcs","https://github.com/debrouxl/tilibs","","libdevel"
"libticalcs2-13","libticalcs","https://github.com/debrouxl/tilibs","","libs"
"libticcutils-dev","ticcutils","https://github.com/LanguageMachines/ticcutils","","libdevel"
"libticcutils10","ticcutils","https://github.com/LanguageMachines/ticcutils","","libs"
"libtickit-dev","libtickit","https://www.leonerd.org.uk/code/libtickit/","","libdevel"
"libtickit3t64","libtickit","https://www.leonerd.org.uk/code/libtickit/","","libs"
"libticonv-dev","libticonv","https://github.com/debrouxl/tilibs","","libdevel"
"libticonv9","libticonv","https://github.com/debrouxl/tilibs","","libs"
"libtidy-dev","tidy-html5","https://www.html-tidy.org/","","libdevel"
"libtidy58","tidy-html5","https://www.html-tidy.org/","","libs"
"libtiff-dev","tiff","https://libtiff.gitlab.io/libtiff/","","libdevel"
"libtiff-opengl","tiff","https://libtiff.gitlab.io/libtiff/","","graphics"
"libtiff5-dev","tiff","https://libtiff.gitlab.io/libtiff/","","oldlibs"
"libtiff6","tiff","https://libtiff.gitlab.io/libtiff/","","libs"
"libtiffxx6","tiff","https://libtiff.gitlab.io/libtiff/","","libs"
"libtifiles-dev","libtifiles","https://github.com/debrouxl/tilibs","","libdevel"
"libtifiles2-11","libtifiles","https://github.com/debrouxl/tilibs","","libs"
"libtiled-dev","tiled-qt","http://www.mapeditor.org/","","libdevel"
"libtiled1","tiled-qt","http://www.mapeditor.org/","","libs"
"libtimbl-dev","timbl","https://languagemachines.github.io/timbl/","","libdevel"
"libtimbl7","timbl","https://languagemachines.github.io/timbl/","","libs"
"libtimblserver-dev","timblserver","https://languagemachines.github.io/timbl/","","libdevel"
"libtimblserver5","timblserver","https://languagemachines.github.io/timbl/","","libs"
"libtime-warp-perl","libtime-warp-perl","https://metacpan.org/release/Time-Warp","","perl"
"libtime-y2038-perl","libtime-y2038-perl","https://metacpan.org/release/Time-y2038","","perl"
"libtimezonemap1","libtimezonemap","https://launchpad.net/timezonemap","","libs"
"libtimezonemap1-dev","libtimezonemap","https://launchpad.net/timezonemap","","libdevel"
"libtinfo6","ncurses","https://invisible-island.net/ncurses/","","libs"
"libtingea-dev","cimfomfa","http://micans.org/cimfomfa","","libdevel"
"libtingea0","cimfomfa","http://micans.org/cimfomfa","","libs"
"libtins-dev","libtins","https://libtins.github.io/","","libdevel"
"libtins4.5","libtins","https://libtins.github.io/","","libs"
"libtinycbor-dev","tinycbor","https://github.com/intel/tinycbor","","libdevel"
"libtinycbor0.6","tinycbor","https://github.com/intel/tinycbor","","libs"
"libtinyexr-dev","tinyexr","https://github.com/syoyo/tinyexr","","libdevel"
"libtinyexr1d","tinyexr","https://github.com/syoyo/tinyexr","","libs"
"libtinyframe-dev","tinyframe","https://github.com/DNS-OARC/tinyframe","","libdevel"
"libtinyframe0t64","tinyframe","https://github.com/DNS-OARC/tinyframe","","libs"
"libtinygltf-dev","tinygltf","https://github.com/syoyo/tinygltf","","libdevel"
"libtinygltf6d","tinygltf","https://github.com/syoyo/tinygltf","","libs"
"libtinyobjloader-dev","tinyobjloader","https://github.com/tinyobjloader/tinyobjloader","","libdevel"
"libtinyobjloader2rc13","tinyobjloader","https://github.com/tinyobjloader/tinyobjloader","","libs"
"libtinysparql-3.0-0","tinysparql","https://tracker.gnome.org/","","libs"
"libtinysparql-dev","tinysparql","https://tracker.gnome.org/","","libdevel"
"libtinyxml-dev","tinyxml","https://sourceforge.net/projects/tinyxml/","","libdevel"
"libtinyxml2-11","tinyxml2","https://www.grinninglizard.com/tinyxml2/","","libs"
"libtinyxml2-dev","tinyxml2","https://www.grinninglizard.com/tinyxml2/","","libdevel"
"libtinyxml2.6.2v5","tinyxml","https://sourceforge.net/projects/tinyxml/","","libs"
"libtirpc-common","libtirpc","http://sourceforge.net/projects/libtirpc","","libs"
"libtirpc-dev","libtirpc","http://sourceforge.net/projects/libtirpc","","libdevel"
"libtirpc3t64","libtirpc","http://sourceforge.net/projects/libtirpc","","libs"
"libtk8.6","tk8.6","http://www.tcl.tk/","","libs"
"libtk9.0","tk9.0","http://www.tcl.tk/","","libs"
"libtkrzw-dev","tkrzw","https://dbmx.net/tkrzw/","","libdevel"
"libtkrzw1t64","tkrzw","https://dbmx.net/tkrzw/","","libs"
"libtl-optional-dev","tl-optional","https://github.com/TartanLlama/optional","","libdevel"
"libtllist-dev","tllist","https://codeberg.org/dnkl/tllist","","libdevel"
"libtls-dev","libretls","","","libdevel"
"libtls28t64","libretls","","","libs"
"libtlsh-dev","tlsh","https://github.com/trendmicro/tlsh","","libdevel"
"libtlsh0","tlsh","https://github.com/trendmicro/tlsh","","libs"
"libtlsrpt0","libtlsrpt","https://github.com/sys4/libtlsrpt","","libs"
"libtlsrpt0-dev","libtlsrpt","https://github.com/sys4/libtlsrpt","","libdevel"
"libtm1638-dev","pi-tm1638","https://www.mjoldfield.com/atelier/2012/08/pi-tm1638.html","","libdevel"
"libtmglib-dev","lapack","https://www.netlib.org/lapack/","","libdevel"
"libtmglib3","lapack","https://www.netlib.org/lapack/","","libs"
"libtmglib64-3","lapack","https://www.netlib.org/lapack/","","libs"
"libtmglib64-dev","lapack","https://www.netlib.org/lapack/","","libdevel"
"libtnt-dev","libtnt","https://math.nist.gov/tnt/","","libdevel"
"libtntdb-dev","tntdb","http://www.tntnet.org/tntdb.html","","libdevel"
"libtntdb5","tntdb","http://www.tntnet.org/tntdb.html","","libs"
"libtntnet-dev","tntnet","http://www.tntnet.org/","","libdevel"
"libtntnet13t64","tntnet","http://www.tntnet.org/","","libs"
"libtogl-dev","togl","https://togl.sourceforge.net/","","libdevel"
"libtogl2","togl","https://togl.sourceforge.net/","","libs"
"libtokyocabinet-dev","tokyocabinet","https://fallabs.com/tokyocabinet/","","libdevel"
"libtokyocabinet-perl","libtokyocabinet-perl","https://fallabs.com/tokyocabinet/","","perl"
"libtokyocabinet9t64","tokyocabinet","https://fallabs.com/tokyocabinet/","","libs"
"libtolua++5.1-dev","tolua++","http://www.codenix.com/~tolua/","","libdevel"
"libtomcrypt-dev","libtomcrypt","https://www.libtom.net/LibTomCrypt/","","libdevel"
"libtomcrypt1","libtomcrypt","https://www.libtom.net/LibTomCrypt/","","libs"
"libtoml11-dev","toml11","https://github.com/ToruNiina/toml11","","libdevel"
"libtomlplusplus-dev","tomlplusplus","https://marzer.github.io/tomlplusplus/","","libdevel"
"libtomlplusplus3t64","tomlplusplus","https://marzer.github.io/tomlplusplus/","","libs"
"libtommath-dev","libtommath","http://www.libtom.net/LibTomMath/","","libdevel"
"libtommath1","libtommath","http://www.libtom.net/LibTomMath/","","libs"
"libtonezone-dev","dahdi-tools","http://www.asterisk.org/","","libdevel"
