"package","github_repo"
"triton","triton-lang/triton"
"trl","huggingface/trl"
"troposphere","cloudtools/troposphere"
"trove-classifiers","pypa/trove-classifiers"
"trufflehogregexes","dxa4481/trufflehogregexes"
"truststore","sethmlarson/truststore"
"tsdownsample","predict-idlab/tsdownsample"
"tsfresh","blue-yonder/tsfresh"
"tslearn","tslearn-team/tslearn"
"tsx","asuiu/tsx"
"tweepy","tweepy/tweepy"
"twilio","twilio/twilio-python"
"twine","pypa/twine"
"twisted-iocpsupport","twisted/twisted-iocpsupport"
"twofish","keybase/python-twofish"
"twython","ryanmcgrath/twython"
"typed-argument-parser","swansonk14/typed-argument-parser"
"typed-ast","python/typed_ast"
"typepy","thombashi/typepy"
"typer","fastapi/typer"
"typer-cli","fastapi/typer"
"typer-slim","fastapi/typer"
"types-aiofiles","python/typeshed"
"types-awscrt","youtype/types-awscrt"
"types-backports","python/typeshed"
"types-beautifulsoup4","python/typeshed"
"types-bleach","python/typeshed"
"types-certifi","python/typeshed"
"types-chardet","python/typeshed"
"types-click","python/typeshed"
"types-colorama","python/typeshed"
"types-croniter","python/typeshed"
"types-cryptography","python/typeshed"
"types-dataclasses","python/typeshed"
"types-dateparser","python/typeshed"
"types-decorator","python/typeshed"
"types-deprecated","python/typeshed"
"types-emoji","python/typeshed"
"types-enum34","python/typeshed"
"types-filelock","python/typeshed"
"types-flask","python/typeshed"
"types-freezegun","python/typeshed"
"types-frozendict","python/typeshed"
"types-futures","python/typeshed"
"types-geoip2","python/typeshed"
"types-jinja2","python/typeshed"
"types-maxminddb","python/typeshed"
"types-mock","python/typeshed"
"types-mypy-extensions","python/typeshed"
"types-paramiko","python/typeshed"
"types-pillow","python/typeshed"
"types-psycopg2","python/typeshed"
"types-pymysql","python/typeshed"
"types-pyopenssl","python/typeshed"
"types-pysftp","python/typeshed"
"types-python-dateutil","python/typeshed"
"types-python-slugify","python/typeshed"
"types-pytz","python/typeshed"
"types-requests","python/typeshed"
"types-retry","python/typeshed"
"types-s3transfer","youtype/types-s3transfer"
"types-tabulate","python/typeshed"
"types-termcolor","python/typeshed"
"types-ujson","python/typeshed"
"types-urllib3","python/typeshed"
"types-xmltodict","python/typeshed"
"typeshed-client","jellezijlstra/typeshed_client"
"typing","python/typing"
"typing-compat","rossmacarthur/typing-compat"
"typing-extensions","python/typing_extensions"
"typing-inspect","ilevkivskyi/typing_inspect"
"typing-utils","bojiang/typing_utils"
"typish","ramonhagenaars/typish"
"tzdata","python/tzdata"
"tzfpy","ringsaturn/tzfpy"
"tzwhere","pegler/pytzwhere"
"u-msgpack-python","vsergeev/u-msgpack-python"
"ua-parser","ua-parser/uap-python"
"ua-parser-builtins","ua-parser/uap-python"
"uamqp","azure/azure-uamqp-python"
"udatetime","freach/udatetime"
"uhashring","ultrabug/uhashring"
"ujson","ultrajson/ultrajson"
"ulid-py","ahawker/ulid"
"ultralytics-thop","ultralytics/thop"
"umap-learn","lmcinnes/umap"
"uncertainties","lmfit/uncertainties"
"undetected-chromedriver","ultrafunkamsterdam/undetected-chromedriver"
"unearth","frostming/unearth"
"unicode-slugify","mozilla/unicode-slugify"
"unicodecsv","jdunck/python-unicodecsv"
"unicorn","unicorn-engine/unicorn"
"unidic","polm/unidic-py"
"unidic-lite","polm/unidic-lite"
"unidiff","matiasb/python-unidiff"
"unittest-xml-reporting","xmlrunner/unittest-xml-reporting"
"unleashclient","unleash/unleash-python-sdk"
"unstructured","unstructured-io/unstructured"
"unstructured-client","unstructured-io/unstructured-python-client"
"unstructured-inference","unstructured-io/unstructured-inference"
"untokenize","myint/untokenize"
"update-checker","bboe/update_checker"
"uplink","prkumar/uplink"
"uproot","scikit-hep/uproot5"
"uptime","cairnarvon/uptime"
"uritemplate","python-hyper/uritemplate"
"url-normalize","niksite/url-normalize"
"urllib3","urllib3/urllib3"
"urllib3-secure-extra","urllib3/urllib3-secure-extra"
"urlobject","zacharyvoase/urlobject"
"urwid-readline","rr-/urwid_readline"
"us","unitedstates/python-us"
"usaddress","datamade/usaddress"
"usaddress-scourgify","greenbuildingregistry/usaddress-scourgify"
"usd-core","pixaranimationstudios/openusd"
"user-agent","lorien/user_agent"
"user-agents","selwin/python-user-agents"
"userpath","ofek/userpath"
"utils","haaksmash/pyutils"
"utilsforecast","nixtla/utilsforecast"
"utm","turbo87/utm"
"uuid6","oittaa/uuid6-python"
"uvicorn","kludex/uvicorn"
"uwsgitop","xrmx/uwsgitop"
"vadersentiment","cjhutto/vadersentiment"
"validator-collection","insightindustry/validator-collection"
"validators","python-validators/validators"
"varint","fmoo/python-varint"
"varname","pwwang/python-varname"
"vcrpy","kevin1024/vcrpy"
"versioneer","python-versioneer/python-versioneer"
"verspec","jimporter/verspec"
"vertexai","googleapis/python-aiplatform"
"vertica-python","vertica/vertica-python"
"vhacdx","trimesh/vhacdx"
"vine","celery/vine"
"virtualenv","pypa/virtualenv"
"visions","dylan-profiler/visions"
"visitor","mbr/visitor"
"vllm","vllm-project/vllm"
"vsts-cd-manager","microsoft/vsts-cd-manager"
"w3lib","scrapy/w3lib"
"wagtail","wagtail/wagtail"
"waitress","pylons/waitress"
"wand","emcconville/wand"
"wandb","wandb/wandb"
"warcio","webrecorder/warcio"
"warlock","bcwaldon/warlock"
"wasmer","wasmerio/wasmer-python"
"wasmer-compiler-cranelift","wasmerio/wasmer-python"
"watchdog","gorakhargosh/watchdog"
"watchfiles","samuelcolvin/watchfiles"
"watchgod","samuelcolvin/watchfiles"
"watchtower","kislyuk/watchtower"
"watergrid","armmaster17/watergrid-python"
"wavefront-sdk-python","wavefronthq/wavefront-sdk-python"
"wavelink","pythonistaguild/wavelink"
"wcmatch","facelessuser/wcmatch"
"wcwidth","jquast/wcwidth"
"weasel","explosion/weasel"
"weasyprint","kozea/weasyprint"
"weaviate-client","weaviate/weaviate-python-client"
"webargs","marshmallow-code/webargs"
"webassets","miracle2k/webassets"
"webcolors","ubernostrum/webcolors"
"webdataset","webdataset/webdataset"
"webdriver-manager","sergeypirogov/webdriver_manager"
"webrtcvad-wheels","daanzu/py-webrtcvad-wheels"
"websocket-client","websocket-client/websocket-client"
"websockets","python-websockets/websockets"
"webvtt-py","glut23/webvtt-py"
"wemake-python-styleguide","wemake-services/wemake-python-styleguide"
"werkzeug","pallets/werkzeug"
"west","zephyrproject-rtos/west"
"wexpect","raczben/wexpect"
"whatthepatch","cscorley/whatthepatch"
"wheel","pypa/wheel"
"wheel-filename","wheelodex/wheel-filename"
"whitenoise","evansd/whitenoise"
"wiki-fetch","d3z-the-dev/wiki-fetch"
"wikipedia","goldsmith/wikipedia"
"willow","wagtail/willow"
"win32-setctime","delgan/win32-setctime"
"wincertstore","tiran/wincertstore"
"wirerope","youknowone/wirerope"
"wmctrl","antocuni/wmctrl"
"wmd","src-d/wmd-relax"
"woodwork","alteryx/woodwork"
"word2number","akshaynagpal/w2n"
"wordcloud","amueller/word_cloud"
"wordninja","keredson/wordninja"
"workalendar","workalendar/workalendar"
"wrapt","grahamdumpleton/wrapt"
"wrapt-timeout-decorator","bitranox/wrapt_timeout_decorator"
"ws4py","lawouach/websocket-for-python"
"wsgi-request-logger","pklaus/wsgi-request-logger"
"wsgiproxy2","gawel/wsgiproxy2"
"wsproto","python-hyper/wsproto"
"wtforms","pallets-eco/wtforms"
"wtforms-json","kvesteri/wtforms-json"
"wxpython","wxwidgets/phoenix"
"xarray","pydata/xarray"
"xarray-einstats","arviz-devs/xarray-einstats"
"xatlas","mworchel/xatlas-python"
"xattr","xattr/xattr"
"xdg","srstevenson/xdg-base-dirs"
"xdoctest","erotemic/xdoctest"
"xgboost","dmlc/xgboost"
"xhtml2pdf","xhtml2pdf/xhtml2pdf"
"xlib","python-xlib/python-xlib"
"xlsx2csv","dilshod/xlsx2csv"
"xlsxwriter","jmcnamara/xlsxwriter"
"xlwings","xlwings/xlwings"
"xmldiff","shoobx/xmldiff"
"xmljson","sanand0/xmljson"
"xmlrunner","pycontribs/xmlrunner"
"xmlschema","sissaschool/xmlschema"
"xmltodict","martinblech/xmltodict"
"xmod","rec/xmod"
"xmodem","tehmaze/xmodem"
"xopen","pycompression/xopen"
"xsdata","tefra/xsdata"
"xvfbwrapper","cgoldberg/xvfbwrapper"
"xxhash","ifduyue/python-xxhash"
"y-py","y-crdt/ypy"
"yacs","rbgirshick/yacs"
"yagmail","kootenpv/yagmail"
"yake","inesctec/yake"
"yamale","23andme/yamale"
"yaml-config","greenbuildingregistry/yaml-config"
"yamllint","adrienverge/yamllint"
"yamlordereddictloader","fmenabe/python-yamlordereddictloader"
"yamlpath","wwkimball/yamlpath"
"yandexcloud","yandex-cloud/python-sdk"
"yappi","sumerc/yappi"
"yara-python","virustotal/yara-python"
"yarl","aio-libs/yarl"
"yaspin","pavdmyt/yaspin"
"ydb","ydb-platform/ydb-python-sdk"
"yellowbrick","districtdatalabs/yellowbrick"
"yfinance","ranaroussi/yfinance"
"youtube-search","joetats/youtube_search"
"youtube-transcript-api","jdepoix/youtube-transcript-api"
"ypy-websocket","y-crdt/ypy-websocket"
"yq","kislyuk/yq"
"yt-dlp","yt-dlp/yt-dlp"
"ytmusicapi","sigma67/ytmusicapi"
"z3-solver","z3prover/z3"
"zake","yahoo/zake"
"zarr","zarr-developers/zarr-python"
"zconfig","zopefoundation/zconfig"
"zeep","mvantellingen/python-zeep"
"zenpy","facetoe/zenpy"
"zeroconf","python-zeroconf/python-zeroconf"
"zexceptions","zopefoundation/zexceptions"
"zha-quirks","zigpy/zha-device-handlers"
"zigpy","zigpy/zigpy"
"zigpy-deconz","zigpy/zigpy-deconz"
"zigpy-xbee","zigpy/zigpy-xbee"
"zigpy-zigate","zigpy/zigpy-zigate"
"zigpy-znp","zigpy/zigpy-znp"
"zipcodes","seanpianka/zipcodes"
"zipfile-deflate64","brianhelba/zipfile-deflate64"
"zipfile38","lorencarvalho/zipfile38"
"zipp","jaraco/zipp"
"zmq","zeromq/pyzmq"
"zodb","zopefoundation/zodb"
"zodbpickle","zopefoundation/zodbpickle"
"zope","zopefoundation/zope"
"zopfli","fonttools/py-zopfli"
"zstandard","indygreg/python-zstandard"
"zstd","sergey-dryabzhinsky/python-zstd"
"zxcvbn","dwolfhub/zxcvbn-python"
