"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class"
"pytest-bdd","pytest-dev/pytest-bdd","9659667","2351083","5823134","8637262","15013721","16473135","True","1.382e-05","D"
"port-for","fizyk/port-for","9647387","1862515","2697050","4975877","10381212","28320280","True","1.38e-05","D"
"sphinxcontrib-mermaid","mgaitan/sphinxcontrib-mermaid","9642074","531777","2598701","6812560","13928236","24339094","True","1.379e-05","D"
"mypy-boto3-ssm","","9636957","505738","1292812","4453536","12972405","28960296","True","1.378e-05","D"
"uvicorn-worker","","6977034","129","509","2652","1387692","33494187","False","1.377e-05","D"
"aws-cdk-asset-kubectl-v20","","9626414","0","162959","7820959","19354180","20793973","True","1.377e-05","D"
"fastprogress","answerdotai/fastprogress","9622809","5738221","7401106","10050684","12799175","12124861","True","1.376e-05","D"
"google-cloud-managedkafka","","8758032","0","0","0","9931","43780228","True","1.376e-05","D"
"thop","","9594489","3537411","5449421","8149189","16339460","14496962","True","1.372e-05","D"
"rope","python-rope/rope","9584794","4979437","7760009","8613717","11102247","15468560","True","1.371e-05","D"
"snowflake","","9572251","1266204","2742440","3449860","7843168","32559582","True","1.369e-05","D"
"asv","","895488","244139","275156","523422","1227123","2207598","False","1.368e-05","D"
"pydata-sphinx-theme","pydata/pydata-sphinx-theme","9558857","1131666","2419231","5338216","15236984","23668187","True","1.367e-05","D"
"types-beautifulsoup4","python/typeshed","9553819","30509","484736","2625166","10888242","33740442","True","1.367e-05","D"
"azure-mgmt-mysqlflexibleservers","","9172398","0","0","0","1344181","44517811","True","1.366e-05","D"
"speechrecognition","","9540202","2629455","3897165","5676464","11498538","23999389","True","1.365e-05","D"
"sphinxcontrib-spelling","sphinx-contrib/spelling","9536585","1239829","1103920","1428081","10316945","33594152","True","1.364e-05","D"
"pyandoc","","9512705","129177","242461","10992801","18230633","17968453","True","1.361e-05","D"
"couchbase","couchbase/couchbase-python-client","3506755","905827","1423697","3087302","4794123","7322825","False","1.36e-05","D"
"youtube-search-python","","9507545","7389470","24312313","12555922","1432628","1847394","True","1.36e-05","D"
"numcodecs","zarr-developers/numcodecs","8274629","922756","1756006","3425705","12879086","22389592","False","1.359e-05","D"
"descartes","","9479545","5755170","6572096","14888809","13336856","6844793","True","1.356e-05","D"
"backports-cached-property","","9471592","1118512","10414007","13933068","12046102","9846270","True","1.355e-05","D"
"pytest-mypy-plugins","","614082","113155","171727","314168","636995","1834367","False","1.354e-05","D"
"jikanpy","abhinavk99/jikanpy","9453549","19988547","26507482","334190","303245","134279","True","1.352e-05","D"
"fluent-logger","","9443527","5521324","5166792","8563312","15029646","12936559","True","1.351e-05","D"
"instructor","","9429542","128","138","64001","5373505","41709938","True","1.349e-05","D"
"nameparser","derek73/python-nameparser","9430573","5612725","8750131","6838831","9085177","16865999","True","1.349e-05","D"
"click-help-colors","click-contrib/click-help-colors","9423687","3249530","4418926","6432289","16706233","16311455","True","1.348e-05","D"
"gcovr","","9422421","1341688","3163592","8655398","10950131","23001294","True","1.348e-05","D"
"facexlib","xinntao/facexlib","9403618","88759","2368974","15746387","11832229","16981740","True","1.345e-05","D"
"azureml-designer-serving","","9375571","9868110","9975304","17998919","8341663","693857","True","1.341e-05","D"
"pydantic-ai-slim","","9375039","0","0","0","77484","46797711","True","1.341e-05","D"
"mediapipe","","9365963","762852","1475024","9155473","13608821","21827646","True","1.34e-05","D"
"requests-html","kennethreitz/requests-html","9359913","7589558","8633062","10047733","12682522","7846690","True","1.339e-05","D"
"jieba","fxsjy/jieba","9338690","4863873","6855725","7190146","13697687","14086020","True","1.336e-05","D"
"scrapbook","nteract/scrapbook","9339168","365988","1447778","2535841","5011745","37334487","True","1.336e-05","D"
"backports-csv","","9319307","3720291","20644620","12390545","8162487","1678591","True","1.333e-05","D"
"undetected-chromedriver","ultrafunkamsterdam/undetected-chromedriver","9303200","1672442","7344061","4382124","12731712","20385659","True","1.331e-05","D"
"channels-redis","django/channels_redis","9304791","2864509","4159426","5779910","11393521","22326590","True","1.331e-05","D"
"country-converter","indecol/country_converter","9298334","4535069","2225826","6856722","13932401","18941652","True","1.33e-05","D"
"falcon","falconry/falcon","9288086","7011291","8071908","7958312","14847051","8551866","True","1.329e-05","D"
"pyamg","","582155","140250","506997","486579","761415","1015535","False","1.323e-05","D"
"tree-sitter-python","","6561726","0","0","0","2689070","30119560","False","1.323e-05","D"
"gtts","pndurette/gtts","9226767","8661342","9885478","11692369","6869815","9024832","True","1.32e-05","D"
"edgegrid-python","akamai/akamaiopen-edgegrid-python","9224459","1505053","4911047","6069154","28117176","5519865","True","1.319e-05","D"
"pypsrp","jborean93/pypsrp","9216988","314274","749394","2295331","7847158","34878784","True","1.318e-05","D"
"validate-email","","9200692","10565785","7762390","8964430","7330075","11380779","True","1.316e-05","D"
"domdf-python-tools","domdfcoding/domdf_python_tools","3922858","451283","1268304","2464025","6799274","8631406","False","1.315e-05","D"
"plyvel","wbolster/plyvel","9191459","1119999","3947454","2311963","8997852","29580025","True","1.315e-05","D"
"recommonmark","","9187345","8413895","9048988","8868134","9409194","10196515","True","1.314e-05","D"
"setuptools-git-versioning","dolfinus/setuptools-git-versioning","9169351","2138954","4523342","5420279","20292784","13471395","True","1.312e-05","D"
"wand","emcconville/wand","9173945","4194001","5416039","8816892","10677583","16765209","True","1.312e-05","D"
"pipelinewise-singer-python","transferwise/pipelinewise-singer-python","9168345","703630","2201878","2473857","13135590","27326770","True","1.311e-05","D"
"furo","","8623110","780550","2426071","5338226","13648140","20922562","True","1.311e-05","D"
"ndjson","rhgrant10/ndjson","9162717","1130572","5862477","9924759","11067457","17828321","True","1.311e-05","D"
"gpustat","wookayin/gpustat","9163705","4522514","8407194","13063809","10631268","9193738","True","1.311e-05","D"
"soda-core","","9158891","0","449079","5784718","14914191","24646466","True","1.31e-05","D"
"dash-bootstrap-components","dbc-team/dash-bootstrap-components","9150080","2100487","4588769","7129161","12923748","19008237","True","1.309e-05","D"
"azure-cli-nspkg","","9148679","15264602","16928232","8691997","2797073","2061489","True","1.309e-05","D"
"pytest-aiohttp","aio-libs/pytest-aiohttp","9152707","2182314","4527792","6972511","12642061","19438859","True","1.309e-05","D"
"atlassian-jwt-auth","atlassian/asap-authentication-python","9138091","9843960","14616742","14498803","3326336","3404612","True","1.307e-05","D"
"slacker","os/slacker","9117144","10025606","12224537","8303452","7989789","7042335","True","1.304e-05","D"
"hashids","","9109780","3927390","5387779","7975236","10934207","17324287","True","1.303e-05","D"
"nvidia-nvshmem-cu12","","9110788","0","0","0","952","45552988","True","1.303e-05","D"
"array-record","google/array_record","8184922","0","88","7639054","18546088","14739379","False","1.302e-05","D"
"mangum","kludex/mangum","9104956","907360","3356303","5312142","11606383","24342594","True","1.302e-05","D"
"django-oauth-toolkit","django-oauth/django-oauth-toolkit","9092697","3426272","4511647","5527188","11672765","20325612","True","1.301e-05","D"
"os-service-types","","6800617","4275459","4451838","5565262","8420711","11289816","False","1.298e-05","D"
"kgb","","9077560","26482","34064","33873","2726113","42567266","True","1.298e-05","D"
"gorilla","christophercrouzet/gorilla","9076413","21492222","12566513","6503913","3572454","1246964","True","1.298e-05","D"
"mypy-boto3-ecr","","9063488","197216","1618501","5255210","13533049","24713464","True","1.296e-05","D"
"msoffcrypto-tool","nolze/msoffcrypto-tool","9042715","1545785","3075171","4942134","10890120","24760365","True","1.293e-05","D"
"ebcdic","roskakori/codecmapper","9028586","2020175","6308121","6857981","11672888","18283763","True","1.291e-05","D"
"deepspeed","deepspeedai/deepspeed","4906150","413473","3102833","4421695","6042992","10549757","False","1.288e-05","D"
"pylibmc","lericson/pylibmc","2997971","1798925","1992222","2348780","4966231","3883695","False","1.287e-05","D"
"tree-sitter-javascript","","6298357","0","0","0","975687","30516096","False","1.286e-05","D"
"panel","holoviz/panel","8981441","2247235","5084524","5852623","11354022","20368803","True","1.285e-05","D"
"jsonschema-spec","","8974798","0","1406144","15199230","15529062","12739553","True","1.284e-05","D"
"giturlparse","nephila/giturlparse","8978765","202738","831988","2914761","10208909","30735427","True","1.284e-05","D"
"apache-airflow-providers-airbyte","","8966714","241489","1405154","2159298","5606089","35421538","True","1.283e-05","D"
"rouge-score","google-research/google-research","7574691","767625","3115253","5043448","12147872","16799258","False","1.283e-05","D"
"snowflake-ml-python","","702386","0","0","140161","853738","2518033","False","1.283e-05","D"
"sphinxcontrib-httpdomain","sphinx-contrib/httpdomain","8966473","1845844","1853164","2095871","8244593","30792891","True","1.283e-05","D"
"dagster-pandas","","8942332","343964","1672165","11517072","18968789","12209672","True","1.279e-05","D"
"mkdocs-include-markdown-plugin","mondeja/mkdocs-include-markdown-plugin","1827083","117722","377024","1350185","3074420","4216062","False","1.278e-05","D"
"autograd-gamma","camdavidsonpilon/autograd-gamma","7714798","2730583","4506166","4385129","9369801","17582311","False","1.277e-05","D"
"clarabel","","6975682","0","5038","1236520","12905991","20730862","False","1.277e-05","D"
"yarg","","8929558","1512634","3420016","15091213","10175194","14448734","True","1.277e-05","D"
"pyscreeze","asweigart/pyscreeze","8922423","5542755","6650047","7460597","9732543","15226172","True","1.276e-05","D"
"blake3","oconnor663/blake3-py","8097787","186473","743337","1393362","4803321","33362441","False","1.276e-05","D"
"spark-sklearn","databricks/spark-sklearn","8916338","3661801","17739881","11779476","7919141","3481390","True","1.275e-05","D"
"ip3country","","8913449","7761","232876","1797422","10901225","31627963","True","1.275e-05","D"
"pysaml2","","8916359","4236893","6315658","7068532","8839013","18121698","True","1.275e-05","D"
"mozlog","","8907370","25651154","13057296","2290426","1344484","2193492","True","1.274e-05","D"
"flask-oidc","fedora-infra/flask-oidc","8906582","3701272","18332411","3299520","6842367","12357338","True","1.274e-05","D"
"pygraphviz","","8907077","1326214","2855985","3618991","4961710","31772484","True","1.274e-05","D"
"sqlalchemy-stubs","dropbox/sqlalchemy-stubs","8882257","3865058","7039353","7633055","7414144","18459677","True","1.27e-05","D"
"phonenumberslite","daviddrysdale/python-phonenumbers","8876740","4937829","3967283","6495853","9610120","19372616","True","1.27e-05","D"
"types-aiobotocore","","8868990","0","195216","4070316","9774092","30305328","True","1.269e-05","D"
"skops","","868866","0","1269","130311","602393","3610356","False","1.266e-05","D"
"types-jinja2","python/typeshed","8852313","1195940","7499991","7520471","11060558","16984603","True","1.266e-05","D"
"s2sphere","","8834798","4305343","3252002","3201160","29008659","4406826","True","1.264e-05","D"
"dataclasses-avroschema","","8839486","842984","1820713","2255409","14331431","24946893","True","1.264e-05","D"
"riot","datadog/riot","8831103","819492","5186176","16824999","15253813","6071037","True","1.263e-05","D"
"sigtools","","8831028","259903","415537","1102599","4134273","38242826","True","1.263e-05","D"
"json-delta","","8818734","3277514","3900541","5459511","15236233","16219872","True","1.261e-05","D"
"apache-airflow-providers-microsoft-azure","","8819172","948887","1633904","2925542","10032903","28554624","True","1.261e-05","D"
"mercantile","mapbox/mercantile","8811639","7377334","6022467","6146587","15202768","9309037","True","1.26e-05","D"
"azure-schemaregistry","","8811820","234958","2994172","3257176","15049484","22523309","True","1.26e-05","D"
"striprtf","joshy/striprtf","8810402","292288","869150","933549","10059823","31897200","True","1.26e-05","D"
"signalfx","signalfx/signalfx-python","8810661","3756370","7567363","9846632","20775600","2107341","True","1.26e-05","D"
"langchain-classic","","2378824","0","0","0","0","11894121","False","1.26e-05","D"
"betterproto","danielgtaylor/python-betterproto","8807947","531774","1270402","12673893","11583192","17980473","True","1.26e-05","D"
"crc32c","","8800983","1153359","1682635","5064869","8917325","27186729","True","1.259e-05","D"
"dataproperty","thombashi/dataproperty","8796705","842614","2158754","5662131","11804094","23515932","True","1.258e-05","D"
