"package","avg_downloads","avg_downloads_share","2021","2022","2023","2024","2025"
"pyogrio","15295386","0.00003804","73","37641","294494","14340802","61803921"
"datefinder","15285137","0.00003802","1043453","1773637","8284666","31701132","33622796"
"rq","15278515","0.00003800","5734566","7549359","11973447","18784721","32350483"
"jproperties","15276190","0.00003799","3933537","11064202","16007210","19133062","26242940"
"autobahn","15255918","0.00003794","6809635","10368345","12608263","17151195","29342153"
"ansible-compat","15239273","0.00003790","486914","4407238","7615246","21324320","42362645"
"reactivex","15197370","0.00003780","0","1603198","6313232","18298193","49772226"
"py-serializable","15187952","0.00003777","0","4216","3008537","18537648","54389358"
"zthreading","15180126","0.00003775","21688002","18275394","16114328","9801094","10021814"
"django-appconf","15176161","0.00003774","8423063","9761772","11655212","17974692","28066068"
"subprocess32","15171786","0.00003773","18989260","18718417","15015070","12898369","10237814"
"pynndescent","15167348","0.00003772","9103023","14114150","10282706","17327355","25009507"
"sacrebleu","15099090","0.00003755","3568899","6896382","12360518","23623202","29046447"
"multivolumefile","15096922","0.00003755","1577460","5578004","12277506","19356019","36695621"
"types-python-slugify","15069434","0.00003748","226502","1462248","3390929","13010930","57256560"
"arviz","15068794","0.00003748","3516570","7357359","15359444","21208113","27902483"
"pybcj","15068484","0.00003748","445450","4773624","12655964","20143161","37324223"
"azureml-dataset-runtime","15045531","0.00003742","13465522","23144483","20244461","10572695","7800493"
"cadwyn","14963412","0.00003722","0","0","3456","60520","74753082"
"hjson","14882020","0.00003701","2506537","5327135","7930435","19780441","38865550"
"pyzipper","14864853","0.00003697","1889332","3263823","6174538","16191646","46804924"
"o365","14864437","0.00003697","1935649","4581732","9570627","22101160","36133019"
"pytest-ordering","14854518","0.00003694","4809428","6169512","9747393","19878281","33667976"
"pulumi","14846487","0.00003692","720183","3015760","11094153","15169451","44232889"
"cerberus-python-client","14825896","0.00003687","9868939","14719382","16676497","17848728","15015935"
"pyqt5-qt5","14790867","0.00003679","3760763","7735657","8707368","25700582","28049966"
"pefile","14789864","0.00003678","5191215","7043457","9751612","21489566","30473470"
"requests-unixsocket","14750756","0.00003669","9598217","6810183","19402348","19029085","18913948"
"contextvars","14745899","0.00003667","18486862","16695323","13341610","12545479","12660220"
"checksumdir","14713712","0.00003659","2743963","4662577","12341373","19189214","34631434"
"dicttoxml","14708582","0.00003658","12286809","10836031","12888561","18054227","19477283"
"torchsde","14655134","0.00003645","11106","751197","14980213","19975089","37558064"
"langgraph-prebuilt","14654102","0.00003645","0","0","0","0","73270511"
"types-jsonschema","14635032","0.00003640","29751","1143261","6661609","17411692","47928849"
"opentelemetry-instrumentation-aiohttp-client","14623147","0.00003637","144648","3826127","6265002","15787679","47092278"
"dependency-injector","14608517","0.00003633","4015287","7549979","12207541","16148770","33121006"
"branca","14605377","0.00003632","6303767","10733389","9672972","16129483","30187276"
"sshpubkeys","14599903","0.00003631","16623900","14733399","15274356","13567079","12800783"
"pex","14595052","0.00003630","1695495","4955459","11182973","23404631","31736701"
"eth-keys","14591653","0.00003629","2058786","6516774","9824601","25539784","29018321"
"opentelemetry-instrumentation-botocore","14590631","0.00003629","636632","5557471","8216768","15521278","43021005"
"nested-lookup","14583325","0.00003627","6275413","10740625","12365519","12118407","31416660"
"webargs","14570602","0.00003624","4892111","7551618","11391233","22102258","26915791"
"social-auth-core","14564706","0.00003622","7214707","10900793","9699285","16176512","28832234"
"llama-index-core","14560656","0.00003621","0","0","0","16240679","56562603"
"folium","14530744","0.00003614","6263294","10424476","9152611","15715847","31097492"
"bottleneck","14523438","0.00003612","5962863","5721063","6925566","13542128","40465569"
"requests-aws-sign","14470418","0.00003599","2288461","3576885","13624794","23070723","29791228"
"keystoneauth1","14442786","0.00003592","11519938","11584519","22744178","10776199","15589098"
"dbutils","14398061","0.00003581","3132297","7381290","10967217","21966263","28543238"
"replit","14372495","0.00003575","23309852","35253745","12649372","211917","437590"
"flatten-json","14359988","0.00003571","4032273","11655717","18258020","18132470","19721461"
"jsonpath-python","14323421","0.00003562","26559","481460","774911","13930514","56403662"
"dropbox","14308345","0.00003559","6950358","10692753","12741505","20880424","20276685"
"gprof2dot","14272361","0.00003550","4209864","5904329","8769480","16557104","35921026"
"hishel","14270788","0.00003549","0","0","11584","12429471","58912884"
"umap-learn","14266813","0.00003548","9581243","9598998","10268736","15899272","25985816"
"yacs","14260284","0.00003547","4083827","8620181","19262943","19631321","19703147"
"wordcloud","14227154","0.00003538","6255737","8965481","12857533","20483827","22573194"
"sqlparams","14214946","0.00003535","378449","2451715","7384762","16457389","44402413"
"msgpack-python","14204193","0.00003533","15239177","19896884","20232982","8656433","6995487"
"editdistance","14185519","0.00003528","6477953","7023010","8492279","21601672","27332682"
"premailer","14177871","0.00003526","5815208","8756198","10275295","14737763","31304889"
"a2wsgi","14172464","0.00003525","41329","380614","1505004","7104341","61831033"
"txaio","14163610","0.00003523","5933182","7686010","9319447","18251459","29627953"
"jq","14130658","0.00003514","1901577","6362450","8967088","17926378","35495795"
"gitdb2","14129622","0.00003514","17498851","15977606","11546615","14066064","11558973"
"yaspin","14121665","0.00003512","3687521","8261519","8378763","18486098","31794425"
"rlp","14110528","0.00003509","2171298","6601059","10097114","23669311","28013856"
"soxr","14101886","0.00003507","21158","115286","5314268","18074246","46984474"
"blessings","14100159","0.00003507","21986806","16756448","11410380","11717127","8630035"
"priority","14096697","0.00003506","10293827","8043427","7493375","15324743","29328113"
"anyascii","14071166","0.00003500","2509830","4614694","7293153","15970213","39967939"
"langchain-google-community","14068899","0.00003499","0","0","0","6868606","63475887"
"lightning","14054334","0.00003495","0","403306","4685226","19687764","45495376"
"pymupdfb","14042135","0.00003492","0","0","16142022","25861079","28207573"
"dockerfile-parse","14038996","0.00003492","1902783","4456717","8594870","14998598","40242014"
"zstd","14030870","0.00003490","1257188","3029680","6812550","15009507","44045427"
"flask-socketio","14022659","0.00003488","17433824","9828112","10054471","13617806","19179081"
"pdm","14010871","0.00003485","71798","608439","3965763","14276128","51132225"
"c7n","14009249","0.00003484","3671471","11428159","12465853","15926225","26554537"
"trampoline","14007764","0.00003484","21016","752581","14368693","18752299","36144229"
"pykwalify","13992407","0.00003480","6176066","10194369","8215059","16868507","28508034"
"python-pam","13943878","0.00003468","10241536","10096203","9904078","18587073","20890498"
"rfc3987","13940113","0.00003467","11250400","10425903","10221635","14034260","23768369"
"sphinx-autobuild","13930400","0.00003465","2034957","3415974","5320927","11860797","47019346"
"dominate","13919237","0.00003462","7321825","8117589","17511548","19623416","17021806"
"commentjson","13912436","0.00003460","1950989","5242517","10281962","20598395","31488318"
"ortools","13902655","0.00003458","4299655","9423303","8960652","18798619","28031048"
"svgwrite","13876874","0.00003451","1556076","9273999","3595365","22569471","32389457"
"oslo-utils","13871941","0.00003450","12559055","12849473","15784191","12037722","16129264"
"pyvirtualdisplay","13871306","0.00003450","10912496","10649051","11095069","13931592","22768323"
"mbstrdecoder","13867818","0.00003449","1431209","4022949","9606517","20130082","34148331"
"tensorflow-io","13866862","0.00003449","1813063","4578489","26339664","26688378","9914715"
"pycomposefile","13862792","0.00003448","0","142964","3016141","15982101","50172755"
"dbt-redshift","13861791","0.00003448","5238445","10312020","13139624","14801427","25817439"
"azure-search-documents","13857514","0.00003446","2210415","3072671","3376047","20225832","40402605"
"yamale","13824293","0.00003438","1977054","9110751","11614505","20979536","25439617"
"cmaes","13811115","0.00003435","7237039","21429471","19660551","11919266","8809250"
"cvxpy","13793264","0.00003430","3766513","10217211","7518476","19003769","28460351"
"typepy","13780092","0.00003427","1641677","4100484","9625424","19769696","33763179"
"azure-mgmt-appcontainers","13771854","0.00003425","0","17467","4684800","15870817","48286186"
"fastapi-cloud-cli","13756086","0.00003421","0","0","0","476","68779954"
"multitasking","13728672","0.00003414","2571697","4203101","6615668","19354908","35897986"
"opencensus-ext-logging","13725718","0.00003414","2340819","7910172","12927784","32976530","12473287"
"flask-bcrypt","13722937","0.00003413","9102217","11439863","14263629","14479995","19328981"
"tf-keras","13715650","0.00003411","0","0","27778","31257632","37292839"
"json-repair","13698962","0.00003407","0","0","10619","6555340","61928853"
"pynvml","13683584","0.00003403","994961","8039610","8585522","19374597","31423232"
"gdown","13658323","0.00003397","1989239","4971792","15035064","19139875","27155643"
"mkdocstrings","13647340","0.00003394","697353","2279228","5646291","15748970","43864857"
"eth-keyfile","13636572","0.00003392","1899956","5996360","9625956","22934917","27725670"
"update-checker","13621824","0.00003388","11132592","20694268","14468747","8339968","13473546"
"flake8-polyfill","13608187","0.00003384","13160959","15308707","13865120","13470392","12235757"
"bump2version","13534942","0.00003366","6700911","7285206","10470228","20093778","23124589"
"tinyhtml5","13520217","0.00003363","0","0","0","1190303","66410784"
"trimesh","13515189","0.00003361","1556037","2656833","6207255","22650964","34504855"
"pyclipper","13509336","0.00003360","1967648","4497695","5436343","14724525","40920468"
"poetry-dynamic-versioning","13502665","0.00003358","379956","1386359","5455484","19524693","40766832"
"cleanco","13490502","0.00003355","2736668","3161357","6531199","23079572","31943716"
"s3path","13483440","0.00003353","268484","1451661","6055954","22761249","36879853"
"mongoengine","13480434","0.00003353","10006188","9960587","12632564","15826192","18976639"
"pdbr","13472980","0.00003351","72323","58214","61965","3133196","64039200"
"nvidia-cufft-cu11","13457989","0.00003347","131","6389","28953555","21929175","16400697"
"jwt","13457473","0.00003347","2291781","2703177","5346366","20218974","36727065"
"oyaml","13456809","0.00003347","14683557","15369246","7666884","12891608","16672752"
"pdfkit","13437685","0.00003342","5175662","6564556","10460494","17583627","27404084"
"pylint-django","13428075","0.00003340","7293729","8937993","17967370","15282259","17659024"
"nvidia-cuda-cupti-cu11","13415241","0.00003336","149","5396","28801721","21778604","16490334"
"open-clip-torch","13403368","0.00003334","0","429094","8055764","17423675","41108307"
"types-mock","13403090","0.00003333","1248371","8070237","10979004","17689025","29028813"
"nvidia-cusolver-cu11","13388792","0.00003330","132","6069","28682790","21676678","16578289"
"pygtrie","13365275","0.00003324","2662955","5949081","10326740","12720000","35167601"
"nvidia-cusparse-cu11","13363968","0.00003324","129","6594","28702394","21618432","16492292"
"nvidia-curand-cu11","13359424","0.00003323","134","5753","28629407","21674696","16487132"
"teradatasqlalchemy","13352572","0.00003321","608632","2294074","4579226","18401691","40879235"
"pywinauto","13336660","0.00003317","2895306","6244173","8682767","23920573","24940481"
"requests-kerberos","13334862","0.00003316","3374804","4002684","4228839","12004581","43063404"
"mypy-boto3-batch","13327555","0.00003315","203442","485923","1268914","4355701","60323797"
"databricks-pypi1","13325876","0.00003314","7535137","10747982","4216943","22302264","21827056"
"channels","13312522","0.00003311","4265119","5964435","8127837","16536988","31668230"
"autopage","13290642","0.00003305","4091320","20659039","14731613","13579142","13392094"
"pyerfa","13285270","0.00003304","3610960","6253327","5003216","23458727","28100120"
"dep-logic","13276363","0.00003302","0","0","225649","13844533","52311634"
"snuggs","13266536","0.00003299","5587786","9486774","15906294","27634748","7717079"
"formulaic","13231137","0.00003291","2009901","5145113","6083759","20137127","32779787"
"nvidia-nccl-cu11","13192891","0.00003281","0","3712","28923824","21664141","15372779"
"pyhanko","13177947","0.00003277","10633","1622288","5674468","16820716","41761632"
"nvidia-nvtx-cu11","13165549","0.00003274","128","603","28440301","21305763","16080948"
"urwid","13148318","0.00003270","8203979","5759051","8411712","12593743","30773104"
"jsonpath-rw","13147561","0.00003270","5908972","9697995","15054400","14963362","20113074"
"onnxruntime-gpu","13143918","0.00003269","279551","1826285","9241513","19900918","34471322"
"pandas-profiling","13135181","0.00003267","30843054","12919776","10950265","6729384","4233427"
"pyvmomi","13126756","0.00003265","11169504","13127346","13058716","11872639","16405575"
"python-on-whales","13124152","0.00003264","398439","1453441","2993559","7262712","53512609"
"databricks-labs-blueprint","13095892","0.00003257","0","0","0","860490","64618970"
"tableauhyperapi","13083990","0.00003254","3024904","10877640","16529892","19461227","15526285"
"scs","13070992","0.00003251","3524928","10105788","6990983","18779894","25953365"
"oslo-config","13066005","0.00003250","13027724","12535307","15257818","10879553","13629623"
"django-celery-results","13063145","0.00003249","5320493","6593031","9403971","15792498","28205730"
"iopath","12987977","0.00003230","1562185","6512786","14964857","22323168","19576889"
"pytest-unordered","12956339","0.00003222","46527","418178","1084697","3126505","60105789"
"types-simplejson","12939292","0.00003218","1132629","8898163","10425453","15516716","28723498"
"flatten-dict","12925389","0.00003215","4129259","9496191","12067253","11150515","27783727"
"aio-pika","12923678","0.00003214","3335632","4074400","10267461","14411644","32529252"
"watchgod","12875923","0.00003202","7980565","20493465","13221171","12065846","10618568"
"flashtext","12866313","0.00003200","4678611","8353424","10927060","18580622","21791849"
"probableparsing","12865460","0.00003200","6868875","10886634","8961143","11134263","26476386"
"itemadapter","12861022","0.00003199","4724282","8783394","10728604","15668854","24399974"
"subprocess-tee","12857631","0.00003198","1928908","4634807","6485242","19728560","31510639"
"types-retry","12856320","0.00003197","773244","3367162","4969041","10461572","44710579"
"rollbar","12834000","0.00003192","3436826","3952263","6708585","18211047","31861277"
"rignore","12811306","0.00003186","0","0","0","201285","63855243"
"python-keycloak","12806375","0.00003185","2428602","3715285","5041058","10701314","42145616"
"rustworkx","12798850","0.00003183","0","420238","5107266","18773817","39692930"
"kaitaistruct","12791114","0.00003181","2620201","5094351","7802859","11382035","37056124"
"towncrier","12790277","0.00003181","862565","1190498","2297479","12968453","46632391"
"django-phonenumber-field","12781696","0.00003179","5083328","6480708","9163834","15059402","28121209"
"sphinx-autoapi","12763860","0.00003174","1430120","1383753","2330422","19075189","39599818"
"azureml-sdk","12763221","0.00003174","12249483","19288690","12687322","6054355","13536257"
"slack-bolt","12757893","0.00003173","587771","10064755","5515907","11526218","36094812"
"zenpy","12750608","0.00003171","2199162","4743358","4397199","10622038","41791281"
"mkdocs-autorefs","12746038","0.00003170","455302","1973033","5478153","14386705","41436998"
"pymilvus","12742726","0.00003169","218868","1174958","4999369","9567757","47752677"
"ezfnsetup","12725852","0.00003165","36780363","21793707","4996653","55106","3431"
"lunardate","12719028","0.00003163","18628399","12830770","6432159","11038360","14665453"
"piexif","12691438","0.00003156","1393540","3307159","14365323","12183398","32207768"
"ordereddict","12673628","0.00003152","30042774","9011155","5934167","4768063","13611983"
"sekkaybot","12653023","0.00003147","23789974","27073415","12361668","37440","2616"
"aiormq","12649951","0.00003146","3180785","3967954","10321655","14313643","31465717"
"pytest-socket","12639623","0.00003144","1626539","4105238","6040498","11830564","39595276"
"oslo-i18n","12627893","0.00003141","12780632","11980117","14892896","10307195","13178625"
"dbt-spark","12618709","0.00003138","195506","2018378","7164935","13748823","39965902"
"apache-airflow-microsoft-fabric-plugin","12593184","0.00003132","0","0","0","2483467","60482455"
"j2cli","12577656","0.00003128","5244178","8422331","11857558","16397165","20967050"
"aws-encryption-sdk","12568843","0.00003126","5736822","7429416","9388976","14245531","26043468"
"dagster","12557716","0.00003123","1656770","4473902","7891067","14668978","34097862"
"polyfactory","12549814","0.00003121","0","0","919063","25807265","36022740"
"linecache2","12544079","0.00003120","13167433","12678708","11679172","12850234","12344849"
"usaddress","12530880","0.00003117","6525022","10482885","8660800","10795106","26190586"
"shtab","12529877","0.00003116","1303628","4947056","10632903","16797849","28967951"
"pytest-playwright","12527979","0.00003116","161219","1333955","5919274","17913450","37311997"
"sphinx-argparse","12506065","0.00003110","1085457","1668623","4384741","13705384","41686119"
"checkdigit","12494217","0.00003107","8045530","787366","1484270","11429374","40724545"
"azureml-mlflow","12493343","0.00003107","1946434","12569473","18227938","14324877","15397991"
"pytest-subtests","12472363","0.00003102","2323332","4026759","6257762","13928479","35825485"
"tables","12458033","0.00003098","9133337","10458844","8925191","13245558","20527236"
"sqlalchemy2-stubs","12425098","0.00003090","580201","6271734","14144293","16632284","24496980"
"gssapi","12417394","0.00003088","1495126","4565752","5031396","8204131","42790563"
"htmldate","12411310","0.00003087","863483","2046481","5798183","15416502","37931901"
"pywinpty","12381342","0.00003079","5055395","6611281","8988106","14900643","26351286"
"conan","12377878","0.00003078","5214623","7576937","10105896","14739587","24252345"
"ccxt","12362396","0.00003075","4538522","20311258","8353336","7892692","20716174"
"google-analytics-data","12347450","0.00003071","289050","1244919","5164170","13603301","41435811"
"types-html5lib","12342069","0.00003070","4940","79058","2703989","13290238","45632118"
"dohq-artifactory","12336215","0.00003068","2654661","5683473","14881859","17016034","21445050"
"pinecone-client","12324919","0.00003065","41112","509416","6719765","27737455","26616847"
"icalendar","12306835","0.00003061","3025514","4327299","6141632","13955126","34084605"
"django-crispy-forms","12302799","0.00003060","6364075","7561133","9687431","16274035","21627321"
"cloudscraper","12299698","0.00003059","9345317","22150376","3883721","7686552","18432524"
"moreorless","12269818","0.00003052","496337","834731","2388813","32865994","24763213"
"dbt-databricks","12267418","0.00003051","687","1628565","6424580","12638290","40644968"
"pytest-check","12256719","0.00003048","3950127","5421180","8866795","17969079","25076412"
"traceback2","12256162","0.00003048","12184749","12534412","11559224","12643751","12358673"
"aioxmpp","12223594","0.00003040","44579124","5576370","10762997","114513","84966"
"polib","12204762","0.00003035","4988117","5502450","8265306","15778808","26489127"
"pyenchant","12203843","0.00003035","4511259","5435087","4654548","7318798","39099521"
"interface-meta","12198194","0.00003034","2022399","5123336","5232747","17095231","31517257"
"hypercorn","12190050","0.00003032","8337011","4716715","6539342","13322492","28034692"
"sounddevice","12188976","0.00003031","825700","1333942","9552360","16540878","32691998"
"path","12188596","0.00003031","3767669","8858996","14909259","18339403","15067651"
"tempora","12187683","0.00003031","4765840","22623567","15482428","12024700","6041880"
"inflate64","12187503","0.00003031","0","1647343","7470498","16984219","34835457"
"langchain-aws","12186615","0.00003031","0","0","0","6704751","54228326"
"itemloaders","12155881","0.00003023","4421639","8259646","10473381","14521138","23103602"
"expandvars","12139360","0.00003019","1101808","5632107","8352640","17618696","27991551"
"sqlalchemy-json","12101447","0.00003010","18318814","27871273","2299863","5059231","6958053"
"azure-storage-nspkg","12076809","0.00003004","12641803","16245055","13229078","10161449","8106661"
"boa-str","12073976","0.00003003","933375","10058986","6712689","18108953","24555875"
"pep8","12043998","0.00002995","9440226","9635846","11852636","16375178","12916105"
"oslo-serialization","12037145","0.00002994","12051890","11837128","14525838","9702959","12067910"
"django-ipware","12032904","0.00002993","5343018","6663917","10674808","14880374","22602404"
"social-auth-app-django","12028081","0.00002991","5314228","6435172","8467854","13869794","26053356"
"dogpile-cache","12025030","0.00002991","7334624","8205882","10664776","12758021","21161848"
"opentelemetry-instrumentation-threading","12022186","0.00002990","0","0","0","2644280","57466649"
"backports-datetime-fromisoformat","12013939","0.00002988","1029470","1488490","2419793","7947100","47184844"
"cherrypy","11998661","0.00002984","5524167","23938047","14902050","10884558","4744484"
"langfuse","11988887","0.00002982","0","0","190308","6664369","53089759"
"selenium-wire","11987344","0.00002981","10399705","6890564","9535898","14486652","18623899"
"opentelemetry-propagator-aws-xray","11986293","0.00002981","81898","1687134","5153846","15761952","37246636"
"braceexpand","11975925","0.00002979","3741186","7611337","6402499","15260433","26864170"
"django-simple-history","11974335","0.00002978","3982492","6103282","11357676","15035375","23392848"
"clang","11941291","0.00002970","9875737","19075682","9598699","9524902","11631434"
"prance","11900788","0.00002960","3191172","3544676","8047997","15293838","29426256"
"alibabacloud-adb20211201","11899962","0.00002960","0","0","140715","16445598","42913497"
"pypyp","11896109","0.00002959","4049","2357","204064","23770276","35499800"
"textblob","11889321","0.00002957","7216094","11221847","8908406","15051589","17048669"
"simplegeneric","11869097","0.00002952","14688102","11256656","16375328","10177473","6847926"
"debtcollector","11859799","0.00002950","12895919","11778160","14264004","9090181","11270730"
"geocoder","11858502","0.00002949","18566784","8692267","5607115","8622954","17803389"
"jaraco-text","11855680","0.00002949","3019349","20984105","13710943","11551929","10012072"
"openapi-pydantic","11826469","0.00002941","0","0","55643","1485489","57591212"
"flake8-isort","11806708","0.00002936","5113784","8397973","12734012","16713025","16074747"
"fasttext","11805899","0.00002936","4335293","8422251","12545963","17175445","16550545"
"arpeggio","11796884","0.00002934","929516","2970214","5138156","9808826","40137706"
"hstspreload","11789088","0.00002932","16528611","19115990","9011384","8440786","5848669"
"python-stdnum","11726648","0.00002917","4174961","5730129","10488638","17249354","20990156"
"click-log","11722177","0.00002915","2730005","6698731","12291707","18621152","18269292"
"caio","11715257","0.00002914","828323","1286449","5552709","22812755","28096048"
"realtime","11711644","0.00002913","400","84303","1060040","9051303","48362173"
"robotframework-requests","11692157","0.00002908","3254167","7553733","11009644","17134371","19508870"
"roman-numerals-py","11678937","0.00002905","0","0","0","15206","58379478"
"aiosmtplib","11672708","0.00002903","781745","2073670","3423187","8926274","43158666"
"auth0-python","11660742","0.00002900","3248102","4992183","8897275","11636631","29529519"
"odfpy","11652774","0.00002898","6126160","6881686","11687209","14435016","19133798"
"backports-strenum","11637343","0.00002894","74664","59267","479480","7405543","50167760"
"robotframework-pythonlibcore","11623320","0.00002891","2193088","5558882","9902662","19077321","21384649"
"types-psutil","11613748","0.00002888","73468","836958","4503033","12393625","40261656"
"unstructured","11605929","0.00002886","0","1265","3974342","16763521","37290515"
"aiomultiprocess","11597242","0.00002884","407469","3703801","6785832","12973647","34115461"
"types-pillow","11596355","0.00002884","143024","1226104","5389131","20224934","30998584"
"googletrans","11590531","0.00002883","16223454","18009272","8976794","7067220","7675915"
"syrupy","11590472","0.00002883","123980","687140","2825096","16653950","37662196"
"flake8-comprehensions","11580575","0.00002880","6255733","9149632","11608131","15361033","15528344"
"annoy","11548484","0.00002872","7418934","14307228","12754015","12854383","10407860"
"avro-gen","11528472","0.00002867","15179361","12716434","10177823","9869129","9699611"
"cyclopts","11516934","0.00002864","0","0","3076","264324","57317272"
"lupa","11514349","0.00002864","1083738","2026018","4845163","8323975","41292853"
"django-import-export","11511334","0.00002863","6035452","6676602","9737890","15234309","19872415"
"functools32","11498214","0.00002860","18474215","13176586","11653489","8815921","5370861"
"pyxdg","11486422","0.00002857","12995406","11677691","4894422","9146346","18718245"
"ghapi","11479906","0.00002855","1194918","4374180","4461827","15391373","31977232"
"apache-sedona","11474710","0.00002854","1453485","6293493","11409302","17270298","20946972"
"circuitbreaker","11449109","0.00002847","1971362","2162207","4626306","9803693","38681978"
"editorconfig","11426403","0.00002842","2358356","3534686","6305362","9781927","35151682"
"types-psycopg2","11401005","0.00002836","50414","1154798","4332783","13370071","38096961"
"azureml-telemetry","11385766","0.00002832","14408282","14822756","11342333","10270493","6084968"
"zipfile38","11378557","0.00002830","3996470","6861676","8602080","9309804","28122757"
"intelhex","11365476","0.00002827","3259259","6852322","9252994","13210651","24252152"
"codecov","11310512","0.00002813","13411836","11454851","7058247","12740059","11887568"
"flask-swagger","11307453","0.00002812","17619568","18224043","12179880","6130572","2383204"
"ultralytics-thop","11305719","0.00002812","0","0","0","14026463","42502130"
"mlxtend","11297849","0.00002810","9907715","18819574","10219312","7862832","9679810"
"flask-httpauth","11289850","0.00002808","4454582","6403957","7572355","18488093","19530263"
"randomstuff-py","11271619","0.00002803","18202870","23842373","14076536","191909","44405"
"google-cloud-bigquery-biglake","11265959","0.00002802","0","0","1398","4392661","51935738"
"avro-gen3","11261182","0.00002801","878860","4975160","7332779","17566131","25552980"
"launchdarkly-eventsource","11249378","0.00002798","0","0","126728","21402560","34717604"
"logging-azure-rest","11241807","0.00002796","4035","451856","18602686","19519524","17630933"
"hdbcli","11234689","0.00002794","2954087","7536845","10490334","15275841","19916336"
"aws-sam-cli","11233379","0.00002794","5662286","11003694","10294615","13494923","15711379"
"portend","11229902","0.00002793","4135627","21835479","14924689","10459304","4794409"
"requests-sigv4","11217410","0.00002790","1381784","723005","10481218","18238823","25262218"
"notion-client","11199106","0.00002785","48780","732598","1414665","17705906","36093579"
"dagster-graphql","11191183","0.00002783","1371155","2406833","8009121","10144172","34024634"
"codespell","11182067","0.00002781","1382387","3074876","6194173","14440941","30817958"
"visions","11175428","0.00002779","4976352","10235941","11404134","15284908","13975807"
"daphne","11128270","0.00002768","4091142","5857998","7724413","14233700","23734096"
"sudachipy","11125132","0.00002767","2119853","4268666","7396615","22278626","19561901"
"aiocache","11099776","0.00002761","943578","1569392","3168530","11849145","37968236"
"django-allauth","11099020","0.00002760","5558011","6632607","8913803","16184485","18206195"
"svglib","11075498","0.00002755","824327","3848238","13404862","12784925","24515137"
"webtest","11069082","0.00002753","8802891","6607382","8533717","17216451","14184970"
"multipart","11064254","0.00002752","406539","721562","1704649","15950750","36537769"
"trailrunner","11028155","0.00002743","33301","307567","1434155","31404317","21961435"
"distribute","11021157","0.00002741","18101242","15860112","10335846","8865378","1943205"
"unittest2","11016896","0.00002740","12653044","11832186","10651071","10463104","9485077"
"ydb","11008050","0.00002738","22468","68585","154335","8925782","45869081"
"click-spinner","10995822","0.00002735","775400","2977275","7316149","16644926","27265362"
"bc-detect-secrets","10987724","0.00002733","0","997564","7335820","14596147","32009087"
"shareplum","10985839","0.00002732","2336188","8032796","8549442","15773829","20236941"
"azureml-pipeline","10969135","0.00002728","11820723","18121834","10828384","6277117","7797619"
"jaconv","10952855","0.00002724","5384654","3774037","6706600","20027780","18871205"
"pip-api","10942928","0.00002722","2297922","3588391","4611929","8545761","35670639"
"jaraco-collections","10927930","0.00002718","2998532","20802531","14039472","11023813","5775303"
"jsonconversion","10923684","0.00002717","164987","377051","2484615","12644380","38947387"
"pathlib-mate","10880031","0.00002706","1869732","5200370","6627793","9870269","30831993"
"jsonmerge","10874358","0.00002705","1861376","6819193","19122632","12594738","13973852"
"pre-commit-uv","10872594","0.00002704","0","0","0","3676536","50686436"
"cchardet","10865022","0.00002702","12948283","12595163","12850453","8225528","7705685"
"supabase","10864565","0.00002702","2545","99073","1289276","9102179","43829751"
"openlineage-airflow","10853315","0.00002699","7333","123835","648417","6469659","47017332"
"python-socks","10831585","0.00002694","1761892","4171412","3941159","4569195","39714267"
"dotenv","10822943","0.00002692","663814","780940","1125338","4519398","47025227"
"keyrings-alt","10818454","0.00002691","3757755","4425019","5637961","7961018","32310518"
"fpdf2","10800134","0.00002686","413096","2035727","4278257","15660164","31613428"
"gcloud","10789357","0.00002683","14017626","3307676","22345370","6103670","8172441"
"pydeprecate","10775467","0.00002680","4120374","23775789","15833439","5885851","4261882"
"rich-rst","10765075","0.00002677","734","21875","70289","1086048","52646431"
"swifter","10759483","0.00002676","1162691","2949796","4789311","9135902","35759714"
"stdlibs","10751860","0.00002674","56368","330859","2002149","29727417","21642509"
"aws-cdk-asset-node-proxy-agent-v6","10737201","0.00002670","0","0","2359150","16225456","35101397"
"smartsheet-python-sdk","10733982","0.00002670","2705976","6391852","8823662","17720858","18027560"
"usort","10726068","0.00002668","63969","321333","2345001","29650055","21249983"
"bc-python-hcl2","10664562","0.00002652","1288993","3794345","6795363","13446978","27997132"
"django-js-asset","10653805","0.00002650","4852957","6019499","8542013","13258983","20595573"
"backrefs","10643940","0.00002647","167487","150706","26006","45996","52829506"
"jsbeautifier","10624612","0.00002642","2084687","3048129","5846306","9030167","33113770"
"mypy-boto3-athena","10594584","0.00002635","103385","3214828","6753396","15947345","26953966"
"langchain-anthropic","10584683","0.00002632","0","0","163","6025877","46897374"
"phik","10574717","0.00002630","5694952","10979939","11797798","13007741","11393157"
"node-semver","10569492","0.00002629","4278028","5595420","7943799","15803650","19226565"
"policy-sentry","10561754","0.00002627","888201","3537822","7290367","12480960","28611419"
"types-pygments","10555357","0.00002625","553982","3364635","7217779","14871735","26768655"
"ollama","10553429","0.00002625","0","0","1114","5142469","47623560"
"patch-ng","10548498","0.00002623","4072685","5528447","7797979","12646915","22696466"
"asgi-lifespan","10548228","0.00002623","298443","1245860","3651340","10767759","36777739"
"aiosasl","10544305","0.00002622","46130393","4493778","1911173","103308","82875"
"chispa","10522268","0.00002617","1015864","3247097","7595562","14822908","25929908"
