"package","github","gitlab","bitbucket","sourcehut","codeberg","custom","eco_guess","llm_guess"
"azure-synapse-spark","https://github.com/azure/azure-sdk-for-python.git","","","","","","",""
"azureml-automl-core","","","","","","","",""
"azureml-contrib-services","","","","","","","",""
"azureml-core","","","","","","","",""
"azureml-dataprep","","","","","","","",""
"azureml-dataprep-native","","","","","","","",""
"azureml-dataprep-rslex","","","","","","","",""
"azureml-dataset-runtime","","","","","","","",""
"azureml-defaults","","","","","","","",""
"azureml-designer-core","","","","","","","",""
"azureml-designer-serving","","","","","","","",""
"azureml-inference-server-http","","","","","","","",""
"azureml-mlflow","","","","","","","",""
"azureml-pipeline","","","","","","","",""
"azureml-pipeline-core","","","","","","","",""
"azureml-pipeline-steps","","","","","","","",""
"azureml-sdk","","","","","","","",""
"azureml-telemetry","","","","","","","",""
"azureml-train-automl-client","","","","","","","",""
"azureml-train-core","","","","","","","",""
"azureml-train-restclients-hyperdrive","","","","","","","",""
"babel","https://github.com/python-babel/babel.git","","","","","","",""
"backcall","https://github.com/takluyver/backcall.git","","","","","","",""
"backoff","https://github.com/litl/backoff.git","","","","","","",""
"backports-asyncio-runner","https://github.com/samypr100/backports.asyncio.runner.git","","","","","","",""
"backports-cached-property","https://github.com/penguinolog/backports.cached_property.git","","","","","","",""
"backports-csv","https://github.com/ryanhiebert/backports.csv.git","","","","","","",""
"backports-datetime-fromisoformat","https://github.com/movermeyer/backports.datetime_fromisoformat.git","","","","","","",""
"backports-entry-points-selectable","https://github.com/jaraco/backports.entry_points_selectable.git","","","","","","",""
"backports-functools-lru-cache","https://github.com/jaraco/backports.functools_lru_cache.git","","","","","","",""
"backports-os","https://github.com/pjdelport/backports.os.git","","","","","","",""
"backports-ssl-match-hostname","","","https://bitbucket.org/brandon/backports.ssl_match_hostname.git","","","","",""
"backports-strenum","https://github.com/clbarnes/backports.strenum.git","","","","","","",""
"backports-tarfile","https://github.com/jaraco/backports.tarfile.git","","","","","","",""
"backports-tempfile","https://github.com/pjdelport/backports.tempfile.git","","","","","","",""
"backports-weakref","https://github.com/pjdelport/backports.weakref.git","","","","","","",""
"backports-zoneinfo","https://github.com/pganssle/zoneinfo.git","","","","","","",""
"backports-zstd","https://github.com/rogdham/backports.zstd.git","","","","","","",""
"backrefs","https://github.com/facelessuser/backrefs.git","","","","","","",""
"bandit","https://github.com/pycqa/bandit.git","","","","","","",""
"banks","https://github.com/masci/banks.git","","","","","","",""
"base58","https://github.com/keis/base58.git","","","","","","",""
"bashlex","https://github.com/idank/bashlex.git","","","","","","",""
"bazel-runfiles","https://github.com/bazel-contrib/rules_python.git","","","","","","",""
"bc-detect-secrets","https://github.com/bridgecrewio/detect-secrets.git","","","","","","",""
"bc-jsonpath-ng","https://github.com/bridgecrewio/jsonpath-ng.git","","","","","","",""
"bc-python-hcl2","https://github.com/bridgecrewio/python-hcl2.git","","","","","","",""
"bcrypt","https://github.com/pyca/bcrypt.git","","","","","","",""
"beartype","https://github.com/beartype/beartype.git","","","","","","",""
"beautifulsoup4","","","","","","","",""
"bedrock-agentcore","https://github.com/aws/bedrock-agentcore-sdk-python.git","","","","","","",""
"behave","https://github.com/behave/behave.git","","","","","","",""
"behave-html-formatter","https://github.com/behave-contrib/behave-html-formatter.git","","","","","","",""
"behave-html-pretty-formatter","https://github.com/behave-contrib/behave-html-pretty-formatter.git","","","","","","",""
"benbotasync","https://github.com/xmistt/benbot.git","","","","","","",""
"betterproto","https://github.com/danielgtaylor/python-betterproto.git","","","","","","",""
"betterproto2","https://github.com/betterproto/python-betterproto2.git","","","","","","",""
"bidict","https://github.com/jab/bidict.git","","","","","","",""
"bigframes","https://github.com/googleapis/python-bigquery-dataframes.git","","","","","","",""
"billiard","https://github.com/celery/billiard.git","","","","","","",""
"binaryornot","https://github.com/binaryornot/binaryornot.git","","","","","","",""
"biopython","https://github.com/biopython/biopython.git","","","","","","",""
"biotite","https://github.com/biotite-dev/biotite.git","","","","","","",""
"biotraj","https://github.com/biotite-dev/biotraj.git","","","","","","",""
"bitarray","https://github.com/ilanschnell/bitarray.git","","","","","","",""
"bitsandbytes","https://github.com/bitsandbytes-foundation/bitsandbytes.git","","","","","","",""
"bitstring","https://github.com/scott-griffiths/bitstring.git","","","","","","",""
"bitstruct","https://github.com/eerimoq/bitstruct.git","","","","","","",""
"black","https://github.com/psf/black.git","","","","","","",""
"blake3","https://github.com/oconnor663/blake3-py.git","","","","","","",""
"bleach","https://github.com/mozilla/bleach.git","","","","","","",""
"blessed","https://github.com/jquast/blessed.git","","","","","","",""
"blessings","https://github.com/erikrose/blessings.git","","","","","","",""
"blinker","https://github.com/pallets-eco/blinker.git","","","","","","",""
"blis","https://github.com/explosion/cython-blis.git","","","","","","",""
"blobfile","https://github.com/blobfile/blobfile.git","","","","","","",""
"blosc2","https://github.com/blosc/python-blosc2.git","","","","","","",""
"boa-str","https://github.com/astronomerio/boa.git","","","","","","",""
"bokeh","https://github.com/bokeh/bokeh.git","","","","","","",""
"boltons","https://github.com/mahmoud/boltons.git","","","","","","",""
"boolean-py","https://github.com/bastikr/boolean.py.git","","","","","","",""
"boostedblob","","","","","","","",""
"boto","https://github.com/boto/boto.git","","","","","","",""
"boto3","https://github.com/boto/boto3.git","","","","","","",""
"boto3-stubs","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"boto3-type-annotations","https://github.com/alliefitter/boto3_type_annotations.git","","","","","","",""
"botocore","https://github.com/boto/botocore.git","","","","","","",""
"botocore-stubs","https://github.com/youtype/botocore-stubs.git","","","","","","",""
"bottle","https://github.com/bottlepy/bottle.git","","","","","","",""
"bottleneck","https://github.com/pydata/bottleneck.git","","","","","","",""
"boxsdk","https://github.com/box/box-python-sdk.git","","","","","","",""
"bqplot","https://github.com/bqplot/bqplot.git","","","","","","",""
"braceexpand","https://github.com/trendels/braceexpand.git","","","","","","",""
"bracex","https://github.com/facelessuser/bracex.git","","","","","","",""
"branca","https://github.com/python-visualization/branca.git","","","","","","",""
"brotli","https://github.com/google/brotli.git","","","","","","",""
"brotlicffi","https://github.com/python-hyper/brotlicffi.git","","","","","","",""
"brotlipy","https://github.com/python-hyper/brotlipy.git","","","","","","",""
"bs4","","","","","","","",""
"build","https://github.com/pypa/build.git","","","","","","",""
"bump2version","https://github.com/c4urself/bump2version.git","","","","","","",""
"bytecode","https://github.com/matthieudartiailh/bytecode.git","","","","","","",""
"bz2file","https://github.com/nvawda/bz2file.git","","","","","","",""
"c7n","https://github.com/cloud-custodian/cloud-custodian.git","","","","","","",""
"c7n-org","https://github.com/cloud-custodian/cloud-custodian.git","","","","","","",""
"cachecontrol","https://github.com/psf/cachecontrol.git","","","","","","",""
"cached-property","https://github.com/pydanny/cached-property.git","","","","","","",""
"cachelib","https://github.com/pallets-eco/cachelib.git","","","","","","",""
"cachetools","https://github.com/tkem/cachetools.git","","","","","","",""
"cachy","https://github.com/sdispater/cachy.git","","","","","","",""
"cadwyn","https://github.com/zmievsa/cadwyn.git","","","","","","",""
"caio","https://github.com/mosquito/caio.git","","","","","","",""
"cairocffi","https://github.com/kozea/cairocffi.git","","","","","","",""
"cairosvg","https://github.com/kozea/cairosvg.git","","","","","","",""
"casefy","https://github.com/dmlls/python-casefy.git","","","","","","",""
"cassandra-driver","https://github.com/apache/cassandra-python-driver.git","","","","","","",""
"catalogue","https://github.com/explosion/catalogue.git","","","","","","",""
"catboost","https://github.com/catboost/catboost.git","","","","","","",""
"category-encoders","","","","","","","",""
"cattrs","https://github.com/python-attrs/cattrs.git","","","","","","",""
"cbor2","https://github.com/agronholm/cbor2.git","","","","","","",""
"cchardet","https://github.com/pyyoshi/cchardet.git","","","","","","",""
"ccxt","https://github.com/ccxt/ccxt.git","","","","","","",""
"cdk-nag","https://github.com/cdklabs/cdk-nag.git","","","","","","",""
"celery","https://github.com/celery/celery.git","","","","","","",""
"celery-types","https://github.com/sbdchd/celery-types.git","","","","","","",""
"cellxgene-census","https://github.com/chanzuckerberg/cellxgene-census.git","","","","","","",""
"cerberus","https://github.com/pyeve/cerberus.git","","","","","","",""
"cerberus-python-client","https://github.com/nike-inc/cerberus-python-client.git","","","","","","",""
"certbot","https://github.com/certbot/certbot.git","","","","","","",""
"certbot-dns-cloudflare","https://github.com/certbot/certbot.git","","","","","","",""
"certifi","https://github.com/certifi/python-certifi.git","","","","","","",""
"cffi","https://github.com/python-cffi/cffi.git","","","","","","",""
"cfgv","https://github.com/asottile/cfgv.git","","","","","","",""
"cfn-flip","https://github.com/awslabs/aws-cfn-template-flip.git","","","","","","",""
"cfn-lint","https://github.com/aws-cloudformation/cfn-lint.git","","","","","","",""
"cftime","https://github.com/unidata/cftime.git","","","","","","git,github",""
"channels","https://github.com/django/channels.git","","","","","","",""
"channels-redis","https://github.com/django/channels_redis.git","","","","","","",""
"chardet","https://github.com/chardet/chardet.git","","","","","","",""
"charset-normalizer","https://github.com/jawah/charset_normalizer.git","","","","","","",""
"checkdigit","https://github.com/harens/checkdigit.git","","","","","https://checkdigit.rtfd.io","",""
"checkov","https://github.com/bridgecrewio/checkov.git","","","","","","",""
"checksumdir","https://github.com/cakepietoast/checksumdir.git","","","","","","",""
"cheroot","https://github.com/cherrypy/cheroot.git","","","","","","",""
"cherrypy","https://github.com/cherrypy/cherrypy.git","","","","","","",""
"chevron","https://github.com/noahmorrison/chevron.git","","","","","","",""
"chex","https://github.com/google-deepmind/chex.git","","","","","","",""
"chispa","https://github.com/mrpowers/chispa.git","","","","","","",""
"choreographer","https://github.com/plotly/choreographer.git","","","","","","",""
"chroma-hnswlib","https://github.com/chroma-core/hnswlib.git","","","","","","",""
"chromadb","https://github.com/chroma-core/chroma.git","","","","","","",""
"cibuildwheel","https://github.com/pypa/cibuildwheel.git","","","","","","",""
"cinemagoer","https://github.com/cinemagoer/cinemagoer.git","","","","","","",""
"circuitbreaker","https://github.com/fabfuel/circuitbreaker.git","","","","","","",""
"ciso8601","https://github.com/closeio/ciso8601.git","","","","","","",""
"ckzg","https://github.com/ethereum/c-kzg-4844.git","","","","","","",""
"clang","https://github.com/trolldbois/clang.git","","","","","","git,github",""
"clarabel","https://github.com/oxfordcontrol/clarabel.rs.git","","","","","","",""
"claude-agent-sdk","https://github.com/anthropics/claude-agent-sdk-python.git","","","","","","",""
"cleanco","https://github.com/psolin/cleanco.git","","","","","","",""
"cleo","https://github.com/python-poetry/cleo.git","","","","","","",""
"click","https://github.com/pallets/click.git","","","","","","",""
"click-default-group","https://github.com/click-contrib/click-default-group.git","","","","","","",""
"click-didyoumean","https://github.com/click-contrib/click-didyoumean.git","","","","","","",""
"click-help-colors","https://github.com/click-contrib/click-help-colors.git","","","","","","",""
"click-log","https://github.com/click-contrib/click-log.git","","","","","","",""
"click-man","https://github.com/click-contrib/click-man.git","","","","","","",""
"click-option-group","https://github.com/click-contrib/click-option-group.git","","","","","","",""
