"package","year","downloads","fetched_at"
"@aml-org/amf-antlr-parsers","2021","0","2026-03-29 00:00:00.000000"
"@aml-org/amf-antlr-parsers","2022","126297","2026-03-29 00:00:00.000000"
"@aml-org/amf-antlr-parsers","2023","850203","2026-03-29 00:00:00.000000"
"@aml-org/amf-antlr-parsers","2024","993246","2026-03-29 00:00:00.000000"
"@aml-org/amf-antlr-parsers","2025","1163910","2026-03-29 00:00:00.000000"
"@amplitude/analytics-connector","2021","0","2026-03-29 00:00:00.000000"
"@amplitude/analytics-connector","2022","5935503","2026-03-29 00:00:00.000000"
"@amplitude/analytics-connector","2023","17250970","2026-03-29 00:00:00.000000"
"@amplitude/analytics-connector","2024","27971082","2026-03-29 00:00:00.000000"
"@amplitude/analytics-connector","2025","50221558","2026-03-29 00:00:00.000000"
"@amplitude/ua-parser-js","2021","10106710","2026-03-29 00:00:00.000000"
"@amplitude/ua-parser-js","2022","24661510","2026-03-29 00:00:00.000000"
"@amplitude/ua-parser-js","2023","27976368","2026-03-29 00:00:00.000000"
"@amplitude/ua-parser-js","2024","24254211","2026-03-29 00:00:00.000000"
"@amplitude/ua-parser-js","2025","30681152","2026-03-29 00:00:00.000000"
"@amplitude/utils","2021","7204036","2026-03-29 00:00:00.000000"
"@amplitude/utils","2022","21498971","2026-03-29 00:00:00.000000"
"@amplitude/utils","2023","20934226","2026-03-29 00:00:00.000000"
"@amplitude/utils","2024","15001287","2026-03-29 00:00:00.000000"
"@amplitude/utils","2025","14505001","2026-03-29 00:00:00.000000"
"@ampproject/remapping","2021","8969934","2026-03-29 00:00:00.000000"
"@ampproject/remapping","2022","699962320","2026-03-29 00:00:00.000000"
"@ampproject/remapping","2023","1255377233","2026-03-29 00:00:00.000000"
"@ampproject/remapping","2024","1654233809","2026-03-29 00:00:00.000000"
"@ampproject/remapping","2025","2150775060","2026-03-29 00:00:00.000000"
"@ampproject/toolbox-optimizer","2021","27289967","2026-03-29 00:00:00.000000"
"@ampproject/toolbox-optimizer","2022","8671163","2026-03-29 00:00:00.000000"
"@ampproject/toolbox-optimizer","2023","4955541","2026-03-29 00:00:00.000000"
"@ampproject/toolbox-optimizer","2024","2519388","2026-03-29 00:00:00.000000"
"@ampproject/toolbox-optimizer","2025","3057447","2026-03-29 00:00:00.000000"
"@analytics/core","2021","2296708","2026-03-29 00:00:00.000000"
"@analytics/core","2022","4942236","2026-03-29 00:00:00.000000"
"@analytics/core","2023","6563923","2026-03-29 00:00:00.000000"
"@analytics/core","2024","7698466","2026-03-29 00:00:00.000000"
"@analytics/core","2025","9414999","2026-03-29 00:00:00.000000"
"@analytics/storage-utils","2021","2987268","2026-03-29 00:00:00.000000"
"@analytics/storage-utils","2022","5528499","2026-03-29 00:00:00.000000"
"@analytics/storage-utils","2023","7034614","2026-03-29 00:00:00.000000"
"@analytics/storage-utils","2024","7993489","2026-03-29 00:00:00.000000"
"@analytics/storage-utils","2025","9999559","2026-03-29 00:00:00.000000"
"@analytics/type-utils","2021","686697","2026-03-29 00:00:00.000000"
"@analytics/type-utils","2022","5269952","2026-03-29 00:00:00.000000"
"@analytics/type-utils","2023","7670344","2026-03-29 00:00:00.000000"
"@analytics/type-utils","2024","8858114","2026-03-29 00:00:00.000000"
"@analytics/type-utils","2025","10954907","2026-03-29 00:00:00.000000"
"@angular-devkit/architect","2021","150962706","2026-03-29 00:00:00.000000"
"@angular-devkit/architect","2022","180016936","2026-03-29 00:00:00.000000"
"@angular-devkit/architect","2023","200118545","2026-03-29 00:00:00.000000"
"@angular-devkit/architect","2024","219755740","2026-03-29 00:00:00.000000"
"@angular-devkit/architect","2025","277019875","2026-03-29 00:00:00.000000"
"@angular-devkit/core","2021","255079469","2026-03-29 00:00:00.000000"
"@angular-devkit/core","2022","339499914","2026-03-29 00:00:00.000000"
"@angular-devkit/core","2023","419163228","2026-03-29 00:00:00.000000"
"@angular-devkit/core","2024","457044289","2026-03-29 00:00:00.000000"
"@angular-devkit/core","2025","655239490","2026-03-29 00:00:00.000000"
"@angular-devkit/schematics","2021","185570746","2026-03-29 00:00:00.000000"
"@angular-devkit/schematics","2022","258680724","2026-03-29 00:00:00.000000"
"@angular-devkit/schematics","2023","331347676","2026-03-29 00:00:00.000000"
"@angular-devkit/schematics","2024","371822148","2026-03-29 00:00:00.000000"
"@angular-devkit/schematics","2025","529933481","2026-03-29 00:00:00.000000"
"@angular-eslint/builder","2021","12975456","2026-03-29 00:00:00.000000"
"@angular-eslint/builder","2022","32880242","2026-03-29 00:00:00.000000"
"@angular-eslint/builder","2023","46195440","2026-03-29 00:00:00.000000"
"@angular-eslint/builder","2024","55320490","2026-03-29 00:00:00.000000"
"@angular-eslint/builder","2025","78159174","2026-03-29 00:00:00.000000"
"@angular-eslint/eslint-plugin","2021","20961146","2026-03-29 00:00:00.000000"
"@angular-eslint/eslint-plugin","2022","48242995","2026-03-29 00:00:00.000000"
"@angular-eslint/eslint-plugin","2023","66613490","2026-03-29 00:00:00.000000"
"@angular-eslint/eslint-plugin","2024","82024822","2026-03-29 00:00:00.000000"
"@angular-eslint/eslint-plugin","2025","110011556","2026-03-29 00:00:00.000000"
"@angular-eslint/eslint-plugin-template","2021","19467553","2026-03-29 00:00:00.000000"
"@angular-eslint/eslint-plugin-template","2022","46481033","2026-03-29 00:00:00.000000"
"@angular-eslint/eslint-plugin-template","2023","64188834","2026-03-29 00:00:00.000000"
"@angular-eslint/eslint-plugin-template","2024","79225818","2026-03-29 00:00:00.000000"
"@angular-eslint/eslint-plugin-template","2025","107133378","2026-03-29 00:00:00.000000"
"@angular-eslint/schematics","2021","11211884","2026-03-29 00:00:00.000000"
"@angular-eslint/schematics","2022","29645462","2026-03-29 00:00:00.000000"
"@angular-eslint/schematics","2023","43422888","2026-03-29 00:00:00.000000"
"@angular-eslint/schematics","2024","52594447","2026-03-29 00:00:00.000000"
"@angular-eslint/schematics","2025","75632005","2026-03-29 00:00:00.000000"
"@angular-eslint/template-parser","2021","17251142","2026-03-29 00:00:00.000000"
"@angular-eslint/template-parser","2022","43400938","2026-03-29 00:00:00.000000"
"@angular-eslint/template-parser","2023","60838488","2026-03-29 00:00:00.000000"
"@angular-eslint/template-parser","2024","75050274","2026-03-29 00:00:00.000000"
"@angular-eslint/template-parser","2025","101772947","2026-03-29 00:00:00.000000"
"@angular/cdk","2021","65193714","2026-03-29 00:00:00.000000"
"@angular/cdk","2022","82159070","2026-03-29 00:00:00.000000"
"@angular/cdk","2023","95489706","2026-03-29 00:00:00.000000"
"@angular/cdk","2024","108658967","2026-03-29 00:00:00.000000"
"@angular/cdk","2025","135600078","2026-03-29 00:00:00.000000"
"@angular/compiler","2021","135504696","2026-03-29 00:00:00.000000"
"@angular/compiler","2022","153186242","2026-03-29 00:00:00.000000"
"@angular/compiler","2023","164157462","2026-03-29 00:00:00.000000"
"@angular/compiler","2024","171666741","2026-03-29 00:00:00.000000"
"@angular/compiler","2025","201611248","2026-03-29 00:00:00.000000"
"@angular/core","2021","134305106","2026-03-29 00:00:00.000000"
"@angular/core","2022","154426026","2026-03-29 00:00:00.000000"
"@angular/core","2023","165835802","2026-03-29 00:00:00.000000"
"@angular/core","2024","175656820","2026-03-29 00:00:00.000000"
"@angular/core","2025","205166116","2026-03-29 00:00:00.000000"
"@ant-design/colors","2021","36790647","2026-03-29 00:00:00.000000"
"@ant-design/colors","2022","49706296","2026-03-29 00:00:00.000000"
"@ant-design/colors","2023","66579327","2026-03-29 00:00:00.000000"
"@ant-design/colors","2024","86274564","2026-03-29 00:00:00.000000"
"@ant-design/colors","2025","123427874","2026-03-29 00:00:00.000000"
"@ant-design/css-animation","2021","10729995","2026-03-29 00:00:00.000000"
"@ant-design/css-animation","2022","7717300","2026-03-29 00:00:00.000000"
"@ant-design/css-animation","2023","6875838","2026-03-29 00:00:00.000000"
"@ant-design/css-animation","2024","7845194","2026-03-29 00:00:00.000000"
"@ant-design/css-animation","2025","7968543","2026-03-29 00:00:00.000000"
"@ant-design/cssinjs","2021","0","2026-03-29 00:00:00.000000"
"@ant-design/cssinjs","2022","550420","2026-03-29 00:00:00.000000"
"@ant-design/cssinjs","2023","17957184","2026-03-29 00:00:00.000000"
"@ant-design/cssinjs","2024","38153620","2026-03-29 00:00:00.000000"
"@ant-design/cssinjs","2025","64112268","2026-03-29 00:00:00.000000"
"@ant-design/cssinjs-utils","2021","0","2026-03-29 00:00:00.000000"
"@ant-design/cssinjs-utils","2022","0","2026-03-29 00:00:00.000000"
"@ant-design/cssinjs-utils","2023","0","2026-03-29 00:00:00.000000"
"@ant-design/cssinjs-utils","2024","7850575","2026-03-29 00:00:00.000000"
"@ant-design/cssinjs-utils","2025","45879815","2026-03-29 00:00:00.000000"
"@ant-design/fast-color","2021","0","2026-03-29 00:00:00.000000"
"@ant-design/fast-color","2022","0","2026-03-29 00:00:00.000000"
"@ant-design/fast-color","2023","0","2026-03-29 00:00:00.000000"
"@ant-design/fast-color","2024","7466672","2026-03-29 00:00:00.000000"
"@ant-design/fast-color","2025","59128262","2026-03-29 00:00:00.000000"
"@ant-design/icons","2021","41740070","2026-03-29 00:00:00.000000"
"@ant-design/icons","2022","45690813","2026-03-29 00:00:00.000000"
"@ant-design/icons","2023","63845042","2026-03-29 00:00:00.000000"
"@ant-design/icons","2024","80013380","2026-03-29 00:00:00.000000"
"@ant-design/icons","2025","112252262","2026-03-29 00:00:00.000000"
"@ant-design/icons-angular","2021","1900919","2026-03-29 00:00:00.000000"
"@ant-design/icons-angular","2022","3106245","2026-03-29 00:00:00.000000"
"@ant-design/icons-angular","2023","3052838","2026-03-29 00:00:00.000000"
"@ant-design/icons-angular","2024","3613275","2026-03-29 00:00:00.000000"
"@ant-design/icons-angular","2025","4309075","2026-03-29 00:00:00.000000"
"@ant-design/icons-svg","2021","23141583","2026-03-29 00:00:00.000000"
"@ant-design/icons-svg","2022","37334823","2026-03-29 00:00:00.000000"
"@ant-design/icons-svg","2023","49522746","2026-03-29 00:00:00.000000"
"@ant-design/icons-svg","2024","64050189","2026-03-29 00:00:00.000000"
"@ant-design/icons-svg","2025","86192691","2026-03-29 00:00:00.000000"
"@ant-design/icons-vue","2021","2025561","2026-03-29 00:00:00.000000"
"@ant-design/icons-vue","2022","2869830","2026-03-29 00:00:00.000000"
"@ant-design/icons-vue","2023","3372836","2026-03-29 00:00:00.000000"
"@ant-design/icons-vue","2024","4696370","2026-03-29 00:00:00.000000"
"@ant-design/icons-vue","2025","6141814","2026-03-29 00:00:00.000000"
"@ant-design/react-slick","2021","22308777","2026-03-29 00:00:00.000000"
"@ant-design/react-slick","2022","34527151","2026-03-29 00:00:00.000000"
"@ant-design/react-slick","2023","46656918","2026-03-29 00:00:00.000000"
"@ant-design/react-slick","2024","58252577","2026-03-29 00:00:00.000000"
"@ant-design/react-slick","2025","82603066","2026-03-29 00:00:00.000000"
"@antfu/install-pkg","2021","57577","2026-03-29 00:00:00.000000"
"@antfu/install-pkg","2022","1575297","2026-03-29 00:00:00.000000"
"@antfu/install-pkg","2023","6570358","2026-03-29 00:00:00.000000"
"@antfu/install-pkg","2024","28145260","2026-03-29 00:00:00.000000"
"@antfu/install-pkg","2025","118469889","2026-03-29 00:00:00.000000"
"@antfu/ni","2021","57780","2026-03-29 00:00:00.000000"
"@antfu/ni","2022","363699","2026-03-29 00:00:00.000000"
"@antfu/ni","2023","4491663","2026-03-29 00:00:00.000000"
"@antfu/ni","2024","16229123","2026-03-29 00:00:00.000000"
"@antfu/ni","2025","30862972","2026-03-29 00:00:00.000000"
"@antfu/utils","2021","881321","2026-03-29 00:00:00.000000"
"@antfu/utils","2022","8791076","2026-03-29 00:00:00.000000"
"@antfu/utils","2023","23244877","2026-03-29 00:00:00.000000"
"@antfu/utils","2024","58219452","2026-03-29 00:00:00.000000"
"@antfu/utils","2025","139883309","2026-03-29 00:00:00.000000"
"@anthropic-ai/sdk","2021","0","2026-03-29 00:00:00.000000"
"@anthropic-ai/sdk","2022","0","2026-03-29 00:00:00.000000"
"@anthropic-ai/sdk","2023","6943541","2026-03-29 00:00:00.000000"
"@anthropic-ai/sdk","2024","26200866","2026-03-29 00:00:00.000000"
"@anthropic-ai/sdk","2025","94042769","2026-03-29 00:00:00.000000"
"@antv/component","2021","4003379","2026-03-29 00:00:00.000000"
"@antv/component","2022","4738569","2026-03-29 00:00:00.000000"
"@antv/component","2023","6210851","2026-03-29 00:00:00.000000"
"@antv/component","2024","6485924","2026-03-29 00:00:00.000000"
"@antv/component","2025","9223130","2026-03-29 00:00:00.000000"
"@antv/g2","2021","4050404","2026-03-29 00:00:00.000000"
"@antv/g2","2022","4925097","2026-03-29 00:00:00.000000"
"@antv/g2","2023","7090559","2026-03-29 00:00:00.000000"
"@antv/g2","2024","7250426","2026-03-29 00:00:00.000000"
"@antv/g2","2025","9568610","2026-03-29 00:00:00.000000"
"@antv/g2plot","2021","2029411","2026-03-29 00:00:00.000000"
"@antv/g2plot","2022","3172195","2026-03-29 00:00:00.000000"
"@antv/g2plot","2023","5593139","2026-03-29 00:00:00.000000"
"@antv/g2plot","2024","4631433","2026-03-29 00:00:00.000000"
"@antv/g2plot","2025","4578717","2026-03-29 00:00:00.000000"
"@antv/util","2021","6292549","2026-03-29 00:00:00.000000"
"@antv/util","2022","7142076","2026-03-29 00:00:00.000000"
"@antv/util","2023","10136520","2026-03-29 00:00:00.000000"
"@antv/util","2024","14478789","2026-03-29 00:00:00.000000"
"@antv/util","2025","25014715","2026-03-29 00:00:00.000000"
"@anush008/tokenizers","2021","0","2026-03-29 00:00:00.000000"
"@anush008/tokenizers","2022","0","2026-03-29 00:00:00.000000"
"@anush008/tokenizers","2023","800","2026-03-29 00:00:00.000000"
"@anush008/tokenizers","2024","58100","2026-03-29 00:00:00.000000"
"@anush008/tokenizers","2025","1448688","2026-03-29 00:00:00.000000"
"@anvilco/apollo-server-plugin-introspection-metadata","2021","132594","2026-03-29 00:00:00.000000"
"@anvilco/apollo-server-plugin-introspection-metadata","2022","628821","2026-03-29 00:00:00.000000"
"@anvilco/apollo-server-plugin-introspection-metadata","2023","1551485","2026-03-29 00:00:00.000000"
"@anvilco/apollo-server-plugin-introspection-metadata","2024","2712898","2026-03-29 00:00:00.000000"
"@anvilco/apollo-server-plugin-introspection-metadata","2025","2507204","2026-03-29 00:00:00.000000"
"@aoijs/aoi.db","2021","0","2026-03-29 00:00:00.000000"
"@aoijs/aoi.db","2022","0","2026-03-29 00:00:00.000000"
"@aoijs/aoi.db","2023","0","2026-03-29 00:00:00.000000"
"@aoijs/aoi.db","2024","7577","2026-03-29 00:00:00.000000"
"@aoijs/aoi.db","2025","8793","2026-03-29 00:00:00.000000"
"@aoijs/aoi.structures","2021","0","2026-03-29 00:00:00.000000"
"@aoijs/aoi.structures","2022","0","2026-03-29 00:00:00.000000"
"@aoijs/aoi.structures","2023","0","2026-03-29 00:00:00.000000"
"@aoijs/aoi.structures","2024","6423","2026-03-29 00:00:00.000000"
"@aoijs/aoi.structures","2025","7970","2026-03-29 00:00:00.000000"
"@apideck/better-ajv-errors","2021","4403342","2026-03-29 00:00:00.000000"
"@apideck/better-ajv-errors","2022","90384328","2026-03-29 00:00:00.000000"
"@apideck/better-ajv-errors","2023","144833121","2026-03-29 00:00:00.000000"
"@apideck/better-ajv-errors","2024","155369374","2026-03-29 00:00:00.000000"
"@apideck/better-ajv-errors","2025","195873382","2026-03-29 00:00:00.000000"
"@apidevtools/json-schema-ref-parser","2021","44073664","2026-03-29 00:00:00.000000"
"@apidevtools/json-schema-ref-parser","2022","73135711","2026-03-29 00:00:00.000000"
"@apidevtools/json-schema-ref-parser","2023","116021652","2026-03-29 00:00:00.000000"
"@apidevtools/json-schema-ref-parser","2024","174626317","2026-03-29 00:00:00.000000"
"@apidevtools/json-schema-ref-parser","2025","307852040","2026-03-29 00:00:00.000000"
"@apidevtools/openapi-schemas","2021","19195443","2026-03-29 00:00:00.000000"
"@apidevtools/openapi-schemas","2022","34903484","2026-03-29 00:00:00.000000"
"@apidevtools/openapi-schemas","2023","56966326","2026-03-29 00:00:00.000000"
"@apidevtools/openapi-schemas","2024","82751372","2026-03-29 00:00:00.000000"
"@apidevtools/openapi-schemas","2025","123221729","2026-03-29 00:00:00.000000"
"@apidevtools/swagger-cli","2021","3376519","2026-03-29 00:00:00.000000"
"@apidevtools/swagger-cli","2022","6246001","2026-03-29 00:00:00.000000"
"@apidevtools/swagger-cli","2023","10585598","2026-03-29 00:00:00.000000"
"@apidevtools/swagger-cli","2024","12649148","2026-03-29 00:00:00.000000"
"@apidevtools/swagger-cli","2025","13028331","2026-03-29 00:00:00.000000"
"@apidevtools/swagger-methods","2021","19035420","2026-03-29 00:00:00.000000"
"@apidevtools/swagger-methods","2022","34635279","2026-03-29 00:00:00.000000"
"@apidevtools/swagger-methods","2023","56463121","2026-03-29 00:00:00.000000"
"@apidevtools/swagger-methods","2024","84762173","2026-03-29 00:00:00.000000"
"@apidevtools/swagger-methods","2025","129943086","2026-03-29 00:00:00.000000"
"@apidevtools/swagger-parser","2021","19385228","2026-03-29 00:00:00.000000"
"@apidevtools/swagger-parser","2022","34340921","2026-03-29 00:00:00.000000"
"@apidevtools/swagger-parser","2023","54654985","2026-03-29 00:00:00.000000"
"@apidevtools/swagger-parser","2024","79106788","2026-03-29 00:00:00.000000"
"@apidevtools/swagger-parser","2025","128578270","2026-03-29 00:00:00.000000"
"@apify/consts","2021","123663","2026-03-29 00:00:00.000000"
"@apify/consts","2022","602984","2026-03-29 00:00:00.000000"
"@apify/consts","2023","1344392","2026-03-29 00:00:00.000000"
"@apify/consts","2024","2502202","2026-03-29 00:00:00.000000"
"@apify/consts","2025","5441219","2026-03-29 00:00:00.000000"
"@apify/log","2021","120726","2026-03-29 00:00:00.000000"
"@apify/log","2022","539699","2026-03-29 00:00:00.000000"
"@apify/log","2023","1291694","2026-03-29 00:00:00.000000"
"@apify/log","2024","2535201","2026-03-29 00:00:00.000000"
"@apify/log","2025","5371143","2026-03-29 00:00:00.000000"
"@apify/utilities","2021","102852","2026-03-29 00:00:00.000000"
"@apify/utilities","2022","361902","2026-03-29 00:00:00.000000"
"@apify/utilities","2023","876949","2026-03-29 00:00:00.000000"
"@apify/utilities","2024","1430679","2026-03-29 00:00:00.000000"
"@apify/utilities","2025","3357939","2026-03-29 00:00:00.000000"
"@apitools/openapi-parser","2021","69276","2026-03-29 00:00:00.000000"
"@apitools/openapi-parser","2022","253137","2026-03-29 00:00:00.000000"
"@apitools/openapi-parser","2023","485276","2026-03-29 00:00:00.000000"
"@apitools/openapi-parser","2024","778821","2026-03-29 00:00:00.000000"
"@apitools/openapi-parser","2025","1392253","2026-03-29 00:00:00.000000"
"@apm-js-collab/code-transformer","2021","0","2026-03-29 00:00:00.000000"
"@apm-js-collab/code-transformer","2022","0","2026-03-29 00:00:00.000000"
"@apm-js-collab/code-transformer","2023","0","2026-03-29 00:00:00.000000"
"@apm-js-collab/code-transformer","2024","0","2026-03-29 00:00:00.000000"
