"formula","dep_name","dep_type","fetched_at"
"solarus","sdl2_image","runtime","2026-04-16 22:49:08.142515"
"solarus","sdl2_ttf","runtime","2026-04-16 22:49:08.142515"
"solc-select","certifi","runtime","2026-04-16 22:49:08.142515"
"solc-select","python@3.14","runtime","2026-04-16 22:49:08.142515"
"solhint","node","runtime","2026-04-16 22:49:08.142515"
"solid","autoconf","build","2026-04-16 22:49:08.142515"
"solid","automake","build","2026-04-16 22:49:08.142515"
"solid","libtool","build","2026-04-16 22:49:08.142515"
"solid","texinfo","build","2026-04-16 22:49:08.142515"
"solidity","cmake","build","2026-04-16 22:49:08.142515"
"solidity","fmt","build","2026-04-16 22:49:08.142515"
"solidity","nlohmann-json","build","2026-04-16 22:49:08.142515"
"solidity","range-v3","build","2026-04-16 22:49:08.142515"
"solidity","boost","runtime","2026-04-16 22:49:08.142515"
"solidity","z3","runtime","2026-04-16 22:49:08.142515"
"sollya","automake","build","2026-04-16 22:49:08.142515"
"sollya","fplll","runtime","2026-04-16 22:49:08.142515"
"sollya","gmp","runtime","2026-04-16 22:49:08.142515"
"sollya","mpfi","runtime","2026-04-16 22:49:08.142515"
"sollya","mpfr","runtime","2026-04-16 22:49:08.142515"
"solo2-cli","pkgconf","build","2026-04-16 22:49:08.142515"
"solo2-cli","rust","build","2026-04-16 22:49:08.142515"
"solr","openjdk@21","runtime","2026-04-16 22:49:08.142515"
"solr@8.11","openjdk","runtime","2026-04-16 22:49:08.142515"
"somagic","libgcrypt","runtime","2026-04-16 22:49:08.142515"
"somagic","libusb","runtime","2026-04-16 22:49:08.142515"
"somagic","somagic-tools","runtime","2026-04-16 22:49:08.142515"
"somagic-tools","libgcrypt","runtime","2026-04-16 22:49:08.142515"
"somagic-tools","libusb","runtime","2026-04-16 22:49:08.142515"
"somo","rust","build","2026-04-16 22:49:08.142515"
"sonar-completion","__none__","","2026-04-16 22:49:08.142515"
"sonar-scanner","openjdk","runtime","2026-04-16 22:49:08.142515"
"sonic","rust","build","2026-04-16 22:49:08.142515"
"sonobuoy","go","build","2026-04-16 22:49:08.142515"
"sophus","cmake","build","2026-04-16 22:49:08.142515"
"sophus","ceres-solver","runtime","2026-04-16 22:49:08.142515"
"sophus","eigen","runtime","2026-04-16 22:49:08.142515"
"sophus","fmt","runtime","2026-04-16 22:49:08.142515"
"soplex","cmake","build","2026-04-16 22:49:08.142515"
"soplex","boost","runtime","2026-04-16 22:49:08.142515"
"soplex","gmp","runtime","2026-04-16 22:49:08.142515"
"soplex","mpfr","runtime","2026-04-16 22:49:08.142515"
"sops","go","build","2026-04-16 22:49:08.142515"
"sord","meson","build","2026-04-16 22:49:08.142515"
"sord","ninja","build","2026-04-16 22:49:08.142515"
"sord","pkgconf","build","2026-04-16 22:49:08.142515"
"sord","pcre2","runtime","2026-04-16 22:49:08.142515"
"sord","serd","runtime","2026-04-16 22:49:08.142515"
"sord","zix","runtime","2026-04-16 22:49:08.142515"
"souffle","bison","build","2026-04-16 22:49:08.142515"
"souffle","cmake","build","2026-04-16 22:49:08.142515"
"souffle","mcpp","build","2026-04-16 22:49:08.142515"
"souffle","pkgconf","build","2026-04-16 22:49:08.142515"
"sound-touch","autoconf","build","2026-04-16 22:49:08.142515"
"sound-touch","automake","build","2026-04-16 22:49:08.142515"
"sound-touch","libtool","build","2026-04-16 22:49:08.142515"
"source-highlight","boost","runtime","2026-04-16 22:49:08.142515"
"source-to-image","go","build","2026-04-16 22:49:08.142515"
"sourcedocs","__none__","","2026-04-16 22:49:08.142515"
"sourcekitten","__none__","","2026-04-16 22:49:08.142515"
"sourcery","__none__","","2026-04-16 22:49:08.142515"
"sox","pkgconf","build","2026-04-16 22:49:08.142515"
"sox","flac","runtime","2026-04-16 22:49:08.142515"
"sox","lame","runtime","2026-04-16 22:49:08.142515"
"sox","libogg","runtime","2026-04-16 22:49:08.142515"
"sox","libpng","runtime","2026-04-16 22:49:08.142515"
"sox","libsndfile","runtime","2026-04-16 22:49:08.142515"
"sox","libvorbis","runtime","2026-04-16 22:49:08.142515"
"sox","mad","runtime","2026-04-16 22:49:08.142515"
"sox","opusfile","runtime","2026-04-16 22:49:08.142515"
"sox_ng","pkgconf","build","2026-04-16 22:49:08.142515"
"sox_ng","flac","runtime","2026-04-16 22:49:08.142515"
"sox_ng","lame","runtime","2026-04-16 22:49:08.142515"
"sox_ng","libogg","runtime","2026-04-16 22:49:08.142515"
"sox_ng","libpng","runtime","2026-04-16 22:49:08.142515"
"sox_ng","libsndfile","runtime","2026-04-16 22:49:08.142515"
"sox_ng","libvorbis","runtime","2026-04-16 22:49:08.142515"
"sox_ng","mad","runtime","2026-04-16 22:49:08.142515"
"sox_ng","opus","runtime","2026-04-16 22:49:08.142515"
"sox_ng","opusfile","runtime","2026-04-16 22:49:08.142515"
"sox_ng","wavpack","runtime","2026-04-16 22:49:08.142515"
"spaceinvaders-go","go","build","2026-04-16 22:49:08.142515"
"spaceman-diff","imagemagick","runtime","2026-04-16 22:49:08.142515"
"spaceman-diff","jp2a","runtime","2026-04-16 22:49:08.142515"
"spacer","rust","build","2026-04-16 22:49:08.142515"
"spaceship","zsh-async","runtime","2026-04-16 22:49:08.142515"
"spack","__none__","","2026-04-16 22:49:08.142515"
"spades","cmake","build","2026-04-16 22:49:08.142515"
"spades","libomp","runtime","2026-04-16 22:49:08.142515"
"spades","python@3.14","runtime","2026-04-16 22:49:08.142515"
"spago","node","runtime","2026-04-16 22:49:08.142515"
"spago","purescript","runtime","2026-04-16 22:49:08.142515"
"span-lite","cmake","build","2026-04-16 22:49:08.142515"
"spandsp","jpeg-turbo","runtime","2026-04-16 22:49:08.142515"
"spandsp","libtiff","runtime","2026-04-16 22:49:08.142515"
"spark","__none__","","2026-04-16 22:49:08.142515"
"sparkey","autoconf","build","2026-04-16 22:49:08.142515"
"sparkey","automake","build","2026-04-16 22:49:08.142515"
"sparkey","libtool","build","2026-04-16 22:49:08.142515"
"sparkey","snappy","runtime","2026-04-16 22:49:08.142515"
"sparse","__none__","","2026-04-16 22:49:08.142515"
"spatialindex","cmake","build","2026-04-16 22:49:08.142515"
"spatialite-gui","pkgconf","build","2026-04-16 22:49:08.142515"
"spatialite-gui","freexl","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","geos","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","libpq","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","librasterlite2","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","librttopo","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","libspatialite","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","libtiff","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","libxlsxwriter","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","libxml2","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","lz4","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","minizip","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","openjpeg","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","proj","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","sqlite","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","virtualpg","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","webp","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","wxwidgets@3.2","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","xz","runtime","2026-04-16 22:49:08.142515"
"spatialite-gui","zstd","runtime","2026-04-16 22:49:08.142515"
"spatialite-tools","pkgconf","build","2026-04-16 22:49:08.142515"
"spatialite-tools","freexl","runtime","2026-04-16 22:49:08.142515"
"spatialite-tools","geos","runtime","2026-04-16 22:49:08.142515"
"spatialite-tools","librttopo","runtime","2026-04-16 22:49:08.142515"
"spatialite-tools","libspatialite","runtime","2026-04-16 22:49:08.142515"
"spatialite-tools","libxml2","runtime","2026-04-16 22:49:08.142515"
"spatialite-tools","minizip","runtime","2026-04-16 22:49:08.142515"
"spatialite-tools","proj","runtime","2026-04-16 22:49:08.142515"
"spatialite-tools","readline","runtime","2026-04-16 22:49:08.142515"
"spatialite-tools","readosm","runtime","2026-04-16 22:49:08.142515"
"spatialite-tools","sqlite","runtime","2026-04-16 22:49:08.142515"
"spawn-fcgi","meson","build","2026-04-16 22:49:08.142515"
"spawn-fcgi","ninja","build","2026-04-16 22:49:08.142515"
"spdlog","cmake","build","2026-04-16 22:49:08.142515"
"spdlog","fmt","runtime","2026-04-16 22:49:08.142515"
"spdx-sbom-generator","go","build","2026-04-16 22:49:08.142515"
"specify","certifi","runtime","2026-04-16 22:49:08.142515"
"specify","libyaml","runtime","2026-04-16 22:49:08.142515"
"specify","python@3.14","runtime","2026-04-16 22:49:08.142515"
"spectra","cmake","build","2026-04-16 22:49:08.142515"
"spectra","eigen","runtime","2026-04-16 22:49:08.142515"
"spectral-cli","node","runtime","2026-04-16 22:49:08.142515"
"speech-tools","libomp","runtime","2026-04-16 22:49:08.142515"
"speedbump","go","build","2026-04-16 22:49:08.142515"
"speedread","__none__","","2026-04-16 22:49:08.142515"
"speedtest-cli","python@3.14","runtime","2026-04-16 22:49:08.142515"
"speex","pkgconf","build","2026-04-16 22:49:08.142515"
"speex","libogg","runtime","2026-04-16 22:49:08.142515"
"speexdsp","pkgconf","build","2026-04-16 22:49:08.142515"
"spek","gettext","build","2026-04-16 22:49:08.142515"
"spek","pkgconf","build","2026-04-16 22:49:08.142515"
"spek","ffmpeg","runtime","2026-04-16 22:49:08.142515"
"spek","wxwidgets","runtime","2026-04-16 22:49:08.142515"
"spglib","cmake","build","2026-04-16 22:49:08.142515"
"sphinx-doc","certifi","runtime","2026-04-16 22:49:08.142515"
"sphinx-doc","python@3.14","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","gobject-introspection","build","2026-04-16 22:49:08.142515"
"spice-gtk","intltool","build","2026-04-16 22:49:08.142515"
"spice-gtk","libtool","build","2026-04-16 22:49:08.142515"
"spice-gtk","meson","build","2026-04-16 22:49:08.142515"
"spice-gtk","ninja","build","2026-04-16 22:49:08.142515"
"spice-gtk","pkgconf","build","2026-04-16 22:49:08.142515"
"spice-gtk","python@3.14","build","2026-04-16 22:49:08.142515"
"spice-gtk","vala","build","2026-04-16 22:49:08.142515"
"spice-gtk","at-spi2-core","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","cairo","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","gdk-pixbuf","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","gettext","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","glib","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","gobject-introspection","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","gstreamer","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","gtk+3","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","harfbuzz","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","jpeg-turbo","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","json-glib","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","libepoxy","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","libsoup","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","libusb","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","libx11","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","lz4","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","openssl@3","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","opus","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","pango","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","phodav","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","pixman","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","spice-protocol","runtime","2026-04-16 22:49:08.142515"
"spice-gtk","usbredir","runtime","2026-04-16 22:49:08.142515"
"spice-protocol","meson","build","2026-04-16 22:49:08.142515"
"spice-protocol","ninja","build","2026-04-16 22:49:08.142515"
"spice-server","spice-protocol","build","2026-04-16 22:49:08.142515"
"spice-server","gettext","runtime","2026-04-16 22:49:08.142515"
"spice-server","glib","runtime","2026-04-16 22:49:08.142515"
"spice-server","gstreamer","runtime","2026-04-16 22:49:08.142515"
"spice-server","jpeg-turbo","runtime","2026-04-16 22:49:08.142515"
"spice-server","lz4","runtime","2026-04-16 22:49:08.142515"
"spice-server","openssl@3","runtime","2026-04-16 22:49:08.142515"
"spice-server","opus","runtime","2026-04-16 22:49:08.142515"
"spice-server","orc","runtime","2026-04-16 22:49:08.142515"
"spice-server","pixman","runtime","2026-04-16 22:49:08.142515"
"spicedb","go","build","2026-04-16 22:49:08.142515"
"spicetify-cli","go","build","2026-04-16 22:49:08.142515"
"spidermonkey","cbindgen","build","2026-04-16 22:49:08.142515"
"spidermonkey","pkgconf","build","2026-04-16 22:49:08.142515"
"spidermonkey","python@3.14","build","2026-04-16 22:49:08.142515"
"spidermonkey","rust","build","2026-04-16 22:49:08.142515"
"spidermonkey","icu4c@78","runtime","2026-04-16 22:49:08.142515"
"spidermonkey","nspr","runtime","2026-04-16 22:49:08.142515"
"spidermonkey","readline","runtime","2026-04-16 22:49:08.142515"
"spidermonkey@115","pkgconf","build","2026-04-16 22:49:08.142515"
"spidermonkey@115","python@3.11","build","2026-04-16 22:49:08.142515"
"spidermonkey@115","rust","build","2026-04-16 22:49:08.142515"
"spidermonkey@115","icu4c@77","runtime","2026-04-16 22:49:08.142515"
"spidermonkey@115","nspr","runtime","2026-04-16 22:49:08.142515"
"spidermonkey@115","readline","runtime","2026-04-16 22:49:08.142515"
"spiffe-helper","go","build","2026-04-16 22:49:08.142515"
"spigot","cmake","build","2026-04-16 22:49:08.142515"
"spim","__none__","","2026-04-16 22:49:08.142515"
"spin","__none__","","2026-04-16 22:49:08.142515"
"spiped","openssl@3","runtime","2026-04-16 22:49:08.142515"
"spirv-cross","cmake","build","2026-04-16 22:49:08.142515"
"spirv-headers","cmake","build","2026-04-16 22:49:08.142515"
"spirv-llvm-translator","cmake","build","2026-04-16 22:49:08.142515"
"spirv-llvm-translator","pkgconf","build","2026-04-16 22:49:08.142515"
"spirv-llvm-translator","spirv-headers","build","2026-04-16 22:49:08.142515"
"spirv-llvm-translator","llvm","runtime","2026-04-16 22:49:08.142515"
"spirv-tools","cmake","build","2026-04-16 22:49:08.142515"
"spirv-tools","spirv-headers","build","2026-04-16 22:49:08.142515"
"splint","__none__","","2026-04-16 22:49:08.142515"
"sponge","__none__","","2026-04-16 22:49:08.142515"
"spoof-mac","python@3.14","runtime","2026-04-16 22:49:08.142515"
"spoofdpi","go","build","2026-04-16 22:49:08.142515"
"spot","python@3.14","build","2026-04-16 22:49:08.142515"
"spotbugs","openjdk","runtime","2026-04-16 22:49:08.142515"
"spotify_player","pkgconf","build","2026-04-16 22:49:08.142515"
"spotify_player","rust","build","2026-04-16 22:49:08.142515"
"spotifyd","pkgconf","build","2026-04-16 22:49:08.142515"
"spotifyd","rust","build","2026-04-16 22:49:08.142515"
"spotifyd","dbus","runtime","2026-04-16 22:49:08.142515"
"spotifyd","portaudio","runtime","2026-04-16 22:49:08.142515"
"spr","pkgconf","build","2026-04-16 22:49:08.142515"
"spr","rust","build","2026-04-16 22:49:08.142515"
"spring-completion","__none__","","2026-04-16 22:49:08.142515"
"spring-loaded","__none__","","2026-04-16 22:49:08.142515"
"sprocket","pkgconf","build","2026-04-16 22:49:08.142515"
"sprocket","rust","build","2026-04-16 22:49:08.142515"
"sprocket","openssl@3","runtime","2026-04-16 22:49:08.142515"
"sproxy","autoconf","build","2026-04-16 22:49:08.142515"
"sproxy","automake","build","2026-04-16 22:49:08.142515"
"sproxy","libtool","build","2026-04-16 22:49:08.142515"
"spytrap-adb","rust","build","2026-04-16 22:49:08.142515"
"sq","go","build","2026-04-16 22:49:08.142515"
"sql-formatter","node","runtime","2026-04-16 22:49:08.142515"
"sql-language-server","node","runtime","2026-04-16 22:49:08.142515"
"sql-language-server","terminal-notifier","runtime","2026-04-16 22:49:08.142515"
"sql-lint","node","runtime","2026-04-16 22:49:08.142515"
"sql-migrate","go","build","2026-04-16 22:49:08.142515"
"sql-translator","__none__","","2026-04-16 22:49:08.142515"
"sqlancer","maven","build","2026-04-16 22:49:08.142515"
"sqlancer","openjdk","runtime","2026-04-16 22:49:08.142515"
"sqlbench","go","build","2026-04-16 22:49:08.142515"
"sqlboiler","go","build","2026-04-16 22:49:08.142515"
"sqlc","go","build","2026-04-16 22:49:08.142515"
"sqlcipher","openssl@3","runtime","2026-04-16 22:49:08.142515"
"sqlcmd","go","build","2026-04-16 22:49:08.142515"
"sqldiff","__none__","","2026-04-16 22:49:08.142515"
"sqlfluff","libyaml","runtime","2026-04-16 22:49:08.142515"
"sqlfluff","python@3.14","runtime","2026-04-16 22:49:08.142515"
"sqlfmt","go","build","2026-04-16 22:49:08.142515"
"sqlite","readline","runtime","2026-04-16 22:49:08.142515"
"sqlite-analyzer","libtommath","runtime","2026-04-16 22:49:08.142515"
"sqlite-analyzer","tcl-tk","runtime","2026-04-16 22:49:08.142515"
"sqlite-rsync","__none__","","2026-04-16 22:49:08.142515"
"sqlite-utils","python@3.14","runtime","2026-04-16 22:49:08.142515"
"sqlite3-to-mysql","python@3.14","runtime","2026-04-16 22:49:08.142515"
"sqlitecpp","cmake","build","2026-04-16 22:49:08.142515"
"sqlitecpp","sqlite","runtime","2026-04-16 22:49:08.142515"
"sqliteodbc","automake","build","2026-04-16 22:49:08.142515"
"sqliteodbc","sqlite","runtime","2026-04-16 22:49:08.142515"
"sqliteodbc","unixodbc","runtime","2026-04-16 22:49:08.142515"
"sqlmap","python@3.14","runtime","2026-04-16 22:49:08.142515"
"sqlpage","rust","build","2026-04-16 22:49:08.142515"
"sqlpage","unixodbc","runtime","2026-04-16 22:49:08.142515"
"sqlparse","python@3.14","runtime","2026-04-16 22:49:08.142515"
"sqlsmith","pkgconf","build","2026-04-16 22:49:08.142515"
"sqlsmith","libpq","runtime","2026-04-16 22:49:08.142515"
"sqlsmith","libpqxx","runtime","2026-04-16 22:49:08.142515"
"sqlx-cli","pkgconf","build","2026-04-16 22:49:08.142515"
"sqlx-cli","rust","build","2026-04-16 22:49:08.142515"
"sqruff","rust","build","2026-04-16 22:49:08.142515"
"sqsmover","go","build","2026-04-16 22:49:08.142515"
"sqtop","__none__","","2026-04-16 22:49:08.142515"
"squashfs","gnu-sed","build","2026-04-16 22:49:08.142515"
"squashfs","help2man","build","2026-04-16 22:49:08.142515"
"squashfs","lz4","runtime","2026-04-16 22:49:08.142515"
"squashfs","lzo","runtime","2026-04-16 22:49:08.142515"
