"package","avg_downloads","avg_downloads_share","2021","2022","2023","2024","2025"
"@aws-sdk/util-retry","77065609","0.00002826","0","2745143","190260675","72215573","43041045"
"broadcast-channel","77063050","0.00002826","21729953","70606578","88380365","96015087","108583271"
"@shikijs/types","77036915","0.00002825","0","0","0","10503980","143569851"
"esbuild-linux-riscv64","77033932","0.00002825","0","130186174","101192216","44723267","32034071"
"jstransformer","77026945","0.00002825","63758267","71749551","73895960","79992929","95738019"
"@es-joy/jsdoccomment","76941351","0.00002822","9019908","40830041","66303576","97250754","171302478"
"@tailwindcss/postcss","76898100","0.00002820","0","0","0","440018","153356183"
"fclone","76887683","0.00002820","41599552","57970337","107416570","85072137","92379822"
"buildcheck","76868836","0.00002819","934","25672993","62374136","106058631","190237487"
"@react-native/codegen","76812126","0.00002817","0","3481","16789598","89272228","201183200"
"cryptiles","76778289","0.00002816","98267855","87181137","67147912","59992630","71301914"
"@slack/logger","76597636","0.00002809","20034173","37437672","59084200","107085289","159346848"
"@module-federation/sdk","76535970","0.00002807","0","0","33437","21856654","207717821"
"@aws-cdk/cloud-assembly-schema","76450880","0.00002804","47121736","104773033","71582576","55994357","102782699"
"tiny-case","76444649","0.00002803","97979","1282404","41162782","135016309","204663771"
"@opentelemetry/instrumentation-tedious","76399574","0.00002802","0","363439","12949514","37428326","254857018"
"@radix-ui/react-accordion","76392296","0.00002801","278659","4916054","18408469","57920073","300438227"
"@react-native-community/cli-platform-ios","76349116","0.00002800","29226572","46772569","86209171","117436130","102101140"
"btoa-lite","76310389","0.00002798","76817946","73518368","73454314","75276610","82484710"
"plur","76234981","0.00002796","58316654","69720337","72934671","77367257","102835990"
"@react-native/babel-preset","76225274","0.00002795","0","0","1201795","67685320","159788709"
"fuzzy","76196187","0.00002794","20562830","61131736","59048769","97517045","142720559"
"node-stream-zip","76153715","0.00002793","31079006","47909252","74480561","107052613","120247144"
"xmlhttprequest","76137836","0.00002792","86862127","91354673","70621646","62827475","69023263"
"abstract-leveldown","76054440","0.00002789","43500110","83846003","68207104","76691423","108027562"
"diff-match-patch","76052494","0.00002789","37749209","51080932","60247249","82714882","148470199"
"glob-watcher","75987449","0.00002787","75650157","75139246","71292215","72318737","85536890"
"easy-table","75951055","0.00002785","22569930","38186909","61360961","103390022","154247457"
"@rushstack/node-core-library","75936812","0.00002785","9979338","23886363","50622187","103094286","192101890"
"@types/d3-drag","75935304","0.00002785","19597527","28967292","52426345","82844378","195840982"
"async-mutex","75905899","0.00002784","10874113","35435467","56947243","92781822","183490854"
"@radix-ui/react-switch","75896780","0.00002783","256982","3005186","13858115","54167757","308195862"
"babel-plugin-syntax-async-functions","75685032","0.00002776","87197464","82131293","70600909","65804249","72691245"
"@opentelemetry/instrumentation-mysql","75634376","0.00002774","416703","6070444","18061886","71982174","281640677"
"style-to-js","75629990","0.00002774","10545217","26444451","45454626","68643309","227062347"
"aws-ssl-profiles","75566598","0.00002771","0","0","0","29946971","121186226"
"stable-hash-x","75562619","0.00002771","0","0","0","0","75562619"
"@mswjs/cookies","75559177","0.00002771","10314246","50749386","99418254","124132457","93181546"
"google-protobuf","75528435","0.00002770","35065097","52733313","71439428","93297686","125106653"
"@azure/storage-blob","75502498","0.00002769","17048552","39209754","73570256","99308666","148375263"
"javascript-natural-sort","75498727","0.00002769","21171246","41549419","68287056","94605434","151880481"
"@types/pg-pool","75447185","0.00002767","1524869","8554460","22820797","78228482","266107320"
"intl-messageformat-parser","75441794","0.00002767","84141815","79801196","79971132","68258067","65036762"
"@apollographql/apollo-tools","75425134","0.00002766","77416956","101449519","86349641","58837355","53072201"
"typeorm","75332631","0.00002763","34923636","52407724","69213545","93272720","126845530"
"perfect-debounce","75177602","0.00002757","0","2569570","17312634","46116353","234711851"
"duration","75169910","0.00002757","57038914","79345607","88699772","77347343","73417916"
"pug-lexer","75096003","0.00002754","61569594","68399671","72466502","78336394","94707855"
"toposort-class","74966145","0.00002749","47324289","61347407","71927337","92398279","101833413"
"@wdio/utils","74963354","0.00002749","37061967","53854094","75899962","91272565","116728182"
"is-expression","74950122","0.00002749","60997627","68240221","72321329","78310533","94880903"
"@cucumber/gherkin","74724277","0.00002740","7758637","23483395","62085764","116406238","163887353"
"jest-canvas-mock","74658919","0.00002738","35756455","58272083","74449987","89945931","114870143"
"pug-walk","74541983","0.00002734","62089811","68201282","71652396","77095670","93670758"
"serve","74494103","0.00002732","27356677","77431322","83046539","71613205","113022776"
"thread-loader","74475410","0.00002731","72808917","86397000","80892907","66620667","65657559"
"@radix-ui/react-toast","74459470","0.00002731","0","1168338","9080629","37616078","249972837"
"dummypkg-a","74446808","0.00002730","1935","10851","56383","7567","372157306"
"@opentelemetry/instrumentation-koa","74389512","0.00002728","858982","6198486","18188289","70093923","276607884"
"firebase-admin","74281119","0.00002724","42824210","57759626","64422062","82524070","123875631"
"@jimp/utils","74235453","0.00002722","69306743","67564089","66777243","63896120","103633070"
"gulp","74221016","0.00002722","72397503","72867158","69301507","70980656","85558257"
"@types/argparse","74197358","0.00002721","21949820","28311447","59642668","97733629","163349226"
"@fortawesome/fontawesome-svg-core","74179017","0.00002720","50013494","63811101","73259367","82737792","101073331"
"nice-napi","74172745","0.00002720","8845300","55148243","85400760","123658065","97811358"
"@types/emscripten","74156735","0.00002719","8343091","8307197","60322459","174549656","119261273"
"@fast-csv/format","74154097","0.00002719","20553733","36955950","58827593","96614554","157818657"
"aws-cdk","74098113","0.00002717","26549963","63035033","69278346","91100836","120526388"
"@isaacs/string-locale-compare","74085923","0.00002717","3697831","43041800","76972832","104318831","142398324"
"@isaacs/ttlcache","74080282","0.00002717","0","255388","3062698","59991832","233011213"
"pug-runtime","74051496","0.00002716","61636949","67920196","71815606","76638827","92245906"
"@aws-sdk/client-secrets-manager","74024398","0.00002715","2187353","13998541","53566998","107536769","192832329"
"vite-tsconfig-paths","74021881","0.00002715","601244","7516075","39927325","100900610","221164151"
"@shikijs/engine-oniguruma","74015531","0.00002714","0","0","0","10504153","137526909"
"babel-plugin-transform-exponentiation-operator","73997601","0.00002714","85317457","80144104","68879886","64264545","71382014"
"fd-package-json","73972534","0.00002713","0","0","0","22829086","125115983"
"@jest/snapshot-utils","73950418","0.00002712","0","0","0","518114","147382722"
"babel-helper-builder-binary-assignment-operator-visitor","73922216","0.00002711","85217276","80089678","68800470","64203644","71300016"
"babel-plugin-syntax-exponentiation-operator","73892686","0.00002710","85106665","80252468","68778562","64124602","71201135"
"babel-helper-explode-assignable-expression","73879209","0.00002709","85190100","80084830","68742352","64198520","71180247"
"rc-motion","73862652","0.00002709","34809303","59732617","74999977","85660031","114111335"
"babel-helper-remap-async-to-generator","73820326","0.00002707","85167432","79972057","68697300","64008937","71255907"
"babel-plugin-transform-async-to-generator","73767587","0.00002705","85265288","80060084","68632632","63943308","70936626"
"material-colors","73755381","0.00002705","88248106","70058980","66472084","64238972","79758765"
"token-stream","73733186","0.00002704","60131918","67623642","71206933","77194459","92508982"
"prop-types-extra","73718678","0.00002703","47650507","69804516","114347406","68925053","67865912"
"pug-parser","73715417","0.00002703","60658231","67050316","70908228","77070725","92889586"
"@wdio/types","73698501","0.00002703","9247773","35604030","75428498","108236376","139975829"
"d3-voronoi","73622613","0.00002700","54302829","64306096","67079378","80327434","102097332"
"pug","73615903","0.00002700","61889580","67134158","70559493","76309495","92186791"
"@lit-labs/ssr-dom-shim","73592957","0.00002699","0","0","30806742","69562551","120409579"
"@shikijs/core","73583505","0.00002698","0","0","0","32819899","114347112"
"text-segmentation","73565367","0.00002698","5179122","32312483","57764453","88029485","184541294"
"ky","73543383","0.00002697","22971104","48386070","64808898","81751684","149799159"
"utrie","73540932","0.00002697","5176413","32378424","57784004","88027315","184338507"
"caw","73522732","0.00002696","92418929","91266971","70203852","57923888","55800023"
"get-proxy","73473534","0.00002694","91902212","91115113","70263094","58077986","56009269"
"cssfontparser","73466206","0.00002694","34434462","57671175","72623902","88584114","114017380"
"use-resize-observer","73458891","0.00002694","7066146","16512308","91483672","143536695","108695638"
"find-my-way","73458713","0.00002694","16873245","46081016","64338457","95777303","144223546"
"jsc-safe-url","73409206","0.00002692","0","0","22135059","73829311","124263250"
"@fastify/merge-json-schemas","73319114","0.00002689","0","0","0","38267921","108370308"
"tiny-glob","73285367","0.00002688","18961811","50487054","140625195","83706703","72646073"
"@fast-csv/parse","73270514","0.00002687","19743309","34944438","58366334","95809584","157488908"
"pug-attrs","73254477","0.00002686","60647581","66900372","70933395","76129284","91661753"
"pug-code-gen","73248793","0.00002686","61093962","66788075","70380764","76142083","91839082"
"eslint-import-context","73230934","0.00002686","0","0","0","0","73230934"
"globalyzer","73227693","0.00002685","19412213","50721037","140599666","83598974","71806576"
"@firebase/installations-types","73054541","0.00002679","37570242","40201349","61324169","83666248","142510701"
"jimp","73052853","0.00002679","78182457","75317579","68411018","63578004","79775208"
"@types/color-convert","72994553","0.00002677","72817570","119097430","62168558","49419605","61469606"
"ethereum-cryptography","72927811","0.00002674","9607247","33473586","64094673","88546641","168916912"
"@opentelemetry/instrumentation-mysql2","72924560","0.00002674","16337","3141954","16900717","69704137","274859659"
"@opentelemetry/instrumentation-hapi","72915363","0.00002674","130913","3246004","16661985","69476409","275061507"
"@assemblyscript/loader","72912800","0.00002674","27470564","76730570","110861864","87936416","61564589"
"enzyme-adapter-utils","72836982","0.00002671","108510782","85555376","67480020","55052751","47585984"
"wordwrapjs","72833313","0.00002671","37304843","48270450","62159262","79646779","136785233"
"@volar/typescript","72787761","0.00002669","0","1459185","28315348","86422776","174953738"
"@zeit/schemas","72783823","0.00002669","26024603","75755674","81037698","72030009","109071134"
"@prisma/get-platform","72770494","0.00002669","2527877","5168764","14403470","94122780","247629580"
"is","72737676","0.00002667","0","0","591585","97720614","119900831"
"@types/d3-dsv","72728687","0.00002667","20169186","30059901","54170707","87803139","171440506"
"rx-lite-aggregates","72680991","0.00002665","105066961","78932941","65266768","54832876","59305412"
"react-beautiful-dnd","72680243","0.00002665","43862137","65824497","77287279","82988752","93438550"
"pug-strip-comments","72670850","0.00002665","60187573","66330600","70162222","75582037","91091822"
"@types/multer","72665414","0.00002665","18760816","38283008","60647930","89282233","156353085"
"pug-filters","72665040","0.00002665","60249067","66379042","70222575","75626820","90847697"
"@phenomnomnominal/tsquery","72613500","0.00002663","10673297","40739995","88710195","97425676","125518337"
"@react-stately/utils","72609242","0.00002663","4873797","18959631","41681254","93968876","203562653"
"@ant-design/colors","72555741","0.00002661","36790647","49706296","66579327","86274564","123427874"
"pug-linker","72548375","0.00002661","60060971","66194960","70059489","75418060","91008396"
"long-timeout","72525581","0.00002660","78299049","40454277","51519682","66444836","125910061"
"hawk","72513046","0.00002659","92250172","80914503","62489995","57181620","69728944"
"pug-load","72469931","0.00002658","59939028","66110154","69993426","75358203","90948847"
"react-resize-detector","72401301","0.00002655","46590335","71363113","104007245","77241126","62804688"
"intersection-observer","72387431","0.00002655","50205613","68921531","73071677","78489878","91248456"
"bmp-js","72362903","0.00002654","75936314","77187380","67470321","65373339","75847165"
"table-layout","72356069","0.00002653","37156874","48144603","61893784","79571062","135014024"
"libmime","72344814","0.00002653","31069762","44184670","68729900","92542825","125196916"
"apollo-reporting-protobuf","72342877","0.00002653","58085160","98431372","89066539","60531034","55600284"
"command-line-usage","72279323","0.00002651","37298770","48344930","64527244","79133490","132092182"
"oauth","72249705","0.00002650","27334257","42700057","69991816","88443919","132778477"
"ast-module-types","72161536","0.00002646","18529120","36143316","70132686","87378704","148623854"
"node-schedule","72146761","0.00002646","77009181","39358431","51146769","66868314","126351114"
"@fortawesome/free-solid-svg-icons","72105080","0.00002644","48839215","61845945","71537731","80220890","98081623"
"merge-options","72074912","0.00002643","30489276","69396746","63439780","75923806","121124955"
"postcss-sorting","72064086","0.00002643","45774503","63752987","76575318","78553532","95664091"
"@react-aria/interactions","72050303","0.00002642","5609501","17593887","39080083","90527131","207440914"
"bcrypt","72019083","0.00002641","39658988","47018935","61701961","87135388","124580146"
"oblivious-set","72009706","0.00002641","11498686","64048620","84405843","92645480","107449902"
"@react-native-community/cli","71990467","0.00002640","30795886","47573444","74930680","110650131","96002194"
"@apollographql/graphql-playground-html","71975854","0.00002640","65251919","92360511","78216823","60613335","63436683"
"first-chunk-stream","71968630","0.00002639","66811255","68440878","67464756","71473247","85653018"
"@fastify/error","71938148","0.00002638","0","13087841","50574385","86270943","137819425"
"@opentelemetry/instrumentation-connect","71885824","0.00002636","135","2882705","15362221","67921566","273262495"
"@wdio/config","71855894","0.00002635","36208359","51936791","73844531","86397393","110892398"
"apollo-server-core","71849443","0.00002635","71680543","101682519","82066244","53810405","50007507"
"phin","71748306","0.00002631","64560211","63019021","62746775","73091578","95323946"
"stylelint-order","71737175","0.00002631","46987402","63885597","75751493","77820358","94241028"
"apollo-server-plugin-base","71720365","0.00002630","70890459","100989894","82317064","54096364","50308048"
"@types/lodash-es","71674787","0.00002628","16536338","31749418","58606225","97104754","154377201"
"are-docs-informative","71656012","0.00002628","0","0","18232702","65266566","131468770"
"parchment","71646065","0.00002627","34045941","52279969","67898248","80273015","123733152"
"@slack/web-api","71617399","0.00002626","19888650","37792975","58151385","92224875","150029113"
"sequelize-pool","71579704","0.00002625","44162901","56834432","68635463","89238488","99027238"
"stackblur-canvas","71536626","0.00002623","34583900","45070070","57701971","76431306","143895884"
"lit-element","71511386","0.00002622","14510237","38644572","59632951","93529504","151239668"
"fastify-plugin","71510313","0.00002622","16266748","32015545","63803259","98305332","147160683"
"loader-fs-cache","71497086","0.00002622","126458452","90276274","58209628","41676876","40864202"
"node-mock-http","71454915","0.00002620","0","0","0","0","71454915"
"@radix-ui/react-scroll-area","71385958","0.00002618","101011","3414714","16359240","50598876","286455949"
"write-pkg","71336997","0.00002616","62232348","70636506","70758025","66251170","86806939"
"react-bootstrap","71335094","0.00002616","44176535","67486814","113862737","67293843","63855542"
"@types/d3-random","71292310","0.00002614","20334461","30631695","54878201","82889577","167727618"
"when","71273498","0.00002614","98795232","81269569","59873370","59289734","57139588"
"blueimp-md5","71206723","0.00002611","42441116","69611557","90574743","75670740","77735461"
"@pm2/io","71128718","0.00002608","38891676","52255296","102108255","79870586","82517779"
"@types/d3-delaunay","71122340","0.00002608","7814477","17357718","42096214","90359397","197983898"
"@types/methods","71048952","0.00002606","9085337","8004049","7206276","109579539","221369561"
"remove-bom-stream","70995552","0.00002604","65331838","75258081","76321597","69895933","68170312"
"hey-listen","70972590","0.00002603","28999021","61654054","79575464","86082062","98552353"
"@opentelemetry/exporter-zipkin","70940353","0.00002602","1073714","5095433","35804156","105298513","207429950"
"async-done","70901885","0.00002600","59692962","63117282","65932934","76004868","89761383"
"tlhunter-sorted-set","70861383","0.00002599","0","0","352988","70167795","142063368"
"append-buffer","70840011","0.00002598","65254627","75272011","76145997","69765409","67762015"
"enzyme-adapter-react-16","70819401","0.00002597","103828133","84051645","66402200","53665917","46149114"
"@endemolshinegroup/cosmiconfig-typescript-loader","70812945","0.00002597","81331897","122505884","69355909","43490609","37380426"
"@aws-sdk/client-dynamodb","70786239","0.00002596","3512722","19632656","58609376","103950916","168225525"
"html-loader","70783177","0.00002596","66117310","75805552","73349548","66460396","72183083"
"@keyv/serialize","70702881","0.00002593","0","0","0","1406843","139998920"
"@radix-ui/react-radio-group","70693240","0.00002592","238324","3216731","13050279","50387098","286573772"
"react-intersection-observer","70678452","0.00002592","24181052","43329863","64834947","92344931","128701471"
"acorn-dynamic-import","70657996","0.00002591","102009862","81122443","61547070","51808973","56801633"
"@so-ric/colorspace","70622842","0.00002590","0","0","0","0","70622842"
"esbuild-android-64","70621972","0.00002590","0","115223013","94547114","42287925","30429838"
"algoliasearch","70609351","0.00002589","29791543","47537210","58136258","83800947","133780797"
"rtl-css-js","70598994","0.00002589","27386852","51493831","69425488","89317890","115370912"
"rc-align","70572629","0.00002588","58380548","78873944","84783293","65118128","65707234"
"parse-cache-control","70541180","0.00002587","35309112","50544282","60941705","89930075","115980727"
"concat-with-sourcemaps","70525309","0.00002586","53703227","68499687","75534662","67776717","87112253"
"@expo/json-file","70506639","0.00002586","14895268","37044567","54599324","69497904","176496135"
"@zxing/text-encoding","70497294","0.00002585","3861057","23919702","93706616","110922441","120076657"
"blessed","70481383","0.00002585","39960948","56856984","104313347","78009832","73265806"
"@react-native-community/cli-server-api","70467276","0.00002584","28541128","44675872","70124650","108437325","100557409"
"sorted-array-functions","70382256","0.00002581","76416338","38294439","49041803","63922906","124235795"
"abstract-logging","70357702","0.00002580","17379058","34674724","64567627","95134396","140032707"
"js-stringify","70344170","0.00002580","54857707","63468477","68430770","74381086","90582813"
"lodash.capitalize","70296178","0.00002578","39372475","49437700","60154185","81583596","120932938"
"sntp","70273920","0.00002577","89147486","78694467","60718416","55432897","67376335"
"fs","70217345","0.00002575","44919870","58483416","70851892","83428734","93402814"
"any-base","70152227","0.00002573","62514700","62787497","64622722","67721735","93114483"
"tmp-promise","70107926","0.00002571","37662384","53699109","68380620","72608376","118189143"
"read-yaml-file","70020333","0.00002568","8439575","27179126","55582884","102291870","156608211"
"@types/d3-force","69885042","0.00002563","20096591","29662352","52869726","81015212","165781331"
"remove-bom-buffer","69745360","0.00002558","65604759","73492216","74105550","68567888","66956391"
"@pm2/agent","69730404","0.00002557","40061725","53633326","101624196","75347955","77984818"
"@aws-sdk/middleware-endpoint-discovery","69722151","0.00002557","2493478","19315349","58148159","102769986","165883783"
"unix-dgram","69714835","0.00002557","23702280","53655436","113150759","70499073","87566629"
"xmldoc","69698678","0.00002556","51222628","73770845","70486272","74801538","78212109"
"@react-native/community-cli-plugin","69680254","0.00002555","0","0","810770","57666897","150563095"
"muggle-string","69649027","0.00002554","0","1425305","28127703","82096603","166946497"
"doctypes","69647314","0.00002554","54641928","62950701","67864318","73503993","89275630"
"react-intl","69556974","0.00002551","46685135","55042729","68833720","78290151","98933135"
"@jimp/core","69538305","0.00002550","67886445","65829626","65087274","62192413","86695770"
"@vitejs/plugin-vue","69526423","0.00002550","3102748","18988970","53559656","98157097","173823644"
"@prisma/fetch-engine","69484085","0.00002548","2502120","4956423","18295084","93720039","227946760"
"use-subscription","69453953","0.00002547","102614008","114613298","60554955","38691877","30795631"
"require-uncached","69419308","0.00002546","85179646","76585214","65992383","52277491","67061807"
"@expo/config-plugins","69386221","0.00002545","16683316","44951402","57427572","73275508","154593307"
"@types/google.maps","69384727","0.00002544","6067783","32473647","64933523","100058069","143390614"
"crelt","69383141","0.00002544","1196728","8111109","45551366","93217229","198839273"
"@oclif/errors","69380873","0.00002544","63139154","73307041","79868443","65247040","65342691"
"@vueuse/metadata","69302030","0.00002541","0","7756179","34296443","74864825","160290675"
"astring","69298566","0.00002541","7444740","20873737","51229856","89572825","177371675"
"@react-dnd/invariant","69251383","0.00002540","25516203","49038678","74195300","86802457","110704277"
"@types/d3-axis","69235045","0.00002539","20966013","30583610","53148795","80796426","160680381"
"@google-cloud/precise-date","69187062","0.00002537","30080668","44323051","59487373","78580469","133463749"
"react-color","69182724","0.00002537","86592341","64854921","62246708","59144768","73074885"
"shiki","69169181","0.00002537","10458884","24991028","55359136","91086574","163950286"
"@types/set-cookie-parser","69144441","0.00002536","13359621","54752871","103706335","92296819","81606563"
"@react-spring/shared","69126039","0.00002535","13945032","39882411","63559997","93070790","135171969"
"smol-toml","69095606","0.00002534","0","0","40641","25074240","182171939"
"@whatwg-node/disposablestack","69055382","0.00002532","0","0","0","2098634","136012131"
"@shikijs/vscode-textmate","69043700","0.00002532","0","0","0","11212825","126874576"
"@aws-sdk/client-sqs","68974121","0.00002529","2928122","17182357","56737485","106755281","161267363"
"protocol-buffers-schema","68915752","0.00002527","33712940","48839156","65059215","76017409","120950041"
"karma-coverage","68869630","0.00002526","36720889","58188818","70595863","81093406","97749175"
"@serverless/utils","68864825","0.00002525","60560898","85348920","81463200","63145176","53805935"
"@react-spring/animated","68857400","0.00002525","13888966","39691326","63021604","92495444","135189660"
"moo-color","68855454","0.00002525","25794173","50114387","69628396","86356561","112383757"
"@mapbox/point-geometry","68843685","0.00002525","33529424","49434283","65518860","75117141","120618717"
"@react-spring/core","68723446","0.00002520","13868838","39019827","63076154","92545150","135107265"
"@ant-design/icons","68708313","0.00002520","41740070","45690813","63845042","80013380","112252262"
"bin-check","68700803","0.00002519","55610950","56560203","66192141","85187893","79952829"
"xxhashjs","68693548","0.00002519","50099534","64430948","76314303","73126736","79496221"
"is-invalid-path","68671904","0.00002518","41156896","54269472","62133110","86910779","98889266"
"should","68665642","0.00002518","31274193","43551640","57691161","82833271","127977947"
"@algolia/client-common","68627132","0.00002517","17697944","35797582","52624217","90083917","146932003"
"utf8","68621124","0.00002516","41383973","54928236","66601411","74029648","106162355"
"args","68617032","0.00002516","38811597","79860166","66559191","77615937","80238270"
"@react-dnd/asap","68560868","0.00002514","25364351","48633322","73457040","85597376","109752252"
"swagger-ui-express","68554196","0.00002514","34028359","55277484","67300856","76344399","109819886"
"os-filter-obj","68499644","0.00002512","55225552","56052010","66129574","85263458","79827627"
"object-treeify","68469389","0.00002511","29915088","45537783","59259513","79189033","128445528"
"textextensions","68440278","0.00002510","49567015","59358915","58784944","72670990","101819530"
"lodash._bindcallback","68397653","0.00002508","80764583","73408199","67344509","63712363","56758611"
"@yarnpkg/fslib","68381431","0.00002508","8117752","7351240","56389772","166881604","103166791"
"@changesets/types","68380256","0.00002508","3967159","16472036","0","91796590","161285239"
"@types/deep-eql","68356821","0.00002507","0","132287","291980","3506281","269496737"
"@types/d3-dispatch","68331692","0.00002506","19569441","28835098","51667528","79012912","162573485"
"md5-file","68276113","0.00002504","56994704","68611079","69778117","67013315","78983352"
"@types/d3-brush","68274444","0.00002504","19414826","28858977","51874865","80258262","160965292"
"getopts","68266198","0.00002503","31451044","50341853","70425760","78768569","110343765"
"@ctrl/tinycolor","68242800","0.00002503","23487654","53363809","68545735","88458871","107357934"
"dom-align","68217718","0.00002502","55963640","75704418","81544543","63896649","63979344"
"@rushstack/ts-command-line","68201772","0.00002501","9159368","24624630","54041075","90749528","162434260"
"@jimp/types","68191968","0.00002501","67712449","65763204","64883935","61463845","81136410"
"pm2-deploy","68180400","0.00002500","39413903","53004473","99033499","73055860","76394269"
"treeify","68143034","0.00002499","63552953","56040948","69763263","64996719","86361287"
"@firebase/app-check","68139794","0.00002499","13632682","42929982","59587915","80910101","143638294"
"react-tooltip","68120385","0.00002498","34650939","59305460","109491124","65654272","71500130"
"sync-fetch","68113031","0.00002498","57950886","99643324","49704629","31739646","101526671"
"simple-plist","68103877","0.00002498","45735969","70142372","51282309","65297411","108061325"
"node-source-walk","68077352","0.00002497","17891804","33608964","69757392","77462185","141666419"
"@aws-sdk/middleware-sdk-sqs","68073750","0.00002496","2849758","16752597","55914026","104661440","160190932"
"@types/classnames","68067876","0.00002496","78538716","73650329","73519708","58904998","55725629"
"binaryextensions","68041514","0.00002495","49819378","59340540","58180314","72241450","100625891"
"@radix-ui/react-menubar","67973722","0.00002493","0","0","1507905","10142842","192270419"
"@pm2/js-api","67961392","0.00002492","39647940","51122040","97851912","75486409","75698662"
"@react-native-community/cli-types","67958500","0.00002492","27463419","42962910","70181355","104720716","94464100"
"stylis-rule-sheet","67943833","0.00002492","115891244","89321563","54499905","39867453","40139000"
"@types/d3-chord","67923659","0.00002491","19359277","28750708","51750722","79317294","160440296"
"@jimp/plugin-resize","67896104","0.00002490","67537718","65704927","64856364","61445905","79935608"
"@types/d3-quadtree","67870723","0.00002489","19328415","28730212","51052237","78819934","161422820"
"array.prototype.toreversed","67863735","0.00002489","0","845","4892","186201003","85248201"
"vizion","67827618","0.00002487","40118690","53551048","99666078","71732210","74070067"
"array-sort","67827602","0.00002487","68296760","70570734","74025475","64319462","61925580"
"@module-federation/runtime","67825123","0.00002487","0","0","14493","21158679","182302199"
"@yarnpkg/libzip","67794234","0.00002486","7936898","7062298","55825348","166103186","102043441"
"lockfile","67756653","0.00002485","57588647","55087916","62591286","68402850","95112568"
"should-type","67755016","0.00002485","30131991","42843513","57122128","82047631","126629821"
"universal-cookie","67752030","0.00002485","41283356","60518508","72241183","77964096","86753009"
"postcss-reporter","67749644","0.00002485","68373377","67164048","65077079","63046051","75087667"
"should-format","67740068","0.00002484","30103789","42818598","57105592","82031681","126640682"
"@sqltools/formatter","67720698","0.00002483","24883547","44318615","62441424","84651225","122308682"
"postcss-modules","67685334","0.00002482","54276369","55098800","63795636","68779951","96475916"
"@envelop/instrumentation","67663832","0.00002481","0","0","0","0","67663832"
"natural-orderby","67654124","0.00002481","34248692","49977295","61161377","73592718","119290538"
"should-equal","67639807","0.00002481","30314039","42421135","57054241","81863198","126546423"
"@react-aria/focus","67634928","0.00002480","4775964","16063097","37165040","85490278","194680262"
"@types/d3-polygon","67469036","0.00002474","19047553","28537990","50936370","78764170","160059098"
"convert-hrtime","67466866","0.00002474","20549392","74264602","47463538","67416099","127640699"
"@vue/reactivity-transform","67462468","0.00002474","620024","58841508","143657099","85156779","49036934"
"direction","67447705","0.00002473","37476834","50320363","63658661","75249421","110533246"
"react-virtualized","67443650","0.00002473","41252058","62033959","111134941","62655470","60141825"
"react-use","67427382","0.00002473","25780131","50967455","66312782","84216842","109859700"
"abortcontroller-polyfill","67419860","0.00002472","38792718","65274301","78459963","73840041","80732280"
"safe-regex2","67395989","0.00002472","13983326","29926348","58265807","88951636","145852832"
"jsep","67196114","0.00002464","6217354","13679415","25664240","57113296","233306268"
"@module-federation/runtime-core","67144310","0.00002462","0","0","0","1731","134286889"
"clipanion","67104436","0.00002461","19399044","39173963","68452992","84978742","123517440"
"bach","67095472","0.00002461","55019580","60931939","64466689","71429005","83630151"
"async-settle","67062254","0.00002459","54977423","60902485","64432247","71397005","83602113"
"reactcss","67024810","0.00002458","81578620","61771468","58857304","58183529","74733133"
"default-compare","67018544","0.00002458","67372535","69779920","73230121","63552970","61157174"
"uglify-es","67000273","0.00002457","66691370","71792489","86181981","62882186","47453339"
"light-my-request","66965074","0.00002456","12038440","31686072","59663813","91960208","139476840"
"@hypnosphi/create-react-context","66867977","0.00002452","41522121","79453042","114136866","56624452","42603405"
"gl-matrix","66823548","0.00002451","28542282","44863470","61671973","76192602","122847416"
"@wry/caches","66788994","0.00002449","0","0","1659218","73342402","125365362"
"rx","66720072","0.00002447","0","0","29313904","80520315","90325999"
"apollo-server-caching","66712376","0.00002446","93712027","114085405","64359926","34282875","27121647"
"chromatic","66641986","0.00002444","11302370","26378238","42107304","78358419","175063599"
"nssocket","66618636","0.00002443","48265702","58858204","104325211","74256938","47387128"
"mamacro","66617965","0.00002443","130078615","81930658","49467339","34760977","36852237"
"irregular-plurals","66594602","0.00002442","49883529","60071733","63742059","67766325","91509366"
"lerna","66585802","0.00002442","58403778","67391985","66993827","61578382","78561042"
"exit-x","66578200","0.00002442","0","0","0","219","133156182"
"fastify","66569670","0.00002441","12873853","31834592","59665666","90881273","137592969"
"@react-spring/types","66569109","0.00002441","9699534","37972644","61467183","91516275","132189913"
"async-lock","66567729","0.00002441","16011146","28405295","60115229","85081056","143225921"
"@jimp/plugin-blit","66557841","0.00002441","66123484","63585000","0","57760657","78762226"
"mockdate","66539093","0.00002440","38638502","63301895","68627130","73570391","88557547"
"pbf","66531008","0.00002440","30584826","44601673","60879859","73470826","123117856"
"@opentelemetry/instrumentation-generic-pool","66516824","0.00002439","563","2848625","15240389","48854174","265640371"
"compression-webpack-plugin","66514099","0.00002439","66176034","76781678","70045338","62271855","57295593"
"@dnd-kit/utilities","66505221","0.00002439","2852245","12776041","37466994","84784467","194646361"
"lodash.clone","66497705","0.00002439","86738612","69048034","73734339","48561803","54405738"
"lodash.restparam","66488763","0.00002438","78164678","72028202","63378998","57736233","61135704"
