repo,value_class,archived,pushed_at,days_since_push,is_eol,eol_method,source,eol_checked_at
dtolnay/ryu,B,False,2026-02-16T03:08:30Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
lokathor/bytemuck,B,False,2026-01-31T04:59:06Z,86,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
serde-rs/bytes,B,False,2025-12-20T05:13:08Z,128,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
frommi/miniz_oxide,B,False,2026-03-13T00:17:13Z,45,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
burntsushi/ucd-generate,B,False,2024-09-29T12:19:03Z,574,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
retep998/winapi-rs,B,False,2024-04-27T20:28:44Z,729,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
srijs/rust-crc32fast,B,False,2025-07-13T15:08:55Z,287,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
djc/rustc-version-rs,B,False,2024-08-28T09:21:44Z,607,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tokio-rs/slab,B,False,2026-01-31T12:58:19Z,85,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
burntsushi/same-file,B,False,2025-10-17T12:41:41Z,191,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/pkg-config-rs,B,False,2026-04-13T08:57:16Z,14,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rustcrypto/utils,B,False,2026-04-13T14:57:52Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
knurling-rs/defmt,B,False,2026-02-05T17:55:48Z,80,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/syn,B,False,2026-03-04T04:25:22Z,54,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
bytecodealliance/wasi-rs,B,False,2026-04-02T17:57:44Z,24,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
storyyeller/stable_deref_trait,B,False,2026-03-04T01:35:37Z,54,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
hermit-os/hermit-rs,B,False,2026-03-11T14:02:02Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sergiobenitez/version_check,B,False,2024-07-25T23:38:21Z,640,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/backtrace-rs,B,False,2026-01-25T23:44:14Z,91,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
seanmonstar/num_cpus,B,False,2026-01-20T18:46:49Z,96,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-random/rand,B,False,2026-03-11T16:44:24Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
blyxxyz/lexopt,B,False,2026-02-28T22:40:58Z,57,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
burntsushi/bstr,B,False,2026-02-10T12:50:38Z,75,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/jobserver-rs,B,False,2025-08-23T22:27:48Z,246,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
bluss/scopeguard,B,False,2023-07-17T13:47:49Z,1014,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang-nursery/pin-utils,B,False,2024-04-05T13:56:26Z,751,False,github_archived,api,2026-04-27T10:35:07+00:00
kokakiwi/rust-hex,B,False,2026-01-23T22:25:29Z,93,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tokio-rs/tokio,B,False,2026-03-11T09:13:39Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/socket2,B,False,2026-04-13T14:55:10Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
burntsushi/byteorder,B,False,2024-09-25T20:46:20Z,578,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sval-rs/value-bag,B,False,2025-11-20T12:23:10Z,157,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tokio-rs/tracing,B,False,2026-02-13T11:44:12Z,72,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sval-rs/sval,B,False,2026-04-14T09:02:22Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
nix-rust/nix,B,False,2026-02-28T02:15:56Z,58,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
roaringbitmap/roaring-rs,B,False,2026-02-26T10:42:18Z,59,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
smol-rs/futures-lite,B,False,2026-02-05T15:31:04Z,80,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
burntsushi/fst,B,False,2024-09-25T20:46:04Z,578,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-num/num-integer,B,False,2025-02-28T17:42:33Z,422,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rustcrypto/hybrid-array,B,False,2026-04-06T18:19:32Z,20,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
burntsushi/jiff,B,False,2026-03-03T23:29:53Z,54,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
lokathor/tinyvec,B,False,2026-03-14T20:41:10Z,43,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/futures-rs,B,False,2026-02-15T13:50:45Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
alexcrichton/filetime,B,False,2026-02-10T15:32:54Z,75,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
gilnaa/memoffset,B,False,2024-03-26T19:58:49Z,761,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
wasm-bindgen/wasm-bindgen,B,False,2026-03-11T17:35:16Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dalek-cryptography/subtle,B,False,2024-08-03T23:10:52Z,631,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tokio-rs/tracing,B,False,2026-02-13T11:44:12Z,72,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rustcrypto/utils,B,False,2026-04-13T14:57:52Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
xampprocky/remove_dir_all,B,False,2026-03-11T13:12:13Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
uuid-rs/uuid,B,False,2026-03-05T22:55:52Z,52,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
taiki-e/pin-project,B,False,2026-04-15T15:00:04Z,11,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/zmij,B,False,2026-03-02T07:54:19Z,56,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
bluss/arrayvec,B,False,2024-10-19T17:52:26Z,554,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sval-rs/sval,B,False,2026-04-14T09:02:22Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/serde-stacker,B,False,2026-01-25T02:49:35Z,92,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
japaric/cast.rs,B,False,2021-09-04T11:07:45Z,1695,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
slint-ui/document-features,B,False,2025-10-24T09:44:56Z,185,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
hyperium/hyper,B,False,2026-02-17T12:25:58Z,68,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rustls/rustls,B,False,2026-03-11T16:34:01Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tokio-rs/mio,B,False,2026-03-05T12:27:41Z,52,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
unicode-rs/unicode-width,B,False,2026-02-19T16:40:05Z,66,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/async-trait,B,False,2026-02-16T03:05:30Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rapidfuzz/strsim-rs,B,False,2025-11-27T21:49:25Z,150,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-pretty-assertions/rust-pretty-assertions,B,False,2025-09-26T21:37:40Z,212,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-bakery/nom,B,False,2025-08-26T11:10:34Z,243,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
hyperium/http-body,B,False,2025-11-25T21:49:27Z,152,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
lambda-fairy/rust-errno,B,False,2026-04-04T03:05:36Z,23,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rustcrypto/traits,B,False,2026-04-16T15:54:09Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
winnow-rs/winnow,B,False,2026-04-16T21:50:12Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-phf/rust-phf,B,False,2026-03-05T10:13:25Z,53,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-num/num-bigint,B,False,2025-05-13T23:43:23Z,348,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
lukaskalbertodt/litrs,B,False,2025-10-20T10:43:35Z,188,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
servo/rust-url,B,False,2026-02-05T12:54:17Z,80,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
indexmap-rs/equivalent,B,False,2025-02-14T22:14:28Z,436,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
retep998/winapi-rs,B,False,2024-04-27T20:28:44Z,729,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
retep998/winapi-rs,B,False,2024-04-27T20:28:44Z,729,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tokio-rs/tracing,B,False,2026-02-13T11:44:12Z,72,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tkaitchuck/ahash,B,False,2025-11-21T02:04:40Z,157,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
briansmith/untrusted,B,False,2023-09-04T19:37:07Z,965,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
cryptocorrosion/cryptocorrosion,B,False,2025-11-18T12:24:22Z,159,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sunfishcode/linux-raw-sys,B,False,2026-03-30T16:09:08Z,27,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
briansmith/ring,B,False,2026-04-16T19:26:21Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-cli/env_logger,B,False,2026-03-05T23:10:50Z,52,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
stebalien/xattr,B,False,2025-12-16T18:01:10Z,131,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/cc-rs,B,False,2026-03-11T16:00:03Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
servo/rust-url,B,False,2026-02-05T12:54:17Z,80,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sunfishcode/is-terminal,B,False,2025-10-23T18:19:45Z,185,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
burntsushi/rust-csv,B,False,2025-10-17T13:56:11Z,191,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rustcrypto/traits,B,False,2026-04-16T15:54:09Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
vorner/signal-hook,B,False,2026-04-04T08:10:09Z,23,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-num/num-complex,B,False,2025-05-13T23:11:51Z,348,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
servo/rust-url,B,False,2026-02-05T12:54:17Z,80,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rustls/pki-types,B,False,2026-04-10T23:07:43Z,16,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
near/borsh-rs,B,False,2026-03-18T14:28:26Z,39,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
toml-rs/toml,B,False,2026-03-11T04:05:04Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
paholg/typenum,B,False,2025-11-02T22:36:27Z,175,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/libz-sys,B,False,2026-04-13T07:58:08Z,14,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
unicode-rs/unicode-segmentation,B,False,2026-04-08T00:20:31Z,19,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
fizyk20/generic-array,B,False,2025-11-19T05:09:22Z,159,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/rustc-hash,B,False,2026-03-28T09:35:53Z,30,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/rust-bindgen,B,False,2026-02-24T15:55:07Z,61,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
wasm-bindgen/wasm-bindgen,B,False,2026-03-11T17:35:16Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
microsoft/windows-rs,B,False,2026-03-11T18:40:44Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
peternator7/strum,B,False,2026-03-07T01:28:08Z,51,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
la10736/rstest,B,False,2026-01-09T17:59:56Z,107,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rust-lang/regex,B,False,2026-02-24T15:41:12Z,61,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
seanmonstar/unicase,B,False,2026-01-06T15:50:23Z,110,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
bytecodealliance/wasi-rs,B,False,2026-04-02T17:57:44Z,24,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tokio-rs/valuable,B,False,2026-03-08T03:00:00Z,50,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
microsoft/windows-rs,B,False,2026-03-11T18:40:44Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dtolnay/ref-cast,B,False,2026-03-24T02:43:31Z,34,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
crossbeam-rs/crossbeam,B,False,2026-02-22T20:58:32Z,63,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
microsoft/windows-rs,B,False,2026-03-11T18:40:44Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
microsoft/windows-rs,B,False,2026-03-11T18:40:44Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
microsoft/windows-rs,B,False,2026-03-11T18:40:44Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rustls/webpki-roots,B,False,2026-04-16T11:57:47Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
paritytech/scale-info,B,False,2025-02-19T16:43:01Z,431,False,github_archived,api,2026-04-27T10:35:07+00:00
rust-embedded/heapless,B,False,2026-02-16T19:59:28Z,69,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
besser82/libxcrypt,A,False,2025-12-10T22:08:51Z,137,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
thkukuk/rpcsvc-proto,A,False,2025-08-01T10:09:54Z,269,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
facebook/zstd,A,False,2026-03-06T00:00:23Z,52,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tukaani-project/xz,B,False,2026-03-06T16:13:57Z,51,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
systemd/systemd,B,False,2026-03-11T18:52:00Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
openssl/openssl,B,False,2026-03-11T15:51:22Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
lz4/lz4,B,False,2026-03-03T04:44:50Z,55,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
bdwgc/bdwgc,B,False,2026-03-10T08:03:37Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
libjpeg-turbo/libjpeg-turbo,B,False,2026-03-05T20:10:44Z,52,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pkgconf/pkgconf,B,False,2026-04-17T05:28:02Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
cyan4973/xxhash,B,False,2026-03-02T12:10:13Z,55,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pcre2project/pcre2,B,False,2026-03-03T21:25:19Z,54,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
harfbuzz/harfbuzz,B,False,2026-03-11T19:01:14Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
unicode-org/icu,B,False,2026-03-11T14:31:49Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
nghttp2/nghttp2,B,False,2026-03-11T15:47:15Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
util-linux/util-linux,B,False,2026-03-11T11:36:25Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
google/brotli,B,False,2026-03-11T12:59:25Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
libexpat/libexpat,B,False,2026-03-08T15:59:00Z,49,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
libuv/libuv,B,False,2026-03-11T18:46:54Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
linux-pam/linux-pam,B,False,2026-03-23T10:17:33Z,35,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
c-ares/c-ares,B,False,2026-02-27T09:03:52Z,59,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
libffi/libffi,B,False,2026-03-08T12:58:40Z,49,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
aws/aws-cli,B,False,2026-03-11T17:28:51Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pcre2project/pcre2,B,False,2026-03-03T21:25:19Z,54,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
libjxl/libjxl,B,False,2026-03-11T03:25:51Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
yaml/libyaml,B,False,2024-08-08T11:31:38Z,626,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
