package,license,fetched_at
pyobjc-framework-passkit,mit,2026-04-27T15:10:37Z
pyobjc-framework-pencilkit,mit,2026-04-27T15:10:37Z
pyobjc-framework-phase,mit,2026-04-27T15:10:37Z
pyobjc-framework-photos,mit,2026-04-27T15:10:37Z
pyobjc-framework-photosui,mit,2026-04-27T15:10:37Z
pyobjc-framework-preferencepanes,mit,2026-04-27T15:10:37Z
pyobjc-framework-pubsub,mit,2026-04-27T15:10:37Z
pyobjc-framework-pushkit,mit,2026-04-27T15:10:37Z
pyobjc-framework-quartz,mit,2026-04-27T15:10:37Z
pyobjc-framework-quicklookthumbnailing,mit,2026-04-27T15:10:37Z
pyobjc-framework-replaykit,mit,2026-04-27T15:10:37Z
pyobjc-framework-safariservices,mit,2026-04-27T15:10:37Z
pyobjc-framework-safetykit,mit,2026-04-27T15:10:37Z
pyobjc-framework-scenekit,mit,2026-04-27T15:10:37Z
pyobjc-framework-screencapturekit,mit,2026-04-27T15:10:37Z
pyobjc-framework-screensaver,mit,2026-04-27T15:10:37Z
pyobjc-framework-screentime,mit,2026-04-27T15:10:37Z
pyobjc-framework-scriptingbridge,mit,2026-04-27T15:10:37Z
pyobjc-framework-searchkit,mit,2026-04-27T15:10:37Z
pyobjc-framework-security,mit,2026-04-27T15:10:37Z
pyobjc-framework-securityfoundation,mit,2026-04-27T15:10:37Z
pyobjc-framework-securityinterface,mit,2026-04-27T15:10:37Z
pyobjc-framework-securityui,mit,2026-04-27T15:10:37Z
pyobjc-framework-sensitivecontentanalysis,mit,2026-04-27T15:10:37Z
pyobjc-framework-servicemanagement,mit,2026-04-27T15:10:37Z
pyobjc-framework-sharedwithyou,mit,2026-04-27T15:10:37Z
pyobjc-framework-sharedwithyoucore,mit,2026-04-27T15:10:37Z
pyobjc-framework-shazamkit,mit,2026-04-27T15:10:37Z
pyobjc-framework-social,mit,2026-04-27T15:10:37Z
pyobjc-framework-soundanalysis,mit,2026-04-27T15:10:37Z
pyobjc-framework-speech,mit,2026-04-27T15:10:37Z
pyobjc-framework-spritekit,mit,2026-04-27T15:10:37Z
pyobjc-framework-storekit,mit,2026-04-27T15:10:37Z
pyobjc-framework-symbols,mit,2026-04-27T15:10:37Z
pyobjc-framework-syncservices,mit,2026-04-27T15:10:37Z
pyobjc-framework-systemconfiguration,mit,2026-04-27T15:10:37Z
pyobjc-framework-systemextensions,mit,2026-04-27T15:10:37Z
pyobjc-framework-threadnetwork,mit,2026-04-27T15:10:37Z
pyobjc-framework-uniformtypeidentifiers,mit,2026-04-27T15:10:37Z
pyobjc-framework-usernotifications,mit,2026-04-27T15:10:37Z
pyobjc-framework-usernotificationsui,mit,2026-04-27T15:10:37Z
pyobjc-framework-videosubscriberaccount,mit,2026-04-27T15:10:37Z
pyobjc-framework-videotoolbox,mit,2026-04-27T15:10:37Z
pyobjc-framework-virtualization,mit,2026-04-27T15:10:37Z
pyobjc-framework-vision,mit,2026-04-27T15:10:37Z
pyobjc-framework-webkit,mit,2026-04-27T15:10:37Z
pyodbc,mit,2026-04-27T15:10:37Z
pyogrio,mit,2026-04-27T15:10:37Z
pyopenssl,apache-2.0,2026-04-27T15:10:37Z
pyotp,mit,2026-04-27T15:10:37Z
pypandoc,mit,2026-04-27T15:10:37Z
pypandoc-binary,mit,2026-04-27T15:10:37Z
pyparsing,mit,2026-04-27T15:10:37Z
pypdf,bsd-3-clause,2026-04-27T15:10:37Z
pypdf2,bsd-3-clause,2026-04-27T15:10:37Z
pypdfium2,,2026-04-27T15:10:37Z
pyperclip,bsd-3-clause,2026-04-27T15:10:37Z
pyphen,gpl-2.0-or-later,2026-04-27T15:10:37Z
pypika,apache-2.0,2026-04-27T15:10:37Z
pypiwin32,,2026-04-27T15:10:37Z
pypng,mit,2026-04-27T15:10:37Z
pyppeteer,mit,2026-04-27T15:10:37Z
pyppmd,lgpl-2.1-or-later,2026-04-27T15:10:37Z
pyproj,mit,2026-04-27T15:10:37Z
pyproject-api,mit,2026-04-27T15:10:37Z
pyproject-fmt,mit,2026-04-27T15:10:37Z
pyproject-hooks,mit,2026-04-27T15:10:37Z
pyproject-metadata,mit,2026-04-27T15:10:37Z
pypsrp,mit,2026-04-27T15:10:37Z
pypular,,2026-04-27T15:10:37Z
pypydispatcher,bsd-3-clause,2026-04-27T15:10:37Z
pypyp,mit,2026-04-27T15:10:37Z
pyqt5,,2026-04-27T15:10:37Z
pyqt5-qt5,,2026-04-27T15:10:37Z
pyqt5-sip,bsd-2-clause,2026-04-27T15:10:37Z
pyquaternion,mit,2026-04-27T15:10:37Z
pyquery,,2026-04-27T15:10:37Z
pyramid,licenseref-repoze-bsd-derived,2026-04-27T15:10:37Z
pyramid-debugtoolbar,,2026-04-27T15:10:37Z
pyramid-jinja2,,2026-04-27T15:10:37Z
pyramid-mako,,2026-04-27T15:10:37Z
pyreadline,bsd-3-clause,2026-04-27T15:10:37Z
pyreadline3,bsd-3-clause,2026-04-27T15:10:37Z
pyrecombine,bsd-3-clause,2026-04-27T15:10:37Z
pyrfc3339,mit,2026-04-27T15:10:37Z
pyright,mit,2026-04-27T15:10:37Z
pyro4,mit,2026-04-27T15:10:37Z
pyroaring,mit,2026-04-27T15:10:37Z
pyroscope-io,apache-2.0,2026-04-27T15:10:37Z
pyrsistent,mit,2026-04-27T15:10:37Z
pysaml2,,2026-04-27T15:10:37Z
pyscreeze,mit,2026-04-27T15:10:37Z
pyserial,bsd-3-clause,2026-04-27T15:10:37Z
pyseto,mit,2026-04-27T15:10:37Z
pysftp,bsd-3-clause,2026-04-27T15:10:37Z
pysha3,cc0-1.0,2026-04-27T15:10:37Z
pyside6,,2026-04-27T15:10:37Z
pyside6-addons,,2026-04-27T15:10:37Z
pyside6-essentials,,2026-04-27T15:10:37Z
pysimdjson,,2026-04-27T15:10:37Z
pysocks,,2026-04-27T15:10:37Z
pyspark,apache-2.0,2026-04-27T15:10:37Z
pyspnego,mit,2026-04-27T15:10:37Z
pystache,mit,2026-04-27T15:10:37Z
pystan,isc,2026-04-27T15:10:37Z
pyston,,2026-04-27T15:10:37Z
pyston-autoload,,2026-04-27T15:10:37Z
pytdc,mit,2026-04-27T15:10:37Z
pytelegrambotapi,gpl-2.0,2026-04-27T15:10:37Z
pytesseract,apache-2.0,2026-04-27T15:10:37Z
pytest,mit,2026-04-27T15:10:37Z
pytest-aiohttp,apache-2.0,2026-04-27T15:10:37Z
pytest-asyncio,apache-2.0,2026-04-27T15:10:37Z
pytest-base-url,mpl-2.0,2026-04-27T15:10:37Z
pytest-bdd,mit,2026-04-27T15:10:37Z
pytest-beartype,mit,2026-04-27T15:10:37Z
pytest-benchmark,bsd-2-clause,2026-04-27T15:10:37Z
pytest-black,mit,2026-04-27T15:10:37Z
pytest-check,,2026-04-27T15:10:37Z
pytest-checkdocs,mit,2026-04-27T15:10:37Z
pytest-codspeed,mit,2026-04-27T15:10:37Z
pytest-cov,mit,2026-04-27T15:10:37Z
pytest-custom-exit-code,mit,2026-04-27T15:10:37Z
pytest-django,bsd-3-clause,2026-04-27T15:10:37Z
pytest-dotenv,mit,2026-04-27T15:10:37Z
pytest-env,mit,2026-04-27T15:10:37Z
pytest-forked,mit,2026-04-27T15:10:37Z
pytest-html,mpl-2.0,2026-04-27T15:10:37Z
pytest-httpx,mit,2026-04-27T15:10:37Z
pytest-icdiff,unlicense,2026-04-27T15:10:37Z
pytest-instafail,bsd-3-clause,2026-04-27T15:10:37Z
pytest-json-report,mit,2026-04-27T15:10:37Z
pytest-localserver,mit,2026-04-27T15:10:37Z
pytest-messenger,mit,2026-04-27T15:10:37Z
pytest-metadata,mpl-2.0,2026-04-27T15:10:37Z
pytest-mock,mit,2026-04-27T15:10:37Z
pytest-mypy,mit,2026-04-27T15:10:37Z
pytest-mypy-plugins,mit,2026-04-27T15:10:37Z
pytest-order,mit,2026-04-27T15:10:37Z
pytest-ordering,mit,2026-04-27T15:10:37Z
pytest-perf,mit,2026-04-27T15:10:37Z
pytest-playwright,apache-2.0,2026-04-27T15:10:37Z
pytest-pycodestyle,mit,2026-04-27T15:10:37Z
pytest-pydocstyle,mit,2026-04-27T15:10:37Z
pytest-random-order,mit,2026-04-27T15:10:37Z
pytest-randomly,mit,2026-04-27T15:10:37Z
pytest-recording,mit,2026-04-27T15:10:37Z
pytest-repeat,mpl-2.0,2026-04-27T15:10:37Z
pytest-rerunfailures,mpl-2.0,2026-04-27T15:10:37Z
pytest-ruff,,2026-04-27T15:10:37Z
pytest-run-parallel,mit,2026-04-27T15:10:37Z
pytest-runner,mit,2026-04-27T15:10:37Z
pytest-socket,mit,2026-04-27T15:10:37Z
pytest-split,mit,2026-04-27T15:10:37Z
pytest-subtests,mit,2026-04-27T15:10:37Z
pytest-sugar,bsd-3-clause,2026-04-27T15:10:37Z
pytest-timeout,mit,2026-04-27T15:10:37Z
pytest-trio,apache-2.0,2026-04-27T15:10:37Z
pytest-unordered,mit,2026-04-27T15:10:37Z
pytest-xdist,mit,2026-04-27T15:10:37Z
python-arango,mit,2026-04-27T15:10:37Z
python-backoff,mit,2026-04-27T15:10:37Z
python-bidi,lgpl-2.1,2026-04-27T15:10:37Z
python-box,mit,2026-04-27T15:10:37Z
python-can,lgpl-3.0-only,2026-04-27T15:10:37Z
python-consul,mit,2026-04-27T15:10:37Z
python-crfsuite,mit,2026-04-27T15:10:37Z
python-crontab,,2026-04-27T15:10:37Z
python-daemon,apache-2.0,2026-04-27T15:10:37Z
python-dateutil,apache-2.0,2026-04-27T15:10:37Z
python-decouple,mit,2026-04-27T15:10:37Z
python-docx,mit,2026-04-27T15:10:37Z
python-dotenv,bsd-3-clause,2026-04-27T15:10:37Z
python-editor,apache-2.0,2026-04-27T15:10:37Z
python-engineio,mit,2026-04-27T15:10:37Z
python-fasthtml,apache-2.0,2026-04-27T15:10:37Z
python-gitlab,lgpl-3.0,2026-04-27T15:10:37Z
python-gnupg,bsd-3-clause,2026-04-27T15:10:37Z
python-hcl2,mit,2026-04-27T15:10:37Z
python-hglib,mit,2026-04-27T15:10:37Z
python-http-client,mit,2026-04-27T15:10:37Z
python-ipware,mit,2026-04-27T15:10:37Z
python-iso639,apache-2.0,2026-04-27T15:10:37Z
python-jenkins,bsd-3-clause,2026-04-27T15:10:37Z
python-jose,mit,2026-04-27T15:10:37Z
python-json-logger,bsd-2-clause,2026-04-27T15:10:37Z
python-keycloak,mit,2026-04-27T15:10:37Z
python-keyczar,apache-2.0,2026-04-27T15:10:37Z
python-keystoneclient,apache-2.0,2026-04-27T15:10:37Z
python-ldap,python-2.0,2026-04-27T15:10:37Z
python-levenshtein,gpl-2.0-or-later,2026-04-27T15:10:37Z
python-magic,mit,2026-04-27T15:10:37Z
python-memcached,python-2.0,2026-04-27T15:10:37Z
python-multipart,apache-2.0,2026-04-27T15:10:37Z
python-nvd3,mit,2026-04-27T15:10:37Z
python-on-whales,,2026-04-27T15:10:37Z
python-oxmsg,mit,2026-04-27T15:10:37Z
python-pam,mit,2026-04-27T15:10:37Z
python-pptx,mit,2026-04-27T15:10:37Z
python-rapidjson,,2026-04-27T15:10:37Z
python-slugify,mit,2026-04-27T15:10:37Z
python-snappy,bsd-3-clause,2026-04-27T15:10:37Z
python-socketio,mit,2026-04-27T15:10:37Z
python-socks,apache-2.0,2026-04-27T15:10:37Z
python-stdnum,lgpl-2.1-or-later,2026-04-27T15:10:37Z
python-swiftclient,apache-2.0,2026-04-27T15:10:37Z
python-telegram-bot,lgpl-3.0-only,2026-04-27T15:10:37Z
python-ulid,mit,2026-04-27T15:10:37Z
python-utils,bsd-3-clause,2026-04-27T15:10:37Z
python-xlib,lgpl-2.1-or-later,2026-04-27T15:10:37Z
python-xmp-toolkit,bsd-3-clause,2026-04-27T15:10:37Z
python3-openid,apache-2.0,2026-04-27T15:10:37Z
python3-saml,mit,2026-04-27T15:10:37Z
pythreejs,bsd-3-clause,2026-04-27T15:10:37Z
pytimeparse,mit,2026-04-27T15:10:37Z
pytimeparse2,mit,2026-04-27T15:10:37Z
pytokens,mit,2026-04-27T15:10:37Z
pytoolconfig,lgpl-3.0-or-later,2026-04-27T15:10:37Z
pytorch-lightning,apache-2.0,2026-04-27T15:10:37Z
pytz,mit,2026-04-27T15:10:37Z
pytz-deprecation-shim,apache-2.0,2026-04-27T15:10:37Z
pytzdata,mit,2026-04-27T15:10:37Z
pyu2f,apache-2.0,2026-04-27T15:10:37Z
pyudev,,2026-04-27T15:10:37Z
pyunormalize,mit,2026-04-27T15:10:37Z
pyusb,bsd-3-clause,2026-04-27T15:10:37Z
pyvirtualdisplay,bsd-3-clause,2026-04-27T15:10:37Z
pyviz-comms,bsd-3-clause,2026-04-27T15:10:37Z
pyvmomi,apache-2.0,2026-04-27T15:10:37Z
pywavelets,mit and bsd-3-clause,2026-04-27T15:10:37Z
pywin32,python-2.0,2026-04-27T15:10:37Z
pywin32-ctypes,bsd-3-clause,2026-04-27T15:10:37Z
pywinauto,bsd-3-clause,2026-04-27T15:10:37Z
pywinpty,mit,2026-04-27T15:10:37Z
pywinrm,mit,2026-04-27T15:10:37Z
pyxdg,lgpl-2.1,2026-04-27T15:10:37Z
pyxlsb,lgpl-3.0-or-later,2026-04-27T15:10:37Z
pyyaml,mit,2026-04-27T15:10:37Z
pyyaml-env-tag,mit,2026-04-27T15:10:37Z
pyyaml-ft,mit,2026-04-27T15:10:37Z
pyzipper,mit,2026-04-27T15:10:37Z
pyzmq,bsd-3-clause,2026-04-27T15:10:37Z
pyzstd,bsd-3-clause,2026-04-27T15:10:37Z
qdldl,,2026-04-27T15:10:37Z
qdrant-client,apache-2.0,2026-04-27T15:10:37Z
qrcode,bsd-3-clause,2026-04-27T15:10:37Z
qtconsole,bsd-3-clause,2026-04-27T15:10:37Z
qtpy,mit,2026-04-27T15:10:37Z
quack-kernels,,2026-04-27T15:10:37Z
querystring-parser,mit,2026-04-27T15:10:37Z
questionary,mit,2026-04-27T15:10:37Z
queuelib,bsd-3-clause,2026-04-27T15:10:37Z
randomstuff-py,mit,2026-04-27T15:10:37Z
rapidfuzz,mit,2026-04-27T15:10:37Z
rasterio,bsd-3-clause,2026-04-27T15:10:37Z
ratelimit,mit,2026-04-27T15:10:37Z
raven,,2026-04-27T15:10:37Z
ray,,2026-04-27T15:10:37Z
rdflib,bsd-3-clause,2026-04-27T15:10:37Z
rdkit,bsd-3-clause,2026-04-27T15:10:37Z
reactivex,mit,2026-04-27T15:10:37Z
readchar,mit,2026-04-27T15:10:37Z
readme-renderer,apache-2.0,2026-04-27T15:10:37Z
realtime,mit,2026-04-27T15:10:37Z
recommonmark,mit,2026-04-27T15:10:37Z
recordlinkage,bsd-3-clause,2026-04-27T15:10:37Z
redis,mit,2026-04-27T15:10:37Z
redis-py-cluster,mit,2026-04-27T15:10:37Z
redisvl,mit,2026-04-27T15:10:37Z
redshift-connector,bsd-3-clause,2026-04-27T15:10:37Z
referencing,mit,2026-04-27T15:10:37Z
regex,apache-2.0 and cnri-python,2026-04-27T15:10:37Z
replit,isc,2026-04-27T15:10:37Z
reportlab,bsd-3-clause,2026-04-27T15:10:37Z
repoze-lru,,2026-04-27T15:10:37Z
requests,apache-2.0,2026-04-27T15:10:37Z
requests-aws-sign,isc,2026-04-27T15:10:37Z
requests-aws4auth,mit,2026-04-27T15:10:37Z
requests-cache,bsd-2-clause,2026-04-27T15:10:37Z
requests-file,apache-2.0,2026-04-27T15:10:37Z
requests-futures,apache-2.0,2026-04-27T15:10:37Z
requests-html,mit,2026-04-27T15:10:37Z
requests-kerberos,isc,2026-04-27T15:10:37Z
requests-mock,apache-2.0,2026-04-27T15:10:37Z
requests-ntlm,isc,2026-04-27T15:10:37Z
requests-oauthlib,bsd-3-clause,2026-04-27T15:10:37Z
requests-sigv4,apache-2.0,2026-04-27T15:10:37Z
requests-toolbelt,apache-2.0,2026-04-27T15:10:37Z
requests-unixsocket,,2026-04-27T15:10:37Z
requirements-parser,apache-2.0,2026-04-27T15:10:37Z
resampy,isc,2026-04-27T15:10:37Z
resolvelib,isc,2026-04-27T15:10:37Z
responses,,2026-04-27T15:10:37Z
respx,bsd-3-clause,2026-04-27T15:10:37Z
restructuredtext-lint,unlicense,2026-04-27T15:10:37Z
retry,apache-2.0,2026-04-27T15:10:37Z
retry-decorator,mit,2026-04-27T15:10:37Z
retry-requests,gpl-3.0-or-later,2026-04-27T15:10:37Z
retry2,apache-2.0,2026-04-27T15:10:37Z
retryhttp,apache-2.0,2026-04-27T15:10:37Z
retrying,apache-2.0,2026-04-27T15:10:37Z
rfc3339-validator,mit,2026-04-27T15:10:37Z
rfc3986,apache-2.0,2026-04-27T15:10:37Z
rfc3986-validator,mit,2026-04-27T15:10:37Z
rfc3987,gpl-3.0-or-later,2026-04-27T15:10:37Z
rfc3987-syntax,mit,2026-04-27T15:10:37Z
rich,mit,2026-04-27T15:10:37Z
rich-argparse,mit,2026-04-27T15:10:37Z
rich-click,,2026-04-27T15:10:37Z
rich-rst,mit,2026-04-27T15:10:37Z
rich-toolkit,mit,2026-04-27T15:10:37Z
rignore,mit,2026-04-27T15:10:37Z
riot,,2026-04-27T15:10:37Z
rlp,mit,2026-04-27T15:10:37Z
rlpycairo,bsd-3-clause,2026-04-27T15:10:37Z
robotframework,apache-2.0,2026-04-27T15:10:37Z
robotframework-pythonlibcore,apache-2.0,2026-04-27T15:10:37Z
robotframework-requests,mit,2026-04-27T15:10:37Z
robotframework-seleniumlibrary,apache-2.0,2026-04-27T15:10:37Z
rocksdict,mit,2026-04-27T15:10:37Z
rollbar,mit,2026-04-27T15:10:37Z
roman-numerals,0bsd or cc0-1.0,2026-04-27T15:10:37Z
roman-numerals-py,0bsd or cc0-1.0,2026-04-27T15:10:37Z
rope,lgpl-3.0-or-later,2026-04-27T15:10:37Z
rouge-score,apache-2.0,2026-04-27T15:10:37Z
roughpy,bsd-3-clause,2026-04-27T15:10:37Z
rpds-py,mit,2026-04-27T15:10:37Z
rpy2,gpl-2.0-or-later,2026-04-27T15:10:37Z
rpy2-rinterface,gpl-2.0-or-later,2026-04-27T15:10:37Z
rpy2-robjects,gpl-2.0-or-later,2026-04-27T15:10:37Z
rq,bsd-2-clause,2026-04-27T15:10:37Z
rsa,apache-2.0,2026-04-27T15:10:37Z
rtree,mit,2026-04-27T15:10:37Z
ruamel-yaml,mit,2026-04-27T15:10:37Z
ruamel-yaml-clib,mit,2026-04-27T15:10:37Z
ruamel-yaml-clibz,mit,2026-04-27T15:10:37Z
rucio-clients,apache-2.0,2026-04-27T15:10:37Z
ruff,mit,2026-04-27T15:10:37Z
runs,mit,2026-04-27T15:10:37Z
rustworkx,apache-2.0,2026-04-27T15:10:37Z
rx,mit,2026-04-27T15:10:37Z
s2sphere,mit,2026-04-27T15:10:37Z
s3cmd,gpl-2.0-or-later,2026-04-27T15:10:37Z
s3fs,bsd-3-clause,2026-04-27T15:10:37Z
s3path,apache-2.0,2026-04-27T15:10:37Z
s3transfer,apache-2.0,2026-04-27T15:10:37Z
sacrebleu,apache-2.0,2026-04-27T15:10:37Z
sacremoses,mit,2026-04-27T15:10:37Z
safe-pysha3,cc0-1.0,2026-04-27T15:10:37Z
safehttpx,mit,2026-04-27T15:10:37Z
safetensors,apache-2.0,2026-04-27T15:10:37Z
safety,mit,2026-04-27T15:10:37Z
safety-schemas,mit,2026-04-27T15:10:37Z
sagemaker,apache-2.0,2026-04-27T15:10:37Z
sagemaker-core,apache-2.0,2026-04-27T15:10:37Z
sagemaker-mlflow,apache-2.0,2026-04-27T15:10:37Z
sagemaker-mlops,apache-2.0,2026-04-27T15:10:37Z
sagemaker-schema-inference-artifacts,apache-2.0,2026-04-27T15:10:37Z
sagemaker-serve,apache-2.0,2026-04-27T15:10:37Z
sagemaker-studio,apache-2.0,2026-04-27T15:10:37Z
sagemaker-train,,2026-04-27T15:10:37Z
salesforce-bulk,mit,2026-04-27T15:10:37Z
saliency,,2026-04-27T15:10:37Z
sanic,mit,2026-04-27T15:10:37Z
sanic-routing,mit,2026-04-27T15:10:37Z
sarif-om,mit,2026-04-27T15:10:37Z
sasl,,2026-04-27T15:10:37Z
sbvirtualdisplay,mit,2026-04-27T15:10:37Z
scandir,bsd-3-clause,2026-04-27T15:10:37Z
scanpy,bsd-3-clause,2026-04-27T15:10:37Z
scapy,gpl-2.0,2026-04-27T15:10:37Z
schedule,mit,2026-04-27T15:10:37Z
schema,mit,2026-04-27T15:10:37Z
schema-salad,apache-2.0,2026-04-27T15:10:37Z
scikit-build-core,apache-2.0,2026-04-27T15:10:37Z
scikit-image,bsd-3-clause,2026-04-27T15:10:37Z
scikit-learn,bsd-3-clause,2026-04-27T15:10:37Z
scikit-optimize,bsd-3-clause,2026-04-27T15:10:37Z
scipy,bsd-3-clause,2026-04-27T15:10:37Z
scipy-stubs,bsd-3-clause,2026-04-27T15:10:37Z
scmrepo,apache-2.0,2026-04-27T15:10:37Z
scp,lgpl-2.1,2026-04-27T15:10:37Z
scramp,mit-0,2026-04-27T15:10:37Z
scrapbook,bsd-3-clause,2026-04-27T15:10:37Z
scrapy,bsd-3-clause,2026-04-27T15:10:37Z
scs,mit,2026-04-27T15:10:37Z
seaborn,bsd-3-clause,2026-04-27T15:10:37Z
secretstorage,bsd-3-clause,2026-04-27T15:10:37Z
sedonadb,,2026-04-27T15:10:37Z
segment-analytics-python,mit,2026-04-27T15:10:37Z
sekkaybot,mit,2026-04-27T15:10:37Z
selectors34,python-2.0,2026-04-27T15:10:37Z
selenium,apache-2.0,2026-04-27T15:10:37Z
selenium-wire,mit,2026-04-27T15:10:37Z
seleniumbase,mit,2026-04-27T15:10:37Z
semantic-router,mit,2026-04-27T15:10:37Z
semantic-version,bsd-3-clause,2026-04-27T15:10:37Z
semgrep,lgpl-2.1-or-later,2026-04-27T15:10:37Z
semver,bsd-3-clause,2026-04-27T15:10:37Z
send2trash,bsd-3-clause,2026-04-27T15:10:37Z
sendgrid,mit,2026-04-27T15:10:37Z
sentence-transformers,apache-2.0,2026-04-27T15:10:37Z
sentencepiece,,2026-04-27T15:10:37Z
sentinels,,2026-04-27T15:10:37Z
sentry-sdk,mit,2026-04-27T15:10:37Z
serpent,mit,2026-04-27T15:10:37Z
service-identity,mit,2026-04-27T15:10:37Z
session-info2,mpl-2.0,2026-04-27T15:10:37Z
setproctitle,bsd-3-clause,2026-04-27T15:10:37Z
setuptools,mit,2026-04-27T15:10:37Z
setuptools-git,bsd-3-clause,2026-04-27T15:10:37Z
setuptools-git-versioning,mit,2026-04-27T15:10:37Z
setuptools-rust,mit,2026-04-27T15:10:37Z
setuptools-scm,mit,2026-04-27T15:10:37Z
sgmllib3k,bsd-3-clause,2026-04-27T15:10:37Z
sh,mit,2026-04-27T15:10:37Z
shap,mit,2026-04-27T15:10:37Z
shapely,bsd-3-clause,2026-04-27T15:10:37Z
shareplum,mit,2026-04-27T15:10:37Z
shellescape,mit,2026-04-27T15:10:37Z
shellingham,isc,2026-04-27T15:10:37Z
shiboken6,,2026-04-27T15:10:37Z
shortuuid,bsd-3-clause,2026-04-27T15:10:37Z
shtab,apache-2.0,2026-04-27T15:10:37Z
signalfx,,2026-04-27T15:10:37Z
sigtools,mit,2026-04-27T15:10:37Z
simple-gcp-object-downloader,,2026-04-27T15:10:37Z
simple-parsing,,2026-04-27T15:10:37Z
simple-salesforce,apache-2.0,2026-04-27T15:10:37Z
simple-websocket,mit,2026-04-27T15:10:37Z
simpleeval,mit,2026-04-27T15:10:37Z
simplegeneric,zpl-2.1,2026-04-27T15:10:37Z
simpleitk,apache-2.0,2026-04-27T15:10:37Z
simplejson,,2026-04-27T15:10:37Z
singer-python,,2026-04-27T15:10:37Z
singer-sdk,apache-2.0,2026-04-27T15:10:37Z
singledispatch,mit,2026-04-27T15:10:37Z
six,mit,2026-04-27T15:10:37Z
sklearn,,2026-04-27T15:10:37Z
sklearn-compat,bsd-3-clause,2026-04-27T15:10:37Z
skops,,2026-04-27T15:10:37Z
slack-bolt,mit,2026-04-27T15:10:37Z
slack-sdk,mit,2026-04-27T15:10:37Z
slackclient,mit,2026-04-27T15:10:37Z
slacker,apache-2.0,2026-04-27T15:10:37Z
slicer,mit,2026-04-27T15:10:37Z
smart-open,mit,2026-04-27T15:10:37Z
smartsheet-python-sdk,apache-2.0,2026-04-27T15:10:37Z
smbprotocol,mit,2026-04-27T15:10:37Z
smdebug-rulesconfig,apache-2.0,2026-04-27T15:10:37Z
smithy-aws-core,apache-2.0,2026-04-27T15:10:37Z
smithy-core,apache-2.0,2026-04-27T15:10:37Z
smithy-http,apache-2.0,2026-04-27T15:10:37Z
smmap,bsd-3-clause,2026-04-27T15:10:37Z
smmap2,,2026-04-27T15:10:37Z
sniffio,apache-2.0,2026-04-27T15:10:37Z
snowballstemmer,bsd-3-clause,2026-04-27T15:10:37Z
snowflake,apache-2.0,2026-04-27T15:10:37Z
snowflake-connector-python,apache-2.0,2026-04-27T15:10:37Z
snowflake-core,apache-2.0,2026-04-27T15:10:37Z
snowflake-legacy,apache-2.0,2026-04-27T15:10:37Z
snowflake-ml-python,apache-2.0,2026-04-27T15:10:37Z
snowflake-snowpark-python,apache-2.0,2026-04-27T15:10:37Z
snowflake-sqlalchemy,apache-2.0,2026-04-27T15:10:37Z
snowplow-tracker,apache-2.0,2026-04-27T15:10:37Z
snuggs,mit,2026-04-27T15:10:37Z
social-auth-app-django,bsd-3-clause,2026-04-27T15:10:37Z
social-auth-core,bsd-3-clause,2026-04-27T15:10:37Z
socksio,mit,2026-04-27T15:10:37Z
soda-core,,2026-04-27T15:10:37Z
somacore,mit,2026-04-27T15:10:37Z
sortedcollections,apache-2.0,2026-04-27T15:10:37Z
sortedcontainers,apache-2.0,2026-04-27T15:10:37Z
sounddevice,mit,2026-04-27T15:10:37Z
soundfile,bsd-3-clause,2026-04-27T15:10:37Z
soupsieve,mit,2026-04-27T15:10:37Z
soxr,lgpl-2.1-or-later,2026-04-27T15:10:37Z
spacy,mit,2026-04-27T15:10:37Z
spacy-legacy,mit,2026-04-27T15:10:37Z
spacy-loggers,mit,2026-04-27T15:10:37Z
spark-nlp,apache-2.0,2026-04-27T15:10:37Z
spark-sklearn,apache-2.0,2026-04-27T15:10:37Z
spdx-tools,apache-2.0,2026-04-27T15:10:37Z
speechbrain,apache-2.0,2026-04-27T15:10:37Z
speechrecognition,bsd-3-clause,2026-04-27T15:10:37Z
sphinx,bsd-2-clause,2026-04-27T15:10:37Z
sphinx-argparse,mit,2026-04-27T15:10:37Z
sphinx-autoapi,mit,2026-04-27T15:10:37Z
sphinx-autobuild,mit,2026-04-27T15:10:37Z
sphinx-autodoc-typehints,mit,2026-04-27T15:10:37Z
sphinx-basic-ng,mit,2026-04-27T15:10:37Z
sphinx-copybutton,mit,2026-04-27T15:10:37Z
sphinx-design,mit,2026-04-27T15:10:37Z
sphinx-rtd-theme,mit,2026-04-27T15:10:37Z
sphinxcontrib-applehelp,bsd-3-clause,2026-04-27T15:10:37Z
sphinxcontrib-devhelp,bsd-3-clause,2026-04-27T15:10:37Z
sphinxcontrib-htmlhelp,bsd-3-clause,2026-04-27T15:10:37Z
sphinxcontrib-httpdomain,bsd-2-clause,2026-04-27T15:10:37Z
sphinxcontrib-jquery,bsd-3-clause,2026-04-27T15:10:37Z
sphinxcontrib-jsmath,bsd-3-clause,2026-04-27T15:10:37Z
sphinxcontrib-mermaid,bsd-3-clause,2026-04-27T15:10:37Z
sphinxcontrib-qthelp,bsd-3-clause,2026-04-27T15:10:37Z
sphinxcontrib-serializinghtml,bsd-3-clause,2026-04-27T15:10:37Z
sphinxcontrib-spelling,bsd-3-clause,2026-04-27T15:10:37Z
spython,,2026-04-27T15:10:37Z
sql-metadata,mit,2026-04-27T15:10:37Z
