"package","avg_downloads","avg_downloads_share","2021","2022","2023","2024","2025"
"thiserror-core-impl","923823","0.00002212","0","282","1050204","2223587","1345046"
"thiserror-core","923806","0.00002212","0","265","1050232","2223644","1344892"
"salvo-cors","923782","0.00002211","0","5668","31211","483749","4098283"
"ntest_proc_macro_helper","923464","0.00002211","511978","1927947","639265","581125","957008"
"rhai","922283","0.00002208","94037","342101","758638","1230930","2185713"
"community-id","921886","0.00002207","0","0","30161","175176","4404094"
"swc_ecma_transforms_typescript","921766","0.00002207","141444","286059","657517","1361880","2161932"
"solana-vote-program","921270","0.00002205","173616","535952","458921","1340375","2097489"
"foyer","920917","0.00002205","0","0","20029","260999","4323557"
"solana-transaction-status","920842","0.00002204","137968","478996","430033","1283228","2273986"
"foyer-storage","920800","0.00002204","0","0","20311","261138","4322555"
"std_prelude","920785","0.00002204","251229","297568","545372","1240121","2269639"
"gilrs","920132","0.00002203","227962","421537","669377","1189039","2092749"
"uniffi","919568","0.00002201","50563","172823","460735","1115280","2798442"
"flex-error","919271","0.00002201","29686","2125369","530978","819609","1090716"
"antidote","919020","0.00002200","770018","669807","882769","1078730","1193777"
"oboe","918930","0.00002200","171987","252382","675025","1341542","2153717"
"simple-mermaid","918862","0.00002200","0","0","1873","1709627","2882810"
"sentry-tower","917973","0.00002198","0","39050","492638","1534907","2523270"
"vrl","917327","0.00002196","0","0","76428","162430","4347779"
"uniffi_meta","917058","0.00002195","0","93613","510164","1120495","2861018"
"calamine","917052","0.00002195","171354","158498","446542","1119261","2689606"
"riscv","916487","0.00002194","131385","1061576","500966","604549","2283962"
"unicode_names2","915901","0.00002193","35640","129218","193117","770648","3450886"
"swc_ecma_transforms_react","914803","0.00002190","134062","282016","662953","1333349","2161639"
"ark-snark","914383","0.00002189","32818","401545","705568","1360982","2071002"
"solana-security-txt","914236","0.00002189","0","36308","116438","1543420","2875015"
"abnf","913890","0.00002188","29253","135729","288967","436082","3679420"
"slog-atomic","912058","0.00002183","120865","492450","685097","980280","2281602"
"madsim-tokio","911911","0.00002183","0","10560","235713","277156","4036130"
"servo-fontconfig","910419","0.00002180","309056","450250","464232","256354","3072206"
"clickhouse-derive","910370","0.00002179","1429","40002","123300","357113","4030006"
"ort-sys","910222","0.00002179","0","0","1458","557266","3992387"
"protoc-bin-vendored","909901","0.00002178","14042","39829","692599","805069","2997969"
"onc-rpc","909510","0.00002177","774","867","395","521271","4024247"
"typeable","909425","0.00002177","979738","863954","618804","418036","1666595"
"lru_time_cache","908585","0.00002175","275656","573149","765822","1216116","1712186"
"jsonc-parser","908038","0.00002174","99785","247989","936928","1037708","2217781"
"rusb","907054","0.00002171","95717","365355","688423","1306479","2079299"
"foyer-memory","905545","0.00002168","0","0","0","204303","4323426"
"lazy_format","904931","0.00002166","402808","513326","760538","1256209","1591774"
"taffy","904133","0.00002164","0","163507","672848","1149169","2535141"
"rustler_sys","903831","0.00002164","350280","661795","853388","1326618","1327075"
"libusb1-sys","903736","0.00002164","98100","366640","664943","1294943","2094055"
"keccak-hash","903566","0.00002163","101188","76049","578962","823527","2938104"
"eager","903407","0.00002163","418","81282","516616","1428363","2490358"
"opendal","903387","0.00002163","0","252871","705165","951053","2607846"
"bevy_utils","901496","0.00002158","72952","269597","658933","1089003","2416999"
"uniffi_macros","901314","0.00002158","31981","139634","451502","1110564","2772893"
"deadpool-redis","901262","0.00002158","69575","181547","597345","1143253","2514591"
"subxt-metadata","901160","0.00002157","0","44038","215438","856032","3390292"
"grep-searcher","900331","0.00002155","223636","518781","629542","1186073","1943626"
"runas","900168","0.00002155","34148","109142","770792","859753","2727006"
"google-cloud-googleapis","897430","0.00002148","89","29998","468227","944683","3044154"
"protoc-bin-vendored-linux-ppcle_64","896676","0.00002147","0","33493","689787","781165","2978938"
"protoc-bin-vendored-linux-aarch_64","896628","0.00002146","0","33468","689776","781038","2978858"
"protoc-bin-vendored-linux-x86_64","896604","0.00002146","0","33399","689782","780972","2978867"
"protoc-bin-vendored-linux-x86_32","896575","0.00002146","0","33359","689737","780874","2978909"
"protoc-bin-vendored-win32","896562","0.00002146","0","33350","689534","781012","2978918"
"protoc-bin-vendored-macos-x86_64","896513","0.00002146","0","33506","689828","780969","2978264"
"wkt","896019","0.00002145","40360","89999","228863","465608","3655269"
"oboe-sys","895892","0.00002145","167930","234560","654357","1313196","2109417"
"mutually_exclusive_features","895654","0.00002144","0","0","84870","1675554","2717846"
"locale_config","895540","0.00002144","251529","454624","773534","1227760","1770255"
"biscuit","895119","0.00002143","77130","180485","731131","1403046","2083803"
"louds-rs","894677","0.00002142","1784","28224","285554","764604","3393221"
"human_bytes","894204","0.00002141","3879","44427","302359","1116997","3003360"
"abnf-core","894175","0.00002141","10935","57770","290719","433078","3678373"
"fid-rs","893544","0.00002139","1780","28235","285641","761285","3390782"
"expat-sys","892188","0.00002136","305166","443632","450855","235304","3025985"
"grep-matcher","891516","0.00002134","224646","510670","626755","1166758","1928754"
"email-encoding","891475","0.00002134","0","265716","600157","1285840","2305664"
"weedle2","891234","0.00002134","0","146178","500949","1062499","2746546"
"axum-test","891030","0.00002133","0","0","46044","918569","3490538"
"objc2-core-location","890985","0.00002133","0","0","0","645200","3809728"
"crypto_box","889740","0.00002130","52975","364125","412480","945946","2673178"
"cfg_eval","889300","0.00002129","0","0","134026","805399","3507076"
"cstr-argument","889100","0.00002128","72308","146368","300863","417275","3508688"
"objc2-user-notifications","888761","0.00002128","0","0","0","644450","3799359"
"alloy-eip2124","888215","0.00002126","0","0","0","0","4441078"
"diatomic-waker","888205","0.00002126","0","377","7578","620276","3812797"
"alloy-rpc-types-any","887321","0.00002124","0","0","0","60343","4376266"
"multi-stash","887022","0.00002123","0","0","3193","1141351","3290569"
"atspi-common","886298","0.00002122","0","0","52273","1217849","3161371"
"atspi-proxies","885875","0.00002121","0","0","52102","1217089","3160184"
"atspi-connection","885624","0.00002120","0","0","51817","1216650","3159657"
"xdr-codec","885607","0.00002120","1386","4796","2815","527675","3891367"
"jsonrpc-pubsub","885431","0.00002120","958319","764814","445497","1009137","1249389"
"vaultrs","884405","0.00002117","1939","56780","227193","977551","3158562"
"xdrgen","884277","0.00002117","1054","3727","1322","527231","3888051"
"bevy_reflect","882164","0.00002112","67042","252636","640017","1064295","2386831"
"gstreamer-app","882103","0.00002112","86644","180143","838948","1087648","2217135"
"bevy_reflect_derive","881907","0.00002111","67463","252501","639905","1064492","2385174"
"natord","880853","0.00002109","186458","243487","526042","1344163","2104116"
"ndk-glue","880418","0.00002108","477552","930340","932323","1022093","1039783"
"capnp-futures","879503","0.00002105","79106","424148","674823","1326239","1893201"
"gstreamer-app-sys","878343","0.00002103","85721","179046","836998","1081213","2208741"
"actix-threadpool","877091","0.00002100","1668044","1197293","460422","425773","633923"
"fax","876859","0.00002099","4191","29722","54235","152652","4143499"
"tree-sitter-language","876810","0.00002099","0","0","0","262750","4121304"
"pure-rust-locales","876468","0.00002098","51558","155233","343134","1387485","2444930"
"trie-rs","875783","0.00002097","1449","27871","261554","712267","3375774"
"doctest-file","875744","0.00002096","0","0","0","545787","3832935"
"actix-web-httpauth","875673","0.00002096","211276","427618","888377","1300765","1550332"
"swash","875637","0.00002096","16721","33050","162402","850144","3315869"
"yeslogic-fontconfig-sys","874947","0.00002095","9850","132739","556707","1084686","2590754"
"serde_cbor_2","874353","0.00002093","0","16246","476182","1153535","2725802"
"fax_derive","872636","0.00002089","4242","28957","52500","145167","4132314"
"tryhard","872423","0.00002089","18263","81235","284867","1003721","2974032"
"bevy_ecs","871166","0.00002086","71046","271499","644239","1048659","2320388"
"chacha","870185","0.00002083","53214","34276","357155","1818933","2087347"
"deku_derive","869635","0.00002082","6223","21861","164382","451960","3703751"
"deku","869427","0.00002081","6146","21611","164140","452276","3702965"
"keystream","869141","0.00002081","52615","34126","356969","1817407","2084592"
"gdkx11","869020","0.00002080","8197","26368","45589","650003","3614945"
"cortex-m-rt-macros","868789","0.00002080","381454","465406","715217","829393","1952476"
"diesel-async","867987","0.00002078","0","5868","527147","1124627","2682295"
"codspeed","867483","0.00002077","0","43","44479","860206","3432691"
"ark-ed-on-bls12-377","866197","0.00002074","1783","23289","506402","1837989","1961524"
"c2pa-crypto","865932","0.00002073","0","0","0","1631","4328029"
"tch","865564","0.00002072","27775","56598","317186","872393","3053870"
"reed-solomon-novelpoly","865510","0.00002072","136432","319971","695475","1557970","1617702"
"madsim","865285","0.00002071","203","16482","297490","177928","3834324"
"gpio-cdev","865126","0.00002071","45733","139239","282781","344598","3513280"
"rhai_codegen","865124","0.00002071","80823","309514","712256","1148489","2074542"
"c2pa-status-tracker","865049","0.00002071","0","0","0","1083","4324164"
"vsock","864808","0.00002070","134264","359251","572599","1075144","2182785"
"wiggle-generate","864799","0.00002070","44589","269781","631588","1299128","2078912"
"wit-bindgen-core","864655","0.00002070","0","0","186155","1249508","2887616"
"wiggle-macro","864156","0.00002069","44591","269475","630702","1296686","2079327"
"wiggle","863643","0.00002068","44572","269189","630034","1296816","2077604"
"lioness","863460","0.00002067","47961","31457","354289","1817042","2066555"
"cargo-llvm-cov","863364","0.00002067","10547","285948","401256","859998","2759071"
"fatality","862834","0.00002066","0","234626","729330","1560678","1789539"
"google-storage1","862741","0.00002065","19503","155521","950185","1326067","1862432"
"solana-program-runtime","862737","0.00002065","4006","355918","410047","1185239","2358475"
"rustdct","862715","0.00002065","105903","173971","224807","329028","3479868"
"fatality-proc-macro","862456","0.00002065","0","234594","729390","1559528","1788771"
"envmnt","861874","0.00002063","345488","578948","777650","997333","1609951"
"torch-sys","861381","0.00002062","27557","56534","316781","864202","3041834"
"subxt-codegen","860676","0.00002060","152","51085","215993","853251","3182902"
"googletest","860559","0.00002060","0","80","34724","404930","3863065"
"openssh","860556","0.00002060","5690","28262","237689","529697","3501444"
"jemalloc_pprof","860427","0.00002060","0","0","1143","499514","3801478"
"jsonrpc-http-server","860176","0.00002059","660801","699848","568385","1058220","1313627"
"sp-tracing","859019","0.00002056","110012","163284","409416","1399528","2212857"
"sp-wasm-interface","858431","0.00002055","111103","167496","424020","1396182","2193354"
"ua-parser","857752","0.00002053","0","0","0","1675","4287085"
"subxt-macro","857713","0.00002053","63","50530","211563","845793","3180619"
"regex-filtered","857532","0.00002053","0","0","0","2206","4285454"
"dlopen","857365","0.00002052","189785","549446","973996","871361","1702237"
"bevy_tasks","857120","0.00002052","71559","262778","635481","1034063","2281719"
