"package","year","downloads"
"@anush008/tokenizers","2025","1448688"
"@anvilco/apollo-server-plugin-introspection-metadata","2021","132594"
"@anvilco/apollo-server-plugin-introspection-metadata","2022","628821"
"@anvilco/apollo-server-plugin-introspection-metadata","2023","1551485"
"@anvilco/apollo-server-plugin-introspection-metadata","2024","2712898"
"@anvilco/apollo-server-plugin-introspection-metadata","2025","2507204"
"@aoijs/aoi.db","2021","0"
"@aoijs/aoi.db","2022","0"
"@aoijs/aoi.db","2023","0"
"@aoijs/aoi.db","2024","7577"
"@aoijs/aoi.db","2025","8793"
"@aoijs/aoi.structures","2021","0"
"@aoijs/aoi.structures","2022","0"
"@aoijs/aoi.structures","2023","0"
"@aoijs/aoi.structures","2024","6423"
"@aoijs/aoi.structures","2025","7970"
"@apideck/better-ajv-errors","2021","4403342"
"@apideck/better-ajv-errors","2022","90384328"
"@apideck/better-ajv-errors","2023","144833121"
"@apideck/better-ajv-errors","2024","155369374"
"@apideck/better-ajv-errors","2025","195873382"
"@apidevtools/json-schema-ref-parser","2021","44073664"
"@apidevtools/json-schema-ref-parser","2022","73135711"
"@apidevtools/json-schema-ref-parser","2023","116021652"
"@apidevtools/json-schema-ref-parser","2024","174626317"
"@apidevtools/json-schema-ref-parser","2025","307852040"
"@apidevtools/openapi-schemas","2021","19195443"
"@apidevtools/openapi-schemas","2022","34903484"
"@apidevtools/openapi-schemas","2023","56966326"
"@apidevtools/openapi-schemas","2024","82751372"
"@apidevtools/openapi-schemas","2025","123221729"
"@apidevtools/swagger-cli","2021","3376519"
"@apidevtools/swagger-cli","2022","6246001"
"@apidevtools/swagger-cli","2023","10585598"
"@apidevtools/swagger-cli","2024","12649148"
"@apidevtools/swagger-cli","2025","13028331"
"@apidevtools/swagger-methods","2021","19035420"
"@apidevtools/swagger-methods","2022","34635279"
"@apidevtools/swagger-methods","2023","56463121"
"@apidevtools/swagger-methods","2024","84762173"
"@apidevtools/swagger-methods","2025","129943086"
"@apidevtools/swagger-parser","2021","19385228"
"@apidevtools/swagger-parser","2022","34340921"
"@apidevtools/swagger-parser","2023","54654985"
"@apidevtools/swagger-parser","2024","79106788"
"@apidevtools/swagger-parser","2025","128578270"
"@apify/consts","2021","123663"
"@apify/consts","2022","602984"
"@apify/consts","2023","1344392"
"@apify/consts","2024","2502202"
"@apify/consts","2025","5441219"
"@apify/datastructures","2021","71917"
"@apify/datastructures","2022","275015"
"@apify/datastructures","2023","659297"
"@apify/datastructures","2024","1224440"
"@apify/datastructures","2025","2277890"
"@apify/log","2021","120726"
"@apify/log","2022","539699"
"@apify/log","2023","1291694"
"@apify/log","2024","2535201"
"@apify/log","2025","5371143"
"@apify/ps-tree","2021","339508"
"@apify/ps-tree","2022","434789"
"@apify/ps-tree","2023","805400"
"@apify/ps-tree","2024","1220640"
"@apify/ps-tree","2025","2161928"
"@apify/pseudo_url","2021","0"
"@apify/pseudo_url","2022","122516"
"@apify/pseudo_url","2023","614250"
"@apify/pseudo_url","2024","1269127"
"@apify/pseudo_url","2025","2428758"
"@apify/timeout","2021","5543"
"@apify/timeout","2022","259616"
"@apify/timeout","2023","648875"
"@apify/timeout","2024","1198397"
"@apify/timeout","2025","2275702"
"@apify/utilities","2021","102852"
"@apify/utilities","2022","361902"
"@apify/utilities","2023","876949"
"@apify/utilities","2024","1430679"
"@apify/utilities","2025","3357939"
"@apitools/openapi-parser","2021","69276"
"@apitools/openapi-parser","2022","253137"
"@apitools/openapi-parser","2023","485276"
"@apitools/openapi-parser","2024","778821"
"@apitools/openapi-parser","2025","1392253"
"@apm-js-collab/code-transformer","2021","0"
"@apm-js-collab/code-transformer","2022","0"
"@apm-js-collab/code-transformer","2023","0"
"@apm-js-collab/code-transformer","2024","0"
"@apm-js-collab/code-transformer","2025","20408266"
"@apm-js-collab/tracing-hooks","2021","0"
"@apm-js-collab/tracing-hooks","2022","0"
"@apm-js-collab/tracing-hooks","2023","0"
"@apm-js-collab/tracing-hooks","2024","0"
"@apm-js-collab/tracing-hooks","2025","20190624"
"@apollo/cache-control-types","2021","0"
"@apollo/cache-control-types","2022","3915680"
"@apollo/cache-control-types","2023","35963048"
"@apollo/cache-control-types","2024","54345607"
"@apollo/cache-control-types","2025","69972815"
"@apollo/client","2021","74493274"
"@apollo/client","2022","119830612"
"@apollo/client","2023","141189714"
"@apollo/client","2024","163213436"
"@apollo/client","2025","192716686"
"@apollo/federation","2021","45492158"
"@apollo/federation","2022","51878143"
"@apollo/federation","2023","35568110"
"@apollo/federation","2024","21735436"
"@apollo/federation","2025","15573538"
"@apollo/federation-internals","2021","6165"
"@apollo/federation-internals","2022","5370789"
"@apollo/federation-internals","2023","14683127"
"@apollo/federation-internals","2024","19789222"
"@apollo/federation-internals","2025","25362997"
"@apollo/protobufjs","2021","57618511"
"@apollo/protobufjs","2022","92273048"
"@apollo/protobufjs","2023","132385542"
"@apollo/protobufjs","2024","121877216"
"@apollo/protobufjs","2025","138128246"
"@apollo/react-common","2021","23920418"
"@apollo/react-common","2022","22024651"
"@apollo/react-common","2023","12681995"
"@apollo/react-common","2024","7040353"
"@apollo/react-common","2025","6106122"
"@apollo/react-components","2021","14783192"
"@apollo/react-components","2022","13002889"
"@apollo/react-components","2023","7202604"
"@apollo/react-components","2024","4171801"
"@apollo/react-components","2025","3531029"
"@apollo/react-hoc","2021","13879151"
"@apollo/react-hoc","2022","11349964"
"@apollo/react-hoc","2023","6172419"
"@apollo/react-hoc","2024","3472169"
"@apollo/react-hoc","2025","3195131"
"@apollo/react-hooks","2021","27119595"
"@apollo/react-hooks","2022","24944418"
"@apollo/react-hooks","2023","15204810"
"@apollo/react-hooks","2024","9344866"
"@apollo/react-hooks","2025","8577619"
"@apollo/react-ssr","2021","13789046"
"@apollo/react-ssr","2022","10504690"
"@apollo/react-ssr","2023","6127507"
"@apollo/react-ssr","2024","3749113"
"@apollo/react-ssr","2025","3225287"
"@apollo/server","2021","21125"
"@apollo/server","2022","445965"
"@apollo/server","2023","22833131"
"@apollo/server","2024","47693922"
"@apollo/server","2025","66112807"
"@apollo/server-gateway-interface","2021","0"
"@apollo/server-gateway-interface","2022","3625616"
"@apollo/server-gateway-interface","2023","30415251"
"@apollo/server-gateway-interface","2024","48083437"
"@apollo/server-gateway-interface","2025","65658662"
"@apollo/subgraph","2021","555132"
"@apollo/subgraph","2022","12340254"
"@apollo/subgraph","2023","26095446"
"@apollo/subgraph","2024","23722027"
"@apollo/subgraph","2025","26247209"
"@apollo/usage-reporting-protobuf","2021","0"
"@apollo/usage-reporting-protobuf","2022","5127220"
"@apollo/usage-reporting-protobuf","2023","51724307"
"@apollo/usage-reporting-protobuf","2024","66013534"
"@apollo/usage-reporting-protobuf","2025","84323470"
"@apollo/utils.createhash","2021","0"
"@apollo/utils.createhash","2022","5758210"
"@apollo/utils.createhash","2023","32235533"
"@apollo/utils.createhash","2024","49421690"
"@apollo/utils.createhash","2025","66846674"
"@apollo/utils.dropunuseddefinitions","2021","0"
"@apollo/utils.dropunuseddefinitions","2022","25068728"
"@apollo/utils.dropunuseddefinitions","2023","65878597"
"@apollo/utils.dropunuseddefinitions","2024","77139296"
"@apollo/utils.dropunuseddefinitions","2025","93706553"
"@apollo/utils.fetcher","2021","0"
"@apollo/utils.fetcher","2022","5804161"
"@apollo/utils.fetcher","2023","35362903"
"@apollo/utils.fetcher","2024","55142859"
"@apollo/utils.fetcher","2025","72980719"
"@apollo/utils.isnodelike","2021","0"
"@apollo/utils.isnodelike","2022","5758355"
"@apollo/utils.isnodelike","2023","32244257"
"@apollo/utils.isnodelike","2024","49422830"
"@apollo/utils.isnodelike","2025","65949646"
"@apollo/utils.keyvaluecache","2021","0"
"@apollo/utils.keyvaluecache","2022","25026788"
"@apollo/utils.keyvaluecache","2023","90250739"
"@apollo/utils.keyvaluecache","2024","109667775"
"@apollo/utils.keyvaluecache","2025","124825934"
"@apollo/utils.logger","2021","0"
"@apollo/utils.logger","2022","31097069"
"@apollo/utils.logger","2023","91838326"
"@apollo/utils.logger","2024","109813173"
"@apollo/utils.logger","2025","124294024"
"@apollo/utils.printwithreducedwhitespace","2021","0"
"@apollo/utils.printwithreducedwhitespace","2022","25068658"
"@apollo/utils.printwithreducedwhitespace","2023","65880607"
"@apollo/utils.printwithreducedwhitespace","2024","77140086"
"@apollo/utils.printwithreducedwhitespace","2025","94102619"
"@apollo/utils.removealiases","2021","0"
"@apollo/utils.removealiases","2022","25079016"
"@apollo/utils.removealiases","2023","65804745"
"@apollo/utils.removealiases","2024","77101945"
"@apollo/utils.removealiases","2025","93969801"
"@apollo/utils.sortast","2021","0"
"@apollo/utils.sortast","2022","25064568"
"@apollo/utils.sortast","2023","65860904"
"@apollo/utils.sortast","2024","77121944"
"@apollo/utils.sortast","2025","94021014"
"@apollo/utils.stripsensitiveliterals","2021","0"
"@apollo/utils.stripsensitiveliterals","2022","25081115"
"@apollo/utils.stripsensitiveliterals","2023","65881591"
"@apollo/utils.stripsensitiveliterals","2024","77138254"
"@apollo/utils.stripsensitiveliterals","2025","94103172"
"@apollo/utils.usagereporting","2021","0"
"@apollo/utils.usagereporting","2022","25191202"
"@apollo/utils.usagereporting","2023","66198398"
"@apollo/utils.usagereporting","2024","77331962"
"@apollo/utils.usagereporting","2025","94059395"
"@apollo/utils.withrequired","2021","0"
"@apollo/utils.withrequired","2022","427143"
"@apollo/utils.withrequired","2023","22589100"
"@apollo/utils.withrequired","2024","48727652"
"@apollo/utils.withrequired","2025","66860699"
"@apollographql/apollo-tools","2021","77416956"
"@apollographql/apollo-tools","2022","101449519"
"@apollographql/apollo-tools","2023","86349641"
"@apollographql/apollo-tools","2024","58837355"
"@apollographql/apollo-tools","2025","53072201"
"@apollographql/graphql-language-service-interface","2021","24087107"
"@apollographql/graphql-language-service-interface","2022","27314374"
"@apollographql/graphql-language-service-interface","2023","24150172"
"@apollographql/graphql-language-service-interface","2024","14603905"
"@apollographql/graphql-language-service-interface","2025","9078119"
"@apollographql/graphql-language-service-parser","2021","24078439"
"@apollographql/graphql-language-service-parser","2022","27306481"
"@apollographql/graphql-language-service-parser","2023","24115721"
"@apollographql/graphql-language-service-parser","2024","14542149"
"@apollographql/graphql-language-service-parser","2025","9099402"
"@apollographql/graphql-language-service-types","2021","24078479"
"@apollographql/graphql-language-service-types","2022","27306727"
"@apollographql/graphql-language-service-types","2023","24114826"
"@apollographql/graphql-language-service-types","2024","14535563"
"@apollographql/graphql-language-service-types","2025","9117893"
"@apollographql/graphql-language-service-utils","2021","24079099"
"@apollographql/graphql-language-service-utils","2022","27306898"
"@apollographql/graphql-language-service-utils","2023","24112421"
"@apollographql/graphql-language-service-utils","2024","14532948"
"@apollographql/graphql-language-service-utils","2025","9068142"
"@apollographql/graphql-playground-html","2021","65251919"
"@apollographql/graphql-playground-html","2022","92360511"
"@apollographql/graphql-playground-html","2023","78216823"
"@apollographql/graphql-playground-html","2024","60613335"
"@apollographql/graphql-playground-html","2025","63436683"
"@apphosting/build","2021","0"
"@apphosting/build","2022","0"
"@apphosting/build","2023","316"
"@apphosting/build","2024","249"
"@apphosting/build","2025","4927491"
"@apphosting/common","2021","0"
"@apphosting/common","2022","0"
"@apphosting/common","2023","0"
"@apphosting/common","2024","981209"
"@apphosting/common","2025","15001387"
"@appium/base-driver","2021","7552"
"@appium/base-driver","2022","517050"
"@appium/base-driver","2023","4995770"
"@appium/base-driver","2024","12730731"
"@appium/base-driver","2025","25032578"
"@appium/base-plugin","2021","23223"
"@appium/base-plugin","2022","404786"
"@appium/base-plugin","2023","4161994"
"@appium/base-plugin","2024","9542177"
"@appium/base-plugin","2025","18644356"
"@appium/docutils","2021","0"
"@appium/docutils","2022","345061"
"@appium/docutils","2023","4081137"
"@appium/docutils","2024","10070994"
"@appium/docutils","2025","20465105"
"@appium/logger","2021","0"
"@appium/logger","2022","0"
"@appium/logger","2023","0"
"@appium/logger","2024","4642780"
"@appium/logger","2025","20579697"
"@appium/schema","2021","0"
"@appium/schema","2022","411453"
"@appium/schema","2023","5883000"
"@appium/schema","2024","16355741"
"@appium/schema","2025","34782395"
"@appium/strongbox","2021","0"
"@appium/strongbox","2022","0"
"@appium/strongbox","2023","972029"
"@appium/strongbox","2024","5366176"
"@appium/strongbox","2025","10956250"
"@appium/support","2021","16763"
"@appium/support","2022","773270"
"@appium/support","2023","6265999"
"@appium/support","2024","17084342"
"@appium/support","2025","35771117"
"@appium/tsconfig","2021","0"
"@appium/tsconfig","2022","0"
"@appium/tsconfig","2023","4447603"
"@appium/tsconfig","2024","12598472"
"@appium/tsconfig","2025","22944711"
"@appium/types","2021","0"
"@appium/types","2022","382924"
"@appium/types","2023","6736393"
"@appium/types","2024","18926665"
"@appium/types","2025","38980730"
"@aptos-labs/aptos-client","2021","0"
"@aptos-labs/aptos-client","2022","0"
"@aptos-labs/aptos-client","2023","550255"
"@aptos-labs/aptos-client","2024","1281301"
"@aptos-labs/aptos-client","2025","8335249"
"@arcanis/slice-ansi","2021","7604011"
"@arcanis/slice-ansi","2022","6309242"
"@arcanis/slice-ansi","2023","21591297"
"@arcanis/slice-ansi","2024","16108356"
"@arcanis/slice-ansi","2025","18795471"
"@architect/asap","2021","204155"
"@architect/asap","2022","290602"
"@architect/asap","2023","352057"
"@architect/asap","2024","288174"
"@architect/asap","2025","3113836"
"@architect/hydrate","2021","201743"
"@architect/hydrate","2022","286888"
"@architect/hydrate","2023","334914"
"@architect/hydrate","2024","225361"
"@architect/hydrate","2025","3233462"
"@architect/inventory","2021","230196"
"@architect/inventory","2022","314233"
"@architect/inventory","2023","411356"
"@architect/inventory","2024","273635"
"@architect/inventory","2025","3185531"
"@architect/parser","2021","278039"
"@architect/parser","2022","287860"
"@architect/parser","2023","326112"
"@architect/parser","2024","241347"
"@architect/parser","2025","3191585"
"@architect/utils","2021","248066"
"@architect/utils","2022","295677"
"@architect/utils","2023","344842"
"@architect/utils","2024","294361"
"@architect/utils","2025","3213989"
"@ardatan/relay-compiler","2021","0"
"@ardatan/relay-compiler","2022","27385780"
"@ardatan/relay-compiler","2023","94927487"
"@ardatan/relay-compiler","2024","128043800"
"@ardatan/relay-compiler","2025","218338455"
"@ardatan/sync-fetch","2021","0"
"@ardatan/sync-fetch","2022","16476759"
"@ardatan/sync-fetch","2023","88354922"
"@ardatan/sync-fetch","2024","126023523"
"@ardatan/sync-fetch","2025","111156530"
"@ariakit/core","2021","0"
"@ariakit/core","2022","81"
"@ariakit/core","2023","784639"
"@ariakit/core","2024","6491392"
"@ariakit/core","2025","16760882"
"@ariakit/react","2021","0"
"@ariakit/react","2022","80"
"@ariakit/react","2023","770049"
"@ariakit/react","2024","6467949"
"@ariakit/react","2025","16428018"
"@ariakit/react-core","2021","0"
"@ariakit/react-core","2022","75"
"@ariakit/react-core","2023","808843"
"@ariakit/react-core","2024","6678459"
"@ariakit/react-core","2025","16809515"
"@ark/schema","2021","0"
"@ark/schema","2022","0"
"@ark/schema","2023","0"
"@ark/schema","2024","749165"
"@ark/schema","2025","12090336"
"@ark/util","2021","0"
"@ark/util","2022","0"
"@ark/util","2023","0"
"@ark/util","2024","757234"
"@ark/util","2025","12467264"
"@arnog/colors","2021","0"
"@arnog/colors","2022","0"
"@arnog/colors","2023","0"
"@arnog/colors","2024","0"
"@arnog/colors","2025","0"
"@arr/every","2021","2354508"
"@arr/every","2022","3572576"
"@arr/every","2023","0"
"@arr/every","2024","15217568"
"@arr/every","2025","22399852"
"@arrows/composition","2021","324082"
"@arrows/composition","2022","529907"
