"package","year","downloads"
"apt-doc","2021","658"
"apt-doc","2022","595"
"apt-doc","2023","570"
"apt-doc","2024","612"
"apt-doc","2025","585"
"apt-transport-debtorrent","2021","8"
"apt-transport-debtorrent","2022","4"
"apt-transport-debtorrent","2023","4"
"apt-transport-debtorrent","2024","4"
"apt-transport-debtorrent","2025","2"
"apt-transport-https","2021","68420"
"apt-transport-https","2022","67261"
"apt-transport-https","2023","67745"
"apt-transport-https","2024","73025"
"apt-transport-https","2025","76011"
"apt-utils","2021","206943"
"apt-utils","2022","204438"
"apt-utils","2023","221999"
"apt-utils","2024","243016"
"apt-utils","2025","272252"
"aptitude","2021","78398"
"aptitude","2022","67390"
"aptitude","2023","63894"
"aptitude","2024","55601"
"aptitude","2025","52110"
"aptitude-common","2021","75471"
"aptitude-common","2022","65289"
"aptitude-common","2023","62055"
"aptitude-common","2024","54351"
"aptitude-common","2025","51076"
"aptitude-doc-cs","2021","55"
"aptitude-doc-cs","2022","38"
"aptitude-doc-cs","2023","39"
"aptitude-doc-cs","2024","31"
"aptitude-doc-cs","2025","21"
"aptitude-doc-en","2021","23105"
"aptitude-doc-en","2022","17390"
"aptitude-doc-en","2023","15560"
"aptitude-doc-en","2024","11395"
"aptitude-doc-en","2025","9802"
"aptitude-doc-es","2021","96"
"aptitude-doc-es","2022","68"
"aptitude-doc-es","2023","69"
"aptitude-doc-es","2024","60"
"aptitude-doc-es","2025","50"
"aptitude-doc-fi","2021","45"
"aptitude-doc-fi","2022","39"
"aptitude-doc-fi","2023","35"
"aptitude-doc-fi","2024","26"
"aptitude-doc-fi","2025","25"
"aptitude-doc-fr","2021","184"
"aptitude-doc-fr","2022","151"
"aptitude-doc-fr","2023","142"
"aptitude-doc-fr","2024","129"
"aptitude-doc-fr","2025","116"
"aptitude-doc-it","2021","56"
"aptitude-doc-it","2022","37"
"aptitude-doc-it","2023","33"
"aptitude-doc-it","2024","31"
"aptitude-doc-it","2025","29"
"aptitude-doc-ja","2021","69"
"aptitude-doc-ja","2022","57"
"aptitude-doc-ja","2023","54"
"aptitude-doc-ja","2024","37"
"aptitude-doc-ja","2025","32"
"aptitude-doc-nl","2021","12"
"aptitude-doc-nl","2022","6"
"aptitude-doc-nl","2023","6"
"aptitude-doc-nl","2024","6"
"aptitude-doc-nl","2025","7"
"aptitude-doc-ru","2021","46"
"aptitude-doc-ru","2022","41"
"aptitude-doc-ru","2023","36"
"aptitude-doc-ru","2024","28"
"aptitude-doc-ru","2025","29"
"apvlv","2021","136"
"apvlv","2022","117"
"apvlv","2023","115"
"apvlv","2024","103"
"apvlv","2025","114"
"aqbanking-tools","2021","355"
"aqbanking-tools","2022","321"
"aqbanking-tools","2023","301"
"aqbanking-tools","2024","272"
"aqbanking-tools","2025","292"
"aqemu","2021","819"
"aqemu","2022","809"
"aqemu","2023","866"
"aqemu","2024","933"
"aqemu","2025","929"
"aqualung","2021","22"
"aqualung","2022","15"
"aqualung","2023","16"
"aqualung","2024","8"
"aqualung","2025","8"
"ara","2021","44"
"ara","2022","37"
"ara","2023","32"
"ara","2024","27"
"ara","2025","21"
"aranym","2021","70"
"aranym","2022","64"
"aranym","2023","60"
"aranym","2024","58"
"aranym","2025","56"
"ardour","2021","1767"
"ardour","2022","1692"
"ardour","2023","1713"
"ardour","2024","1749"
"ardour","2025","1921"
"ardour-data","2021","1672"
"ardour-data","2022","1649"
"ardour-data","2023","1688"
"ardour-data","2024","1745"
"ardour-data","2025","1927"
"ardour-i686","2021","6"
"ardour-i686","2022","6"
"ardour-i686","2023","4"
"ardour-i686","2024","2"
"ardour-i686","2025","1"
"ardour-lv2-plugins","2021","953"
"ardour-lv2-plugins","2022","1315"
"ardour-lv2-plugins","2023","1430"
"ardour-lv2-plugins","2024","1650"
"ardour-lv2-plugins","2025","1882"
"ardour-video-timeline","2021","1546"
"ardour-video-timeline","2022","1531"
"ardour-video-timeline","2023","1553"
"ardour-video-timeline","2024","1625"
"ardour-video-timeline","2025","1811"
"ardour3","2021","74"
"ardour3","2022","48"
"ardour3","2023","36"
"ardour3","2024","19"
"ardour3","2025","15"
"argon2","2021","175"
"argon2","2022","191"
"argon2","2023","196"
"argon2","2024","365"
"argon2","2025","593"
"aria2","2021","4000"
"aria2","2022","3946"
"aria2","2023","4152"
"aria2","2024","5343"
"aria2","2025","5899"
"arj","2021","8286"
"arj","2022","7412"
"arj","2023","7294"
"arj","2024","7058"
"arj","2025","6797"
"ark","2021","19716"
"ark","2022","18397"
"ark","2023","22754"
"ark","2024","25921"
"ark","2025","32431"
"armada-backlight","2021","4"
"armada-backlight","2022","2"
"armada-backlight","2023","1"
"armada-backlight","2024","1"
"armada-backlight","2025","2"
"armagetronad-dedicated","2021","26"
"armagetronad-dedicated","2022","24"
"armagetronad-dedicated","2023","20"
"armagetronad-dedicated","2024","21"
"armagetronad-dedicated","2025","20"
"aroarfw-dev","2021","5"
"aroarfw-dev","2022","1"
"aroarfw-dev","2023","2"
"aroarfw-dev","2024","1"
"arora","2021","93"
"arora","2022","64"
"arora","2023","54"
"arora","2024","33"
"arora","2025","20"
"arp-scan","2021","3479"
"arp-scan","2022","3281"
"arp-scan","2023","3309"
"arp-scan","2024","3541"
"arp-scan","2025","3993"
"arping","2021","5748"
"arping","2022","5704"
"arping","2023","5620"
"arping","2024","5511"
"arping","2025","5609"
"arpon","2021","47"
"arpon","2022","37"
"arpon","2023","36"
"arpon","2024","45"
"arpon","2025","49"
"arptables","2021","472"
"arptables","2022","446"
"arptables","2023","422"
"arptables","2024","491"
"arptables","2025","513"
"arpwatch","2021","969"
"arpwatch","2022","906"
"arpwatch","2023","834"
"arpwatch","2024","774"
"arpwatch","2025","727"
"artha","2021","215"
"artha","2022","208"
"artha","2023","214"
"artha","2024","168"
"artha","2025","162"
"as31","2021","39"
"as31","2022","31"
"as31","2023","37"
"as31","2024","32"
"as31","2025","35"
"asc","2021","223"
"asc","2022","198"
"asc","2023","199"
"asc","2024","175"
"asc","2025","174"
"asc-data","2021","229"
"asc-data","2022","202"
"asc-data","2023","206"
"asc-data","2024","183"
"asc-data","2025","184"
"ascii","2021","552"
"ascii","2022","507"
"ascii","2023","500"
"ascii","2024","521"
"ascii","2025","541"
"asciijump","2021","153"
"asciijump","2022","141"
"asciijump","2023","129"
"asciijump","2024","127"
"asciijump","2025","129"
"asclock","2021","564"
"asclock","2022","498"
"asclock","2023","485"
"asclock","2024","434"
"asclock","2025","218"
"asclock-themes","2021","613"
"asclock-themes","2022","531"
"asclock-themes","2023","518"
"asclock-themes","2024","470"
"asclock-themes","2025","250"
"aseprite","2021","100"
"aseprite","2022","83"
"aseprite","2023","78"
"aseprite","2024","86"
"aseprite","2025","104"
"ash","2021","524"
"ash","2022","424"
"ash","2023","394"
"ash","2024","342"
"ash","2025","294"
"aspectc++","2021","22"
"aspectc++","2022","21"
"aspectc++","2023","20"
"aspectc++","2024","13"
"aspectc++","2025","15"
"aspic","2021","30"
"aspic","2022","21"
"aspic","2023","23"
"aspic","2024","22"
"aspic","2025","15"
"assaultcube","2021","139"
"assaultcube","2022","120"
"assaultcube","2023","121"
"assaultcube","2024","121"
"assaultcube","2025","127"
"assogiate","2021","6"
"assogiate","2022","6"
"assogiate","2023","5"
"assogiate","2024","3"
"assogiate","2025","2"
"asterisk","2021","4139"
"asterisk","2022","3637"
"asterisk","2023","3403"
"asterisk","2024","2620"
"asterisk","2025","2113"
"asterisk-config","2021","1080"
"asterisk-config","2022","1013"
"asterisk-config","2023","982"
"asterisk-config","2024","806"
"asterisk-config","2025","724"
"asterisk-dahdi","2021","110"
"asterisk-dahdi","2022","123"
"asterisk-dahdi","2023","115"
"asterisk-dahdi","2024","107"
"asterisk-dahdi","2025","90"
"asterisk-dev","2021","197"
"asterisk-dev","2022","144"
"asterisk-dev","2023","139"
"asterisk-dev","2024","120"
"asterisk-dev","2025","103"
"asterisk-doc","2021","177"
"asterisk-doc","2022","151"
"asterisk-doc","2023","150"
"asterisk-doc","2024","134"
"asterisk-doc","2025","111"
"asterisk-mobile","2021","39"
"asterisk-mobile","2022","35"
"asterisk-mobile","2023","35"
"asterisk-mobile","2024","32"
"asterisk-mobile","2025","28"
"asterisk-modules","2021","1006"
"asterisk-modules","2022","957"
"asterisk-modules","2023","941"
"asterisk-modules","2024","769"
"asterisk-modules","2025","686"
"asterisk-mp3","2021","235"
"asterisk-mp3","2022","223"
"asterisk-mp3","2023","213"
"asterisk-mp3","2024","198"
"asterisk-mp3","2025","190"
"asterisk-mysql","2021","220"
"asterisk-mysql","2022","205"
"asterisk-mysql","2023","198"
"asterisk-mysql","2024","164"
"asterisk-mysql","2025","154"
"asterisk-ooh323","2021","49"
"asterisk-ooh323","2022","53"
"asterisk-ooh323","2023","58"
"asterisk-ooh323","2024","51"
"asterisk-ooh323","2025","47"
"asterisk-tests","2021","5"
"asterisk-tests","2022","5"
"asterisk-tests","2023","4"
"asterisk-tests","2024","5"
"asterisk-tests","2025","6"
"asterisk-voicemail","2021","925"
"asterisk-voicemail","2022","860"
"asterisk-voicemail","2023","838"
"asterisk-voicemail","2024","683"
"asterisk-voicemail","2025","596"
"asterisk-voicemail-imapstorage","2021","7"
"asterisk-voicemail-imapstorage","2022","5"
"asterisk-voicemail-imapstorage","2023","5"
"asterisk-voicemail-imapstorage","2024","3"
"asterisk-voicemail-imapstorage","2025","3"
"asterisk-voicemail-odbcstorage","2021","3"
"asterisk-voicemail-odbcstorage","2022","3"
"asterisk-voicemail-odbcstorage","2023","1"
"asterisk-voicemail-odbcstorage","2024","2"
"asterisk-voicemail-odbcstorage","2025","1"
"asterisk-vpb","2021","6"
"asterisk-vpb","2022","7"
"asterisk-vpb","2023","9"
"asterisk-vpb","2024","6"
"asterisk-vpb","2025","2"
"astyle","2021","781"
"astyle","2022","696"
"astyle","2023","667"
"astyle","2024","675"
"astyle","2025","736"
"asunder","2021","1702"
"asunder","2022","1524"
"asunder","2023","1542"
"asunder","2024","1556"
"asunder","2025","1637"
"at","2021","53640"
"at","2022","43188"
"at","2023","39882"
"at","2024","32178"
"at","2025","29461"
"at-spi","2021","435"
"at-spi","2022","304"
"at-spi","2023","265"
"at-spi","2024","184"
"at-spi","2025","151"
"atalkd","2024","12"
"atalkd","2025","56"
"aterm","2021","525"
"aterm","2022","465"
"aterm","2023","445"
"aterm","2024","90"
"aterm","2025","84"
"aterm-ml","2021","13"
"aterm-ml","2022","11"
"aterm-ml","2023","8"
"aterm-ml","2024","3"
"aterm-ml","2025","5"
"atf-sh","2021","2"
"atf-sh","2022","5"
"atf-sh","2023","7"
"atf-sh","2024","17"
"atf-sh","2025","17"
"athena-jot","2021","75"
"athena-jot","2022","69"
"athena-jot","2023","68"
"athena-jot","2024","74"
"athena-jot","2025","76"
"atitvout","2021","16"
"atitvout","2022","10"
"atitvout","2023","12"
"atitvout","2024","11"
"atitvout","2025","8"
"atm-tools","2021","21"
"atm-tools","2022","15"
"atm-tools","2023","14"
"atm-tools","2024","10"
"atm-tools","2025","14"
"atomicparsley","2021","824"
"atomicparsley","2022","771"
"atomicparsley","2023","748"
"atomicparsley","2024","692"
"atomicparsley","2025","709"
"atomix","2021","600"
"atomix","2022","514"
"atomix","2023","486"
"atomix","2024","451"
"atomix","2025","539"
"atomix-data","2021","608"
"atomix-data","2022","518"
"atomix-data","2023","491"
"atomix-data","2024","459"
"atomix-data","2025","550"
"atris","2021","23"
"atris","2022","14"
"atris","2023","10"
"atris","2024","8"
"atris","2025","11"
"attal","2021","16"
"attal","2022","7"
"attal","2023","4"
"attr","2021","35736"
"attr","2022","35159"
"attr","2023","36207"
"attr","2024","39631"
"attr","2025","41763"
"audacious","2021","8492"
"audacious","2022","8379"
"audacious","2023","10074"
"audacious","2024","11023"
"audacious","2025","9623"
"audacious-dev","2021","79"
"audacious-dev","2022","81"
"audacious-dev","2023","66"
"audacious-dev","2024","51"
"audacious-dev","2025","64"
"audacious-plugins","2021","8529"
"audacious-plugins","2022","8419"
"audacious-plugins","2023","10119"
"audacious-plugins","2024","11071"
"audacious-plugins","2025","9665"
"audacious-plugins-data","2021","8596"
"audacious-plugins-data","2022","8505"
"audacious-plugins-data","2023","10196"
"audacious-plugins-data","2024","11211"
"audacious-plugins-data","2025","9783"
"audex","2021","76"
"audex","2022","34"
"audex","2023","29"
"audex","2024","11"
"audex","2025","10"
"audiopreview","2021","1"
"audiopreview","2022","1"
"audiopreview","2023","2"
"audiopreview","2024","1"
"audtty","2021","33"
"audtty","2022","34"
"audtty","2023","34"
"audtty","2024","34"
"audtty","2025","44"
"aufs-tools","2021","11644"
"aufs-tools","2022","7948"
"aufs-tools","2023","6756"
"aufs-tools","2024","4373"
"aufs-tools","2025","2888"
"aumix","2021","734"
"aumix","2022","542"
"aumix","2023","535"
"aumix","2024","441"
"aumix","2025","412"
"aumix-common","2021","1394"
"aumix-common","2022","1137"
"aumix-common","2023","1142"
"aumix-common","2024","929"
"aumix-common","2025","617"
"aumix-gtk","2021","651"
"aumix-gtk","2022","585"
"aumix-gtk","2023","595"
"aumix-gtk","2024","475"
"aumix-gtk","2025","188"
"autobahn-cpp-dev","2021","1"
"autobahn-cpp-dev","2022","2"
"autobahn-cpp-dev","2023","1"
"autobahn-cpp-dev","2024","1"
"autobahn-cpp-dev","2025","2"
"autocutsel","2021","355"
"autocutsel","2022","317"
"autocutsel","2023","312"
"autocutsel","2024","317"
"autocutsel","2025","320"
"autodock","2021","73"
"autodock","2022","61"
"autodock","2023","56"
"autodock","2024","61"
"autodock","2025","132"
"autofs","2021","4961"
"autofs","2022","4591"
"autofs","2023","4519"
"autofs","2024","4544"
"autofs","2025","4622"
"autofs-hesiod","2021","10"
"autofs-hesiod","2022","23"
"autofs-hesiod","2023","20"
"autofs-hesiod","2024","21"
"autofs-hesiod","2025","26"
"autofs-ldap","2021","1002"
"autofs-ldap","2022","990"
"autofs-ldap","2023","1022"
"autofs-ldap","2024","926"
"autofs-ldap","2025","789"
"autofs5","2021","268"
"autofs5","2022","201"
"autofs5","2023","169"
"autofs5","2024","130"
"autofs5","2025","112"
"autogen","2021","3236"
"autogen","2022","2711"
"autogen","2023","2602"
"autogen","2024","2294"
"autogen","2025","1940"
"autogen-doc","2021","2502"
"autogen-doc","2022","2074"
"autogen-doc","2023","1966"
"autogen-doc","2024","1810"
"autogen-doc","2025","1726"
"autogrid","2021","69"
"autogrid","2022","58"
"autogrid","2023","53"
"autogrid","2024","57"
"autogrid","2025","127"
"automoc","2021","437"
"automoc","2022","283"
"automoc","2023","255"
"automoc","2024","75"
"automoc","2025","45"
"autoproject","2021","204"
"autoproject","2022","184"
"autoproject","2023","186"
"autoproject","2024","217"
"autoproject","2025","267"
"autossh","2021","2756"
"autossh","2022","2719"
"autossh","2023","2751"
"autossh","2024","2468"
"autossh","2025","2534"
"autotrace","2021","84"
"autotrace","2022","60"
"autotrace","2023","57"
"autotrace","2024","45"
"autotrace","2025","36"
"avahi-autoipd","2021","40695"
"avahi-autoipd","2022","36444"
"avahi-autoipd","2023","42923"
"avahi-autoipd","2024","47725"
"avahi-autoipd","2025","36730"
"avahi-daemon","2021","108665"
"avahi-daemon","2022","100886"
"avahi-daemon","2023","114280"
"avahi-daemon","2024","123494"
"avahi-daemon","2025","142495"
"avahi-dnsconfd","2021","236"
"avahi-dnsconfd","2022","234"
"avahi-dnsconfd","2023","218"
"avahi-dnsconfd","2024","251"
"avahi-dnsconfd","2025","267"
"avahi-ui-utils","2021","429"
"avahi-ui-utils","2022","411"
"avahi-ui-utils","2023","393"
"avahi-ui-utils","2024","401"
"avahi-ui-utils","2025","427"
"avahi-utils","2021","5283"
"avahi-utils","2022","9907"
"avahi-utils","2023","21051"
"avahi-utils","2024","44447"
"avahi-utils","2025","55662"
"avant-window-navigator-data","2021","9"
"avant-window-navigator-data","2022","6"
"avant-window-navigator-data","2023","6"
"avant-window-navigator-data","2024","4"
"avant-window-navigator-data","2025","2"
"avarice","2021","236"
"avarice","2022","224"
"avarice","2023","220"
"avarice","2024","217"
"avarice","2025","208"
"avce00","2021","171"
"avce00","2022","128"
"avce00","2023","127"
"avce00","2024","139"
"avce00","2025","143"
