"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class"
"imurmurhash","jensyt/imurmurhash-js","1793808655","1003153377","1400963453","1673544757","1990142878","2901238810","True","0.00078887","A"
"async","caolan/async","2674037462","2082605623","2542775274","2635315240","2765578572","3343912604","True","0.00078619","A"
"csstype","frenic/csstype","1384764346","730999531","1113277838","1391050263","1497506513","2190987589","True","0.00078029","A"
"buffer-from","LinusU/buffer-from","1777150723","1126579610","1562207904","1696109237","1890509407","2610347459","True","0.00077923","A"
"cookie","jshttp/cookie","2384189079","1296260072","1841880902","2332585707","2611410631","3838808085","True","0.00077873","A"
"@opentelemetry/semantic-conventions","open-telemetry/opentelemetry-js","626390048","33496738","138433839","307005705","736929300","1916084659","True","0.00077687","A"
"spdx-license-ids","jslicense/spdx-license-ids","1287046339","1019594852","1137851773","1253742429","1363951777","1660090864","True","0.00077659","A"
"@webassemblyjs/helper-wasm-bytecode","xtuc/webassemblyjs","1129595558","700424466","1062850372","1266336759","1199748036","1418618160","True","0.00076793","A"
"set-function-length","ljharb/set-function-length","1383610260","0","0","176039993","1698295073","2276495715","True","0.00076607","A"
"loader-utils","webpack/loader-utils","2416453196","1798019507","2649270499","2732126978","2362028432","2540820568","True","0.00076498","A"
"@babel/helper-compilation-targets","babel/babel","1813514428","877808063","1451147479","1788007142","2065568603","2885040856","True","0.00075959","A"
"electron-to-chromium","Kilian/electron-to-chromium","2207112993","1259403505","1776388914","2023104347","2434107727","3542560476","True","0.00075930","A"
"end-of-stream","mafintosh/end-of-stream","1646437171","1239363120","1427895921","1568666427","1718489025","2277771366","True","0.00075927","A"
"core-js","zloirock/core-js","1911753867","1756104002","2126600073","1928708892","1714306103","2033050267","True","0.00075899","A"
"type","medikoo/type","856705757","905029359","959244057","953752284","772539259","692963827","True","0.00075801","A"
"@typescript-eslint/typescript-estree","typescript-eslint/typescript-eslint","2040183328","818433967","1338950619","1822949255","2533548123","3687034680","True","0.00075458","A"
"object-assign","sindresorhus/object-assign","1946128093","1305935082","1581780116","1833416410","2077629636","2931879221","True","0.00075316","A"
"@smithy/util-utf8","smithy-lang/smithy-typescript","1553027051","0","0","173692928","1263150586","3222237640","True","0.00074888","A"
"bn.js","indutny/bn.js","1892147530","1478426026","1946616116","1950042459","1826062500","2259590549","True","0.00074880","A"
"chokidar","paulmillr/chokidar","2618495304","1862948848","2238968433","2299414511","2549102083","4142042647","True","0.00074866","A"
"cosmiconfig","cosmiconfig/cosmiconfig","2515650390","1499758636","1983668440","2508705658","2891900611","3694218608","True","0.00074860","A"
"nanoid","ai/nanoid","1665695384","605510262","1135670845","1551158204","1951981122","3084156489","True","0.00074311","A"
"https-proxy-agent","TooTallNate/proxy-agents","2515466253","1045689098","1602040191","2176134865","3178855994","4574611120","True","0.00074286","A"
"bytes","visionmedia/bytes.js","2480322424","1594480161","2389060605","2712759939","2717590005","2987721413","True","0.00074086","A"
"@typescript-eslint/utils","typescript-eslint/typescript-eslint","1618605877","0","484521752","1131685985","1863363904","2994851869","True","0.00073793","A"
"strip-json-comments","sindresorhus/strip-json-comments","2641283925","1512349744","2116387699","2453463193","2869317347","4254901646","True","0.00073670","A"
"jest-worker","jestjs/jest","2486390970","1281902990","2037019462","2718051702","2867338301","3527642397","True","0.00073647","A"
"globby","sindresorhus/globby","2936557852","2095258248","2744408166","3026055046","3205441040","3611626763","True","0.00073529","A"
"event-target-shim","mysticatea/event-target-shim","684726204","258365631","397652716","622834833","877923191","1266854651","True","0.00073502","A"
"depd","dougwilson/nodejs-depd","2372846837","1268890955","2023301467","2547935267","2633424235","3390682265","True","0.00073343","A"
"require-from-string","floatdrop/require-from-string","1259095735","509467426","974054950","1212942787","1474309628","2124703887","True","0.00073158","A"
"@types/istanbul-lib-report","DefinitelyTyped/DefinitelyTyped","1058359189","570693310","824592177","1031857548","1221155120","1643497794","True","0.00072694","A"
"fast-glob","mrmlnc/fast-glob","2222932790","1078420421","1757946040","2164293323","2469391489","3644612677","True","0.00072590","A"
"hosted-git-info","npm/hosted-git-info","2210433382","1384587059","1795534873","2239518819","2511858473","3120667686","True","0.00072489","A"
"mime","broofa/mime","2944965524","2085550122","2577583019","2901676195","3182909795","3977108493","True","0.00071882","A"
"ajv-keywords","epoberezkin/ajv-keywords","1943368511","856408711","1529415598","2126696413","2349365950","2854955883","True","0.00071854","A"
"flat-cache","jaredwray/cacheable","1651414580","860515599","1172135505","1457030911","1889059697","2878331192","True","0.00071655","A"
"npm-run-path","sindresorhus/npm-run-path","2728239717","1543833176","2114064850","2693591841","3250646371","4039062348","True","0.00071412","A"
"jest-regex-util","jestjs/jest","1623685765","768912688","1345301121","1840889702","1831316798","2332008519","True","0.00071331","A"
"node-releases","chicoxyzzy/node-releases","2006897955","1089119901","1661769916","1895617708","2184680959","3203301293","True","0.00071286","A"
"@smithy/protocol-http","smithy-lang/smithy-typescript","1050838202","0","0","271710486","998406925","1882397195","True","0.00071172","A"
"@webassemblyjs/ast","xtuc/webassemblyjs","1140666960","703060712","1068429087","1270239229","1225559155","1436046621","True","0.00070857","A"
"package-json-from-dist","isaacs/package-json-from-dist","1128585199","0","0","0","422028583","1835141815","True","0.00070772","A"
"possible-typed-array-names","ljharb/possible-typed-array-names","1374989399","0","0","0","885784193","1864194606","True","0.00070756","A"
"source-map-support","evanw/node-source-map-support","2359483558","1350722923","1958501147","2302901335","2631515177","3553777210","True","0.00070559","A"
"esprima","jquery/esprima","2138713556","1473037966","1807899765","2045532772","2279941319","3087155962","True","0.00070160","A"
"mimic-response","sindresorhus/mimic-response","1339138609","962228426","1077058439","1243249465","1501199709","1911957006","True","0.00070051","A"
"es5-ext","medikoo/es5-ext","525164253","527788044","571722973","523301475","489790710","513218063","True","0.00069858","A"
"@sinonjs/commons","sinonjs/commons","1264144638","552130101","829305413","1411044190","1575213399","1953030091","True","0.00069750","A"
"is-typed-array","inspect-js/is-typed-array","1151142629","145185596","360762978","1208550106","1716084663","2325129802","True","0.00069704","A"
"tapable","webpack/tapable","1545375206","870217281","1332072983","1614631134","1683248766","2226705869","True","0.00068841","A"
"follow-redirects","follow-redirects/follow-redirects","1941780844","1308959648","1596146689","1835523927","2149616526","2818657433","True","0.00068636","A"
"math-intrinsics","es-shims/math-intrinsics","1260727030","0","0","0","36912407","2484541654","True","0.00068617","A"
"ansi-escapes","sindresorhus/ansi-escapes","2286350448","1467291153","1828318984","2056990166","2492232524","3586919415","True","0.00068571","A"
"@typescript-eslint/scope-manager","typescript-eslint/typescript-eslint","1770841697","473321115","1069945221","1590016531","2307701715","3413223904","True","0.00068224","A"
"indent-string","sindresorhus/indent-string","1926722052","1368920264","1640318285","1884834360","2074419551","2665117804","True","0.00068212","A"
"import-fresh","sindresorhus/import-fresh","2113212453","1415216363","1717244209","1993398845","2215335373","3224867477","True","0.00068046","A"
"is-accessor-descriptor","inspect-js/is-accessor-descriptor","1993750202","2007001193","2593268794","2421743980","1531726036","1415011008","True","0.00067969","A"
"is-data-descriptor","inspect-js/is-data-descriptor","1993365514","2005984404","2592846643","2421584636","1531651569","1414760321","True","0.00067960","A"
"abort-controller","mysticatea/abort-controller","663496915","259510449","383130142","561501055","860024672","1253318260","True","0.00067771","A"
"setprototypeof","wesleytodd/setprototypeof","2295278530","1654756059","2147907391","2305312207","2368958590","2999458404","True","0.00067720","A"
"@smithy/is-array-buffer","smithy-lang/smithy-typescript","1323898322","0","0","168992792","1072981657","2729720518","True","0.00067521","A"
"spdx-expression-parse","jslicense/spdx-expression-parse.js","1236572570","948371215","1058281083","1157816890","1322556850","1695836812","True","0.00066937","A"
"jest-message-util","jestjs/jest","1704131550","798772768","1263036032","1888800493","1989965379","2580083082","True","0.00066803","A"
"has-bigints","ljharb/has-bigints","1286146149","480330055","1082942645","1323709677","1517470119","2026278253","True","0.00066768","A"
"slice-ansi","chalk/slice-ansi","2131931263","1336543047","1805879090","2044268441","2332061343","3140904396","True","0.00066649","A"
"@babel/compat-data","babel/babel","1841658845","887298859","1455689400","1813157796","2100237272","2951910902","True","0.00066637","A"
"mimic-fn","sindresorhus/mimic-fn","2670905517","1521808207","2057033436","2612565645","3221461719","3941658581","True","0.00065700","A"
"babel-runtime","babel/babel","486798182","538508471","571759089","485938052","392120722","445664577","True","0.00065595","A"
"istanbul-lib-coverage","istanbuljs/istanbuljs","1469674863","890431961","1206489341","1407558112","1617942647","2225952258","True","0.00065533","A"
"anymatch","micromatch/anymatch","2584028455","1935992244","2359480018","2603834486","2641675763","3379159767","True","0.00065248","A"
"parse5","inikulin/parse5","1935399287","1294296089","1633118919","1897198336","2070163581","2782219514","True","0.00065149","A"
"jest-mock","jestjs/jest","1348255141","702519013","1009767096","1393834755","1567650304","2067504540","True","0.00065068","B"
"@babel/helper-define-polyfill-provider","babel/babel-polyfills","1101106445","395720684","972105733","1191610991","1404132258","1541962560","True","0.00065038","B"
"node-int64","broofa/node-int64","1020634718","572860350","833118828","998402737","1132860410","1565931265","True","0.00064830","B"
"is-inside-container","sindresorhus/is-inside-container","324898749","0","0","116935935","264828165","592932147","True","0.00064616","B"
"object.assign","ljharb/object.assign","1728277319","1138868044","1504836029","1666473921","1869479419","2461729182","True","0.00064235","B"
"is-path-inside","sindresorhus/is-path-inside","1586697705","1107601520","1257842423","1532634934","1867689337","2167720315","True","0.00064218","B"
"get-caller-file","stefanpenner/get-caller-file","2052942232","1303136666","1687899596","1968807431","2219295063","3085572405","True","0.00064171","B"
"levn","gkz/levn","2190405226","1286392064","1971471757","2308910856","2305535160","3079716295","True","0.00064009","B"
"negotiator","jshttp/negotiator","1824454663","955514154","1420336729","1619849419","1793047106","3333525909","True","0.00063958","B"
"@types/babel__core","DefinitelyTyped/DefinitelyTyped","1139130316","605896196","860870098","1061386217","1288880712","1878618357","True","0.00063912","B"
"doctrine","eslint/doctrine","2625224961","1574804939","2083275057","2614321783","3082384564","3771338465","True","0.00063396","B"
"combined-stream","felixge/node-combined-stream","1902666413","1226583983","1449188797","1765539345","2112083753","2959936187","True","0.00063189","B"
"rxjs","reactivex/rxjs","2159692155","1314298122","1992850061","2303319488","2200231054","2987762051","True","0.00063187","B"
"css-tree","csstree/csstree","1353539774","908538065","1072942724","1254595308","1508531246","2023091530","True","0.00063184","B"
"minimalistic-assert","calvinmetcalf/minimalistic-assert","875576661","650236191","803160381","857940713","918660792","1147885228","True","0.00062448","B"
