"rank","package","pagerank","pagerank_dl","avg_downloads","in_top_list"
"6482","typescript-estree","3.1939253465594345e-05","1.1675220719155615e-06","2277356","True"
"6483","scim2-parse-filter","3.1939253465594345e-05","7.730524626356289e-07","2253754","True"
"6484","nanotiming","3.1939253465594345e-05","8.288578371201894e-07","2222244","True"
"6485","preceptor-core","3.1939253465594345e-05","7.915672416642701e-07","2122549","True"
"6486","datatables.net-rowreorder","3.1939253465594345e-05","7.165700519024451e-07","2113144","True"
"6487","svelte-dev-helper","3.1939253465594345e-05","7.898791895281679e-07","2107317","True"
"6488","htmlparser2-without-node-native","3.1939253465594345e-05","7.373550775538245e-07","2103121","True"
"6489","ts-tiny-invariant","3.1939253465594345e-05","6.022201329225162e-07","2075656","True"
"6490","lex","3.1939253465594345e-05","6.682558666155146e-07","2018138","True"
"6491","svg-country-flags","3.1939253465594345e-05","6.83004445869252e-07","2005857","True"
"6492","langs","3.1939253465594345e-05","5.782666000759929e-07","1993096","True"
"6493","efrt","3.1939253465594345e-05","7.927017362086038e-07","1974220","True"
"6494","unchunk","3.1939253465594345e-05","7.288789834905817e-07","1958345","True"
"6495","piall","3.1939253465594345e-05","7.279506255961235e-07","1955944","True"
"6496","o11y_schema","3.1939253465594345e-05","6.44276759550314e-07","1935377","True"
"6497","suffix-thumb","3.1939253465594345e-05","7.804937323134591e-07","1932143","True"
"6498","grad-school","3.1939253465594345e-05","7.792812587940111e-07","1927964","True"
"6499","twoslash","3.1939253465594345e-05","5.546153877385066e-07","1911578","True"
"6500","datatables.net-keytable","3.1939253465594345e-05","6.571214501516702e-07","1903597","True"
"6501","decode-ico","3.1939253465594345e-05","6.848838585711857e-07","1898269","True"
"6502","adaptivecards-templating","3.1939253465594345e-05","6.552523395610237e-07","1890803","True"
"6503","imagetools-core","3.1939253465594345e-05","6.572602323012727e-07","1773568","True"
"6504","typecast","3.1939253465594345e-05","6.557770834922771e-07","1761049","True"
"6505","git-source","3.1939253465594345e-05","6.423307225010627e-07","1719438","True"
"6506","git-package-json","3.1939253465594345e-05","6.420385567116194e-07","1718431","True"
"6507","fela-bindings","3.1939253465594345e-05","6.405625735523119e-07","1706540","True"
"6508","ports","3.1939253465594345e-05","6.3547725178389e-07","1692261","True"
"6509","ico-endec","3.1939253465594345e-05","6.209259529540192e-07","1677827","True"
"6510","libpg-query","3.1939253465594345e-05","5.839708815552834e-07","1647648","True"
"6511","exiftool.pl","3.1939253465594345e-05","4.762725964802231e-07","1641556","True"
"6512","vue-inbrowser-compiler-demi","3.1939253465594345e-05","9.361135745144012e-07","1625314","True"
"6513","platform-dependent-modules","3.1939253465594345e-05","4.7142386294181355e-07","1624844","True"
"6514","exiftool.exe","3.1939253465594345e-05","4.61815757397416e-07","1591728","True"
"6515","boolean-parser","3.1939253465594345e-05","6.707852477175161e-07","1573807","True"
"6516","react-native-slider","3.1939253465594345e-05","4.443922895191183e-07","1531675","True"
"6517","base58-js","3.1939253465594345e-05","5.602751615852344e-07","1520904","True"
"6518","tui-color-picker","3.1939253465594345e-05","4.3831396450537474e-07","1510725","True"
"6519","shellsubstitute","3.1939253465594345e-05","5.476658465565359e-07","1477988","True"
"6520","request-filtering-agent","3.1939253465594345e-05","4.276491878535761e-07","1473967","True"
"6521","urllite","3.1939253465594345e-05","5.44800864591068e-07","1471200","True"
"6522","promise-callbacks","3.1939253465594345e-05","5.272085983662139e-07","1432884","True"
"6523","openapi-framework","3.1939253465594345e-05","5.301024222540817e-07","1419103","True"
