spdx_id,spdx_id_canonical,name,is_osi_approved,is_fsf_libre,is_deprecated,reference,osi_url,fetched_at
gpl-3.0+,GPL-3.0+,GNU General Public License v3.0 or later,True,True,True,https://spdx.org/licenses/GPL-3.0+.html,https://opensource.org/license/GPL-3.0,2026-07-06T16:17:40Z
gpl-3.0-only,GPL-3.0-only,GNU General Public License v3.0 only,True,True,False,https://spdx.org/licenses/GPL-3.0-only.html,https://opensource.org/license/GPL-3.0-only,2026-07-06T16:17:40Z
gpl-3.0-or-later,GPL-3.0-or-later,GNU General Public License v3.0 or later,True,True,False,https://spdx.org/licenses/GPL-3.0-or-later.html,https://opensource.org/license/GPL-3.0,2026-07-06T16:17:40Z
gpl-3.0-with-autoconf-exception,GPL-3.0-with-autoconf-exception,GNU General Public License v3.0 w/Autoconf exception,False,False,True,https://spdx.org/licenses/GPL-3.0-with-autoconf-exception.html,,2026-07-06T16:17:40Z
gpl-3.0-with-gcc-exception,GPL-3.0-with-GCC-exception,GNU General Public License v3.0 w/GCC Runtime Library exception,True,False,True,https://spdx.org/licenses/GPL-3.0-with-GCC-exception.html,,2026-07-06T16:17:40Z
graphics-gems,Graphics-Gems,Graphics Gems License,False,False,False,https://spdx.org/licenses/Graphics-Gems.html,,2026-07-06T16:17:40Z
gsoap-1.3b,gSOAP-1.3b,gSOAP Public License v1.3b,False,False,False,https://spdx.org/licenses/gSOAP-1.3b.html,,2026-07-06T16:17:40Z
gtkbook,gtkbook,gtkbook License,False,False,False,https://spdx.org/licenses/gtkbook.html,,2026-07-06T16:17:40Z
gutmann,Gutmann,Gutmann License,False,False,False,https://spdx.org/licenses/Gutmann.html,,2026-07-06T16:17:40Z
haskellreport,HaskellReport,Haskell Language Report License,False,False,False,https://spdx.org/licenses/HaskellReport.html,,2026-07-06T16:17:40Z
hdf5,HDF5,HDF5 License,False,False,False,https://spdx.org/licenses/HDF5.html,,2026-07-06T16:17:40Z
hdparm,hdparm,hdparm License,False,False,False,https://spdx.org/licenses/hdparm.html,,2026-07-06T16:17:40Z
hidapi,HIDAPI,HIDAPI License,False,False,False,https://spdx.org/licenses/HIDAPI.html,,2026-07-06T16:17:40Z
hippocratic-2.1,Hippocratic-2.1,Hippocratic License 2.1,False,False,False,https://spdx.org/licenses/Hippocratic-2.1.html,,2026-07-06T16:17:40Z
hp-1986,HP-1986,Hewlett-Packard 1986 License,False,False,False,https://spdx.org/licenses/HP-1986.html,,2026-07-06T16:17:40Z
hp-1989,HP-1989,Hewlett-Packard 1989 License,False,False,False,https://spdx.org/licenses/HP-1989.html,,2026-07-06T16:17:40Z
hpnd,HPND,Historical Permission Notice and Disclaimer,True,True,False,https://spdx.org/licenses/HPND.html,https://opensource.org/license/HPND,2026-07-06T16:17:40Z
hpnd-dec,HPND-DEC,Historical Permission Notice and Disclaimer - DEC variant,False,False,False,https://spdx.org/licenses/HPND-DEC.html,,2026-07-06T16:17:40Z
hpnd-doc,HPND-doc,Historical Permission Notice and Disclaimer - documentation variant,False,False,False,https://spdx.org/licenses/HPND-doc.html,,2026-07-06T16:17:40Z
hpnd-doc-sell,HPND-doc-sell,Historical Permission Notice and Disclaimer - documentation sell variant,False,False,False,https://spdx.org/licenses/HPND-doc-sell.html,,2026-07-06T16:17:40Z
hpnd-export-us,HPND-export-US,HPND with US Government export control warning,False,False,False,https://spdx.org/licenses/HPND-export-US.html,,2026-07-06T16:17:40Z
hpnd-export-us-acknowledgement,HPND-export-US-acknowledgement,HPND with US Government export control warning and acknowledgment,False,False,False,https://spdx.org/licenses/HPND-export-US-acknowledgement.html,,2026-07-06T16:17:40Z
hpnd-export-us-modify,HPND-export-US-modify,HPND with US Government export control warning and modification rqmt,False,False,False,https://spdx.org/licenses/HPND-export-US-modify.html,,2026-07-06T16:17:40Z
hpnd-export2-us,HPND-export2-US,HPND with US Government export control and 2 disclaimers,False,False,False,https://spdx.org/licenses/HPND-export2-US.html,,2026-07-06T16:17:40Z
hpnd-fenneberg-livingston,HPND-Fenneberg-Livingston,Historical Permission Notice and Disclaimer - Fenneberg-Livingston variant,False,False,False,https://spdx.org/licenses/HPND-Fenneberg-Livingston.html,,2026-07-06T16:17:40Z
hpnd-inria-imag,HPND-INRIA-IMAG,Historical Permission Notice and Disclaimer    - INRIA-IMAG variant,False,False,False,https://spdx.org/licenses/HPND-INRIA-IMAG.html,,2026-07-06T16:17:40Z
hpnd-intel,HPND-Intel,Historical Permission Notice and Disclaimer - Intel variant,False,False,False,https://spdx.org/licenses/HPND-Intel.html,,2026-07-06T16:17:40Z
hpnd-kevlin-henney,HPND-Kevlin-Henney,Historical Permission Notice and Disclaimer - Kevlin Henney variant,False,False,False,https://spdx.org/licenses/HPND-Kevlin-Henney.html,,2026-07-06T16:17:40Z
hpnd-markus-kuhn,HPND-Markus-Kuhn,Historical Permission Notice and Disclaimer - Markus Kuhn variant,False,False,False,https://spdx.org/licenses/HPND-Markus-Kuhn.html,,2026-07-06T16:17:40Z
hpnd-merchantability-variant,HPND-merchantability-variant,Historical Permission Notice and Disclaimer - merchantability variant,False,False,False,https://spdx.org/licenses/HPND-merchantability-variant.html,,2026-07-06T16:17:40Z
hpnd-mit-disclaimer,HPND-MIT-disclaimer,Historical Permission Notice and Disclaimer with MIT disclaimer,False,False,False,https://spdx.org/licenses/HPND-MIT-disclaimer.html,,2026-07-06T16:17:40Z
hpnd-netrek,HPND-Netrek,Historical Permission Notice and Disclaimer - Netrek variant,False,False,False,https://spdx.org/licenses/HPND-Netrek.html,,2026-07-06T16:17:40Z
hpnd-pbmplus,HPND-Pbmplus,Historical Permission Notice and Disclaimer - Pbmplus variant,False,False,False,https://spdx.org/licenses/HPND-Pbmplus.html,,2026-07-06T16:17:40Z
hpnd-sell-mit-disclaimer-xserver,HPND-sell-MIT-disclaimer-xserver,Historical Permission Notice and Disclaimer - sell xserver variant with MIT disclaimer,False,False,False,https://spdx.org/licenses/HPND-sell-MIT-disclaimer-xserver.html,,2026-07-06T16:17:40Z
hpnd-sell-regexpr,HPND-sell-regexpr,Historical Permission Notice and Disclaimer - sell regexpr variant,False,False,False,https://spdx.org/licenses/HPND-sell-regexpr.html,,2026-07-06T16:17:40Z
hpnd-sell-variant,HPND-sell-variant,Historical Permission Notice and Disclaimer - sell variant,False,False,False,https://spdx.org/licenses/HPND-sell-variant.html,,2026-07-06T16:17:40Z
hpnd-sell-variant-critical-systems,HPND-sell-variant-critical-systems,HPND - sell variant with safety critical systems clause,False,False,False,https://spdx.org/licenses/HPND-sell-variant-critical-systems.html,,2026-07-06T16:17:40Z
hpnd-sell-variant-mit-disclaimer,HPND-sell-variant-MIT-disclaimer,HPND sell variant with MIT disclaimer,False,False,False,https://spdx.org/licenses/HPND-sell-variant-MIT-disclaimer.html,,2026-07-06T16:17:40Z
hpnd-sell-variant-mit-disclaimer-rev,HPND-sell-variant-MIT-disclaimer-rev,HPND sell variant with MIT disclaimer - reverse,False,False,False,https://spdx.org/licenses/HPND-sell-variant-MIT-disclaimer-rev.html,,2026-07-06T16:17:40Z
hpnd-smc,HPND-SMC,Historical Permission Notice and Disclaimer - SMC variant,False,False,False,https://spdx.org/licenses/HPND-SMC.html,,2026-07-06T16:17:40Z
hpnd-uc,HPND-UC,Historical Permission Notice and Disclaimer - University of California variant,False,False,False,https://spdx.org/licenses/HPND-UC.html,,2026-07-06T16:17:40Z
hpnd-uc-export-us,HPND-UC-export-US,"Historical Permission Notice and Disclaimer - University of California, US export warning",False,False,False,https://spdx.org/licenses/HPND-UC-export-US.html,,2026-07-06T16:17:40Z
htmltidy,HTMLTIDY,HTML Tidy License,False,False,False,https://spdx.org/licenses/HTMLTIDY.html,,2026-07-06T16:17:40Z
hyphen-bulgarian,hyphen-bulgarian,hyphen-bulgarian License,False,False,False,https://spdx.org/licenses/hyphen-bulgarian.html,,2026-07-06T16:17:40Z
ibm-pibs,IBM-pibs,IBM PowerPC Initialization and Boot Software,False,False,False,https://spdx.org/licenses/IBM-pibs.html,,2026-07-06T16:17:40Z
icu,ICU,ICU License,True,False,False,https://spdx.org/licenses/ICU.html,,2026-07-06T16:17:40Z
iec-code-components-eula,IEC-Code-Components-EULA,IEC    Code Components End-user licence agreement,False,False,False,https://spdx.org/licenses/IEC-Code-Components-EULA.html,,2026-07-06T16:17:40Z
ijg,IJG,Independent JPEG Group License,False,True,False,https://spdx.org/licenses/IJG.html,,2026-07-06T16:17:40Z
ijg-short,IJG-short,Independent JPEG Group License - short,False,False,False,https://spdx.org/licenses/IJG-short.html,,2026-07-06T16:17:40Z
imagemagick,ImageMagick,ImageMagick License,False,False,False,https://spdx.org/licenses/ImageMagick.html,,2026-07-06T16:17:40Z
imatix,iMatix,iMatix Standard Function Library Agreement,False,True,False,https://spdx.org/licenses/iMatix.html,,2026-07-06T16:17:40Z
imlib2,Imlib2,Imlib2 License,False,True,False,https://spdx.org/licenses/Imlib2.html,,2026-07-06T16:17:40Z
info-zip,Info-ZIP,Info-ZIP License,False,False,False,https://spdx.org/licenses/Info-ZIP.html,,2026-07-06T16:17:40Z
inner-net-2.0,Inner-Net-2.0,Inner Net License v2.0,False,False,False,https://spdx.org/licenses/Inner-Net-2.0.html,,2026-07-06T16:17:40Z
innosetup,InnoSetup,Inno Setup License,False,False,False,https://spdx.org/licenses/InnoSetup.html,,2026-07-06T16:17:40Z
intel,Intel,Intel Open Source License,True,True,False,https://spdx.org/licenses/Intel.html,https://opensource.org/license/Intel,2026-07-06T16:17:40Z
intel-acpi,Intel-ACPI,Intel ACPI Software License Agreement,False,False,False,https://spdx.org/licenses/Intel-ACPI.html,,2026-07-06T16:17:40Z
interbase-1.0,Interbase-1.0,Interbase Public License v1.0,False,False,False,https://spdx.org/licenses/Interbase-1.0.html,,2026-07-06T16:17:40Z
ipa,IPA,IPA Font License,True,True,False,https://spdx.org/licenses/IPA.html,https://opensource.org/license/IPA,2026-07-06T16:17:40Z
ipl-1.0,IPL-1.0,IBM Public License v1.0,True,True,False,https://spdx.org/licenses/IPL-1.0.html,https://opensource.org/license/IPL-1.0,2026-07-06T16:17:40Z
isc,ISC,ISC License,True,True,False,https://spdx.org/licenses/ISC.html,https://opensource.org/license/ISC,2026-07-06T16:17:40Z
isc-veillard,ISC-Veillard,ISC Veillard variant,False,False,False,https://spdx.org/licenses/ISC-Veillard.html,,2026-07-06T16:17:40Z
iso-permission,ISO-permission,ISO permission notice,False,False,False,https://spdx.org/licenses/ISO-permission.html,,2026-07-06T16:17:40Z
jam,Jam,Jam License,True,False,False,https://spdx.org/licenses/Jam.html,,2026-07-06T16:17:40Z
jasper-2.0,JasPer-2.0,JasPer License,False,False,False,https://spdx.org/licenses/JasPer-2.0.html,,2026-07-06T16:17:40Z
jove,jove,Jove License,False,False,False,https://spdx.org/licenses/jove.html,,2026-07-06T16:17:40Z
jpl-image,JPL-image,JPL Image Use Policy,False,False,False,https://spdx.org/licenses/JPL-image.html,,2026-07-06T16:17:40Z
jpnic,JPNIC,Japan Network Information Center License,False,False,False,https://spdx.org/licenses/JPNIC.html,,2026-07-06T16:17:40Z
json,JSON,JSON License,False,False,False,https://spdx.org/licenses/JSON.html,,2026-07-06T16:17:40Z
kastrup,Kastrup,Kastrup License,False,False,False,https://spdx.org/licenses/Kastrup.html,,2026-07-06T16:17:40Z
kazlib,Kazlib,Kazlib License,False,False,False,https://spdx.org/licenses/Kazlib.html,,2026-07-06T16:17:40Z
knuth-ctan,Knuth-CTAN,Knuth CTAN License,False,False,False,https://spdx.org/licenses/Knuth-CTAN.html,,2026-07-06T16:17:40Z
lal-1.2,LAL-1.2,Licence Art Libre 1.2,False,False,False,https://spdx.org/licenses/LAL-1.2.html,,2026-07-06T16:17:40Z
lal-1.3,LAL-1.3,Licence Art Libre 1.3,False,False,False,https://spdx.org/licenses/LAL-1.3.html,,2026-07-06T16:17:40Z
latex2e,Latex2e,Latex2e License,False,False,False,https://spdx.org/licenses/Latex2e.html,,2026-07-06T16:17:40Z
latex2e-translated-notice,Latex2e-translated-notice,Latex2e with translated notice permission,False,False,False,https://spdx.org/licenses/Latex2e-translated-notice.html,,2026-07-06T16:17:40Z
leptonica,Leptonica,Leptonica License,False,False,False,https://spdx.org/licenses/Leptonica.html,,2026-07-06T16:17:40Z
lgpl-2.0,LGPL-2.0,GNU Library General Public License v2 only,True,False,True,https://spdx.org/licenses/LGPL-2.0.html,,2026-07-06T16:17:40Z
lgpl-2.0+,LGPL-2.0+,GNU Library General Public License v2 or later,True,False,True,https://spdx.org/licenses/LGPL-2.0+.html,,2026-07-06T16:17:40Z
lgpl-2.0-only,LGPL-2.0-only,GNU Library General Public License v2 only,True,False,False,https://spdx.org/licenses/LGPL-2.0-only.html,,2026-07-06T16:17:40Z
lgpl-2.0-or-later,LGPL-2.0-or-later,GNU Library General Public License v2 or later,True,False,False,https://spdx.org/licenses/LGPL-2.0-or-later.html,,2026-07-06T16:17:40Z
lgpl-2.1,LGPL-2.1,GNU Lesser General Public License v2.1 only,True,True,True,https://spdx.org/licenses/LGPL-2.1.html,https://opensource.org/license/LGPL-2.1,2026-07-06T16:17:40Z
lgpl-2.1+,LGPL-2.1+,GNU Lesser General Public License v2.1 or later,True,True,True,https://spdx.org/licenses/LGPL-2.1+.html,https://opensource.org/license/LGPL-2.1,2026-07-06T16:17:40Z
lgpl-2.1-only,LGPL-2.1-only,GNU Lesser General Public License v2.1 only,True,True,False,https://spdx.org/licenses/LGPL-2.1-only.html,https://opensource.org/license/LGPL-2.1-only,2026-07-06T16:17:40Z
lgpl-2.1-or-later,LGPL-2.1-or-later,GNU Lesser General Public License v2.1 or later,True,True,False,https://spdx.org/licenses/LGPL-2.1-or-later.html,https://opensource.org/license/LGPL-2.1,2026-07-06T16:17:40Z
lgpl-3.0,LGPL-3.0,GNU Lesser General Public License v3.0 only,True,True,True,https://spdx.org/licenses/LGPL-3.0.html,https://opensource.org/license/LGPL-3.0,2026-07-06T16:17:40Z
lgpl-3.0+,LGPL-3.0+,GNU Lesser General Public License v3.0 or later,True,True,True,https://spdx.org/licenses/LGPL-3.0+.html,https://opensource.org/license/LGPL-3.0,2026-07-06T16:17:40Z
lgpl-3.0-only,LGPL-3.0-only,GNU Lesser General Public License v3.0 only,True,True,False,https://spdx.org/licenses/LGPL-3.0-only.html,https://opensource.org/license/LGPL-3.0,2026-07-06T16:17:40Z
lgpl-3.0-or-later,LGPL-3.0-or-later,GNU Lesser General Public License v3.0 or later,True,True,False,https://spdx.org/licenses/LGPL-3.0-or-later.html,https://opensource.org/license/LGPL-3.0,2026-07-06T16:17:40Z
lgpllr,LGPLLR,Lesser General Public License For Linguistic Resources,False,False,False,https://spdx.org/licenses/LGPLLR.html,,2026-07-06T16:17:40Z
libpng,Libpng,libpng License,False,False,False,https://spdx.org/licenses/Libpng.html,,2026-07-06T16:17:40Z
libpng-1.6.35,libpng-1.6.35,PNG Reference Library License v1 (for libpng 0.5 through 1.6.35),False,False,False,https://spdx.org/licenses/libpng-1.6.35.html,,2026-07-06T16:17:40Z
libpng-2.0,libpng-2.0,PNG Reference Library version 2,False,False,False,https://spdx.org/licenses/libpng-2.0.html,,2026-07-06T16:17:40Z
libselinux-1.0,libselinux-1.0,libselinux public domain notice,False,False,False,https://spdx.org/licenses/libselinux-1.0.html,,2026-07-06T16:17:40Z
libtiff,libtiff,libtiff License,False,False,False,https://spdx.org/licenses/libtiff.html,,2026-07-06T16:17:40Z
libutil-david-nugent,libutil-David-Nugent,libutil David Nugent License,False,False,False,https://spdx.org/licenses/libutil-David-Nugent.html,,2026-07-06T16:17:40Z
liliq-p-1.1,LiLiQ-P-1.1,Licence Libre du Québec – Permissive version 1.1,True,False,False,https://spdx.org/licenses/LiLiQ-P-1.1.html,http://opensource.org/license/LiLiQ-P-1.1,2026-07-06T16:17:40Z
liliq-r-1.1,LiLiQ-R-1.1,Licence Libre du Québec – Réciprocité version 1.1,True,False,False,https://spdx.org/licenses/LiLiQ-R-1.1.html,http://opensource.org/license/LiLiQ-R-1.1,2026-07-06T16:17:40Z
liliq-rplus-1.1,LiLiQ-Rplus-1.1,Licence Libre du Québec – Réciprocité forte version 1.1,True,False,False,https://spdx.org/licenses/LiLiQ-Rplus-1.1.html,http://opensource.org/license/LiLiQ-Rplus-1.1,2026-07-06T16:17:40Z
linux-man-pages-1-para,Linux-man-pages-1-para,Linux man-pages - 1 paragraph,False,False,False,https://spdx.org/licenses/Linux-man-pages-1-para.html,,2026-07-06T16:17:40Z
linux-man-pages-copyleft,Linux-man-pages-copyleft,Linux man-pages Copyleft,False,False,False,https://spdx.org/licenses/Linux-man-pages-copyleft.html,,2026-07-06T16:17:40Z
linux-man-pages-copyleft-2-para,Linux-man-pages-copyleft-2-para,Linux man-pages Copyleft - 2 paragraphs,False,False,False,https://spdx.org/licenses/Linux-man-pages-copyleft-2-para.html,,2026-07-06T16:17:40Z
linux-man-pages-copyleft-var,Linux-man-pages-copyleft-var,Linux man-pages Copyleft Variant,False,False,False,https://spdx.org/licenses/Linux-man-pages-copyleft-var.html,,2026-07-06T16:17:40Z
linux-openib,Linux-OpenIB,Linux Kernel Variant of OpenIB.org license,False,False,False,https://spdx.org/licenses/Linux-OpenIB.html,,2026-07-06T16:17:40Z
loop,LOOP,Common Lisp LOOP License,False,False,False,https://spdx.org/licenses/LOOP.html,,2026-07-06T16:17:40Z
lpd-document,LPD-document,LPD Documentation License,False,False,False,https://spdx.org/licenses/LPD-document.html,,2026-07-06T16:17:40Z
lpl-1.0,LPL-1.0,Lucent Public License Version 1.0,True,False,False,https://spdx.org/licenses/LPL-1.0.html,https://opensource.org/license/LPL-1.0,2026-07-06T16:17:40Z
lpl-1.02,LPL-1.02,Lucent Public License v1.02,True,True,False,https://spdx.org/licenses/LPL-1.02.html,https://opensource.org/license/LPL-1.02,2026-07-06T16:17:40Z
lppl-1.0,LPPL-1.0,LaTeX Project Public License v1.0,False,False,False,https://spdx.org/licenses/LPPL-1.0.html,,2026-07-06T16:17:40Z
lppl-1.1,LPPL-1.1,LaTeX Project Public License v1.1,False,False,False,https://spdx.org/licenses/LPPL-1.1.html,,2026-07-06T16:17:40Z
lppl-1.2,LPPL-1.2,LaTeX Project Public License v1.2,False,True,False,https://spdx.org/licenses/LPPL-1.2.html,,2026-07-06T16:17:40Z
lppl-1.3a,LPPL-1.3a,LaTeX Project Public License v1.3a,False,True,False,https://spdx.org/licenses/LPPL-1.3a.html,,2026-07-06T16:17:40Z
lppl-1.3c,LPPL-1.3c,LaTeX Project Public License v1.3c,True,False,False,https://spdx.org/licenses/LPPL-1.3c.html,https://opensource.org/license/LPPL-1.3c,2026-07-06T16:17:40Z
lsof,lsof,lsof License,False,False,False,https://spdx.org/licenses/lsof.html,,2026-07-06T16:17:40Z
lucida-bitmap-fonts,Lucida-Bitmap-Fonts,Lucida Bitmap Fonts License,False,False,False,https://spdx.org/licenses/Lucida-Bitmap-Fonts.html,,2026-07-06T16:17:40Z
lzma-sdk-9.11-to-9.20,LZMA-SDK-9.11-to-9.20,LZMA SDK License (versions 9.11 to 9.20),False,False,False,https://spdx.org/licenses/LZMA-SDK-9.11-to-9.20.html,,2026-07-06T16:17:40Z
lzma-sdk-9.22,LZMA-SDK-9.22,LZMA SDK License (versions 9.22 and beyond),False,False,False,https://spdx.org/licenses/LZMA-SDK-9.22.html,,2026-07-06T16:17:40Z
mackerras-3-clause,Mackerras-3-Clause,Mackerras 3-Clause License,False,False,False,https://spdx.org/licenses/Mackerras-3-Clause.html,,2026-07-06T16:17:40Z
mackerras-3-clause-acknowledgment,Mackerras-3-Clause-acknowledgment,Mackerras 3-Clause - acknowledgment variant,False,False,False,https://spdx.org/licenses/Mackerras-3-Clause-acknowledgment.html,,2026-07-06T16:17:40Z
magaz,magaz,magaz License,False,False,False,https://spdx.org/licenses/magaz.html,,2026-07-06T16:17:40Z
mailprio,mailprio,mailprio License,False,False,False,https://spdx.org/licenses/mailprio.html,,2026-07-06T16:17:40Z
makeindex,MakeIndex,MakeIndex License,False,False,False,https://spdx.org/licenses/MakeIndex.html,,2026-07-06T16:17:40Z
man2html,man2html,man2html License,False,False,False,https://spdx.org/licenses/man2html.html,,2026-07-06T16:17:40Z
martin-birgmeier,Martin-Birgmeier,Martin Birgmeier License,False,False,False,https://spdx.org/licenses/Martin-Birgmeier.html,,2026-07-06T16:17:40Z
mcphee-slideshow,McPhee-slideshow,McPhee Slideshow License,False,False,False,https://spdx.org/licenses/McPhee-slideshow.html,,2026-07-06T16:17:40Z
metamail,metamail,metamail License,False,False,False,https://spdx.org/licenses/metamail.html,,2026-07-06T16:17:40Z
minpack,Minpack,Minpack License,False,False,False,https://spdx.org/licenses/Minpack.html,,2026-07-06T16:17:40Z
mips,MIPS,MIPS License,False,False,False,https://spdx.org/licenses/MIPS.html,,2026-07-06T16:17:40Z
miros,MirOS,The MirOS Licence,True,False,False,https://spdx.org/licenses/MirOS.html,https://opensource.org/license/MirOS,2026-07-06T16:17:40Z
mit,MIT,MIT License,True,True,False,https://spdx.org/licenses/MIT.html,https://opensource.org/license/MIT,2026-07-06T16:17:40Z
mit-0,MIT-0,MIT No Attribution,True,False,False,https://spdx.org/licenses/MIT-0.html,,2026-07-06T16:17:40Z
mit-advertising,MIT-advertising,Enlightenment License (e16),False,False,False,https://spdx.org/licenses/MIT-advertising.html,,2026-07-06T16:17:40Z
mit-click,MIT-Click,MIT Click License,False,False,False,https://spdx.org/licenses/MIT-Click.html,,2026-07-06T16:17:40Z
mit-cmu,MIT-CMU,CMU License,False,False,False,https://spdx.org/licenses/MIT-CMU.html,,2026-07-06T16:17:40Z
mit-enna,MIT-enna,enna License,False,False,False,https://spdx.org/licenses/MIT-enna.html,,2026-07-06T16:17:40Z
mit-feh,MIT-feh,feh License,False,False,False,https://spdx.org/licenses/MIT-feh.html,,2026-07-06T16:17:40Z
mit-festival,MIT-Festival,MIT Festival Variant,False,False,False,https://spdx.org/licenses/MIT-Festival.html,,2026-07-06T16:17:40Z
mit-khronos-old,MIT-Khronos-old,MIT Khronos - old variant,False,False,False,https://spdx.org/licenses/MIT-Khronos-old.html,,2026-07-06T16:17:40Z
mit-modern-variant,MIT-Modern-Variant,MIT License Modern Variant,True,False,False,https://spdx.org/licenses/MIT-Modern-Variant.html,,2026-07-06T16:17:40Z
mit-open-group,MIT-open-group,MIT Open Group variant,False,False,False,https://spdx.org/licenses/MIT-open-group.html,,2026-07-06T16:17:40Z
mit-stk,MIT-STK,MIT-STK License,False,False,False,https://spdx.org/licenses/MIT-STK.html,,2026-07-06T16:17:40Z
mit-testregex,MIT-testregex,MIT testregex Variant,False,False,False,https://spdx.org/licenses/MIT-testregex.html,,2026-07-06T16:17:40Z
mit-wu,MIT-Wu,MIT Tom Wu Variant,False,False,False,https://spdx.org/licenses/MIT-Wu.html,,2026-07-06T16:17:40Z
mitnfa,MITNFA,MIT +no-false-attribs license,False,False,False,https://spdx.org/licenses/MITNFA.html,,2026-07-06T16:17:40Z
mmixware,MMIXware,MMIXware License,False,False,False,https://spdx.org/licenses/MMIXware.html,,2026-07-06T16:17:40Z
mmpl-1.0.1,MMPL-1.0.1,Minecraft Mod Public License v1.0.1,False,False,False,https://spdx.org/licenses/MMPL-1.0.1.html,,2026-07-06T16:17:40Z
motosoto,Motosoto,Motosoto License,True,False,False,https://spdx.org/licenses/Motosoto.html,https://opensource.org/license/Motosoto,2026-07-06T16:17:40Z
mpeg-ssg,MPEG-SSG,MPEG Software Simulation,False,False,False,https://spdx.org/licenses/MPEG-SSG.html,,2026-07-06T16:17:40Z
mpi-permissive,mpi-permissive,mpi Permissive License,False,False,False,https://spdx.org/licenses/mpi-permissive.html,,2026-07-06T16:17:40Z
mpich2,mpich2,mpich2 License,False,False,False,https://spdx.org/licenses/mpich2.html,,2026-07-06T16:17:40Z
mpl-1.0,MPL-1.0,Mozilla Public License 1.0,True,False,False,https://spdx.org/licenses/MPL-1.0.html,https://opensource.org/license/MPL-1.0,2026-07-06T16:17:40Z
mpl-1.1,MPL-1.1,Mozilla Public License 1.1,True,True,False,https://spdx.org/licenses/MPL-1.1.html,https://opensource.org/license/MPL-1.1,2026-07-06T16:17:40Z
mpl-2.0,MPL-2.0,Mozilla Public License 2.0,True,True,False,https://spdx.org/licenses/MPL-2.0.html,https://opensource.org/license/MPL-2.0,2026-07-06T16:17:40Z
mpl-2.0-no-copyleft-exception,MPL-2.0-no-copyleft-exception,Mozilla Public License 2.0 (no copyleft exception),True,False,False,https://spdx.org/licenses/MPL-2.0-no-copyleft-exception.html,https://opensource.org/license/MPL-2.0,2026-07-06T16:17:40Z
mplus,mplus,mplus Font License,False,False,False,https://spdx.org/licenses/mplus.html,,2026-07-06T16:17:40Z
ms-lpl,MS-LPL,Microsoft Limited Public License,False,False,False,https://spdx.org/licenses/MS-LPL.html,,2026-07-06T16:17:40Z
ms-pl,MS-PL,Microsoft Public License,True,True,False,https://spdx.org/licenses/MS-PL.html,https://opensource.org/license/MS-PL,2026-07-06T16:17:40Z
ms-rl,MS-RL,Microsoft Reciprocal License,True,True,False,https://spdx.org/licenses/MS-RL.html,https://opensource.org/license/MS-RL,2026-07-06T16:17:40Z
mtll,MTLL,Matrix Template Library License,False,False,False,https://spdx.org/licenses/MTLL.html,,2026-07-06T16:17:40Z
mulanpsl-1.0,MulanPSL-1.0,"Mulan Permissive Software License, Version 1",False,False,False,https://spdx.org/licenses/MulanPSL-1.0.html,,2026-07-06T16:17:40Z
mulanpsl-2.0,MulanPSL-2.0,"Mulan Permissive Software License, Version 2",True,False,False,https://spdx.org/licenses/MulanPSL-2.0.html,,2026-07-06T16:17:40Z
multics,Multics,Multics License,True,False,False,https://spdx.org/licenses/Multics.html,https://opensource.org/license/Multics,2026-07-06T16:17:40Z
mup,Mup,Mup License,False,False,False,https://spdx.org/licenses/Mup.html,,2026-07-06T16:17:40Z
mvt-1.1,MVT-1.1,MVT License 1.1,False,False,False,https://spdx.org/licenses/MVT-1.1.html,,2026-07-06T16:17:40Z
naist-2003,NAIST-2003,Nara Institute of Science and Technology License (2003),False,False,False,https://spdx.org/licenses/NAIST-2003.html,,2026-07-06T16:17:40Z
nasa-1.3,NASA-1.3,NASA Open Source Agreement 1.3,True,False,False,https://spdx.org/licenses/NASA-1.3.html,https://opensource.org/license/NASA-1.3,2026-07-06T16:17:40Z
naumen,Naumen,Naumen Public License,True,False,False,https://spdx.org/licenses/Naumen.html,https://opensource.org/license/Naumen,2026-07-06T16:17:40Z
nbpl-1.0,NBPL-1.0,Net Boolean Public License v1,False,False,False,https://spdx.org/licenses/NBPL-1.0.html,,2026-07-06T16:17:40Z
ncbi-pd,NCBI-PD,NCBI Public Domain Notice,False,False,False,https://spdx.org/licenses/NCBI-PD.html,,2026-07-06T16:17:40Z
ncgl-uk-2.0,NCGL-UK-2.0,Non-Commercial Government Licence,False,False,False,https://spdx.org/licenses/NCGL-UK-2.0.html,,2026-07-06T16:17:40Z
ncl,NCL,NCL Source Code License,False,False,False,https://spdx.org/licenses/NCL.html,,2026-07-06T16:17:40Z
ncsa,NCSA,University of Illinois/NCSA Open Source License,True,True,False,https://spdx.org/licenses/NCSA.html,https://opensource.org/license/NCSA,2026-07-06T16:17:40Z
net-snmp,Net-SNMP,Net-SNMP License,False,False,True,https://spdx.org/licenses/Net-SNMP.html,,2026-07-06T16:17:40Z
netcdf,NetCDF,NetCDF license,False,False,False,https://spdx.org/licenses/NetCDF.html,,2026-07-06T16:17:40Z
newsletr,Newsletr,Newsletr License,False,False,False,https://spdx.org/licenses/Newsletr.html,,2026-07-06T16:17:40Z
ngpl,NGPL,Nethack General Public License,True,False,False,https://spdx.org/licenses/NGPL.html,https://opensource.org/license/NGPL,2026-07-06T16:17:40Z
