repo,repo_id,year,metric,value,fetched_at
guillaumegomez/doc-comment,gh/127254922,2025,opened_issues,0,
gulpjs/glob-parent,gh/29154915,2021,closed_issues,17,
gulpjs/glob-parent,gh/29154915,2021,opened_issues,17,
gulpjs/glob-parent,gh/29154915,2022,closed_issues,1,
gulpjs/glob-parent,gh/29154915,2022,opened_issues,1,
gulpjs/glob-parent,gh/29154915,2023,closed_issues,0,
gulpjs/glob-parent,gh/29154915,2023,opened_issues,2,
gulpjs/glob-parent,gh/29154915,2024,closed_issues,0,
gulpjs/glob-parent,gh/29154915,2024,opened_issues,0,
gulpjs/glob-parent,gh/29154915,2025,closed_issues,0,
gulpjs/glob-parent,gh/29154915,2025,opened_issues,0,
gulpjs/interpret,gh/17950592,2021,opened_issues,2,
gulpjs/interpret,gh/17950592,2022,opened_issues,5,
gulpjs/interpret,gh/17950592,2023,opened_issues,1,
gulpjs/interpret,gh/17950592,2024,opened_issues,2,
gulpjs/interpret,gh/17950592,2025,opened_issues,0,
guybedford/es-module-lexer,gh/201167785,2021,opened_issues,17,
guybedford/es-module-lexer,gh/201167785,2022,opened_issues,19,
guybedford/es-module-lexer,gh/201167785,2023,opened_issues,12,
guybedford/es-module-lexer,gh/201167785,2024,opened_issues,8,
guybedford/es-module-lexer,gh/201167785,2025,opened_issues,5,
gweis/isodate,gh/6449370,2021,closed_issues,7,
gweis/isodate,gh/6449370,2021,opened_issues,3,
gweis/isodate,gh/6449370,2022,closed_issues,3,
gweis/isodate,gh/6449370,2022,opened_issues,5,
gweis/isodate,gh/6449370,2023,closed_issues,0,
gweis/isodate,gh/6449370,2023,opened_issues,6,
gweis/isodate,gh/6449370,2024,closed_issues,5,
gweis/isodate,gh/6449370,2024,opened_issues,4,
gweis/isodate,gh/6449370,2025,closed_issues,1,
gweis/isodate,gh/6449370,2025,opened_issues,6,
gyscos/zstd-rs,gh/52115335,2021,closed_issues,25,
gyscos/zstd-rs,gh/52115335,2021,opened_issues,23,
gyscos/zstd-rs,gh/52115335,2022,closed_issues,39,
gyscos/zstd-rs,gh/52115335,2022,opened_issues,29,
gyscos/zstd-rs,gh/52115335,2023,closed_issues,23,
gyscos/zstd-rs,gh/52115335,2023,opened_issues,36,
gyscos/zstd-rs,gh/52115335,2024,closed_issues,14,
gyscos/zstd-rs,gh/52115335,2024,opened_issues,40,
gyscos/zstd-rs,gh/52115335,2025,closed_issues,7,
gyscos/zstd-rs,gh/52115335,2025,opened_issues,21,
hapijs/hoek,gh/5831189,2021,closed_issues,1,
hapijs/hoek,gh/5831189,2021,opened_issues,1,
hapijs/hoek,gh/5831189,2022,closed_issues,0,
hapijs/hoek,gh/5831189,2022,opened_issues,0,
hapijs/hoek,gh/5831189,2023,closed_issues,2,
hapijs/hoek,gh/5831189,2023,opened_issues,2,
hapijs/hoek,gh/5831189,2024,closed_issues,3,
hapijs/hoek,gh/5831189,2024,opened_issues,4,
hapijs/hoek,gh/5831189,2025,closed_issues,0,
hapijs/hoek,gh/5831189,2025,opened_issues,0,
harfbuzz/harfbuzz,gh/5050525,2021,closed_issues,196,
harfbuzz/harfbuzz,gh/5050525,2021,opened_issues,195,
harfbuzz/harfbuzz,gh/5050525,2022,closed_issues,407,
harfbuzz/harfbuzz,gh/5050525,2022,opened_issues,237,
harfbuzz/harfbuzz,gh/5050525,2023,closed_issues,156,
harfbuzz/harfbuzz,gh/5050525,2023,opened_issues,178,
harfbuzz/harfbuzz,gh/5050525,2024,closed_issues,104,
harfbuzz/harfbuzz,gh/5050525,2024,opened_issues,123,
harfbuzz/harfbuzz,gh/5050525,2025,closed_issues,193,
harfbuzz/harfbuzz,gh/5050525,2025,opened_issues,176,
here-be/snapdragon,gh/35399815,2021,closed_issues,5,
here-be/snapdragon,gh/35399815,2021,opened_issues,3,
here-be/snapdragon,gh/35399815,2022,closed_issues,1,
here-be/snapdragon,gh/35399815,2022,opened_issues,1,
here-be/snapdragon,gh/35399815,2023,closed_issues,0,
here-be/snapdragon,gh/35399815,2023,opened_issues,0,
here-be/snapdragon,gh/35399815,2024,closed_issues,0,
here-be/snapdragon,gh/35399815,2024,opened_issues,0,
here-be/snapdragon,gh/35399815,2025,closed_issues,0,
here-be/snapdragon,gh/35399815,2025,opened_issues,0,
hermit-os/hermit-rs,gh/216283035,2021,opened_issues,35,
hermit-os/hermit-rs,gh/216283035,2022,opened_issues,19,
hermit-os/hermit-rs,gh/216283035,2023,opened_issues,17,
hermit-os/hermit-rs,gh/216283035,2024,opened_issues,14,
hermit-os/hermit-rs,gh/216283035,2025,opened_issues,6,
hiddentao/fast-levenshtein,gh/9490451,2021,closed_issues,1,
hiddentao/fast-levenshtein,gh/9490451,2021,opened_issues,1,
hiddentao/fast-levenshtein,gh/9490451,2022,closed_issues,0,
hiddentao/fast-levenshtein,gh/9490451,2022,opened_issues,0,
hiddentao/fast-levenshtein,gh/9490451,2023,closed_issues,0,
hiddentao/fast-levenshtein,gh/9490451,2023,opened_issues,1,
hiddentao/fast-levenshtein,gh/9490451,2024,closed_issues,0,
hiddentao/fast-levenshtein,gh/9490451,2024,opened_issues,0,
hiddentao/fast-levenshtein,gh/9490451,2025,closed_issues,0,
hiddentao/fast-levenshtein,gh/9490451,2025,opened_issues,0,
holepunchto/b4a,gh/419304782,2021,opened_issues,1,
holepunchto/b4a,gh/419304782,2022,opened_issues,0,
holepunchto/b4a,gh/419304782,2023,opened_issues,3,
holepunchto/b4a,gh/419304782,2024,opened_issues,2,
holepunchto/b4a,gh/419304782,2025,opened_issues,3,
httplib2/httplib2,gh/53002916,2021,closed_issues,5,
httplib2/httplib2,gh/53002916,2021,opened_issues,14,
httplib2/httplib2,gh/53002916,2022,closed_issues,3,
httplib2/httplib2,gh/53002916,2022,opened_issues,8,
httplib2/httplib2,gh/53002916,2023,closed_issues,1,
httplib2/httplib2,gh/53002916,2023,opened_issues,3,
httplib2/httplib2,gh/53002916,2024,closed_issues,1,
httplib2/httplib2,gh/53002916,2024,opened_issues,3,
httplib2/httplib2,gh/53002916,2025,closed_issues,2,
httplib2/httplib2,gh/53002916,2025,opened_issues,4,
huggingface/huggingface_hub,gh/323591830,2021,closed_issues,87,
huggingface/huggingface_hub,gh/323591830,2021,opened_issues,118,
huggingface/huggingface_hub,gh/323591830,2022,closed_issues,214,
huggingface/huggingface_hub,gh/323591830,2022,opened_issues,264,
huggingface/huggingface_hub,gh/323591830,2023,closed_issues,261,
huggingface/huggingface_hub,gh/323591830,2023,opened_issues,290,
huggingface/huggingface_hub,gh/323591830,2024,closed_issues,301,
huggingface/huggingface_hub,gh/323591830,2024,opened_issues,329,
huggingface/huggingface_hub,gh/323591830,2025,closed_issues,371,
huggingface/huggingface_hub,gh/323591830,2025,opened_issues,369,
hughsk/is-typedarray,gh/20384136,2021,opened_issues,1,
hughsk/is-typedarray,gh/20384136,2022,opened_issues,0,
hughsk/is-typedarray,gh/20384136,2023,opened_issues,0,
hughsk/is-typedarray,gh/20384136,2024,opened_issues,0,
hughsk/is-typedarray,gh/20384136,2025,opened_issues,0,
hukkin/tomli,gh/370616797,2021,closed_issues,16,
hukkin/tomli,gh/370616797,2021,opened_issues,18,
hukkin/tomli,gh/370616797,2022,closed_issues,17,
hukkin/tomli,gh/370616797,2022,opened_issues,15,
hukkin/tomli,gh/370616797,2023,closed_issues,2,
hukkin/tomli,gh/370616797,2023,opened_issues,3,
hukkin/tomli,gh/370616797,2024,closed_issues,4,
hukkin/tomli,gh/370616797,2024,opened_issues,4,
hukkin/tomli,gh/370616797,2025,closed_issues,7,
hukkin/tomli,gh/370616797,2025,opened_issues,12,
humanwhocodes/module-importer,gh/525920950,2021,opened_issues,0,
humanwhocodes/module-importer,gh/525920950,2022,opened_issues,2,
humanwhocodes/module-importer,gh/525920950,2023,opened_issues,1,
humanwhocodes/module-importer,gh/525920950,2024,opened_issues,1,
humanwhocodes/module-importer,gh/525920950,2025,opened_issues,3,
humanwhocodes/retry,gh/744253136,2021,opened_issues,0,
humanwhocodes/retry,gh/744253136,2022,opened_issues,0,
humanwhocodes/retry,gh/744253136,2023,opened_issues,0,
humanwhocodes/retry,gh/744253136,2024,opened_issues,1,
humanwhocodes/retry,gh/744253136,2025,opened_issues,1,
hyperium/http,gh/84983058,2021,closed_issues,8,
hyperium/http,gh/84983058,2021,opened_issues,20,
hyperium/http,gh/84983058,2022,closed_issues,11,
hyperium/http,gh/84983058,2022,opened_issues,24,
hyperium/http,gh/84983058,2023,closed_issues,18,
hyperium/http,gh/84983058,2023,opened_issues,32,
hyperium/http,gh/84983058,2024,closed_issues,24,
hyperium/http,gh/84983058,2024,opened_issues,28,
hyperium/http,gh/84983058,2025,closed_issues,14,
hyperium/http,gh/84983058,2025,opened_issues,22,
hyperium/http-body,gh/183281612,2021,closed_issues,1,
hyperium/http-body,gh/183281612,2021,opened_issues,6,
hyperium/http-body,gh/183281612,2022,closed_issues,6,
hyperium/http-body,gh/183281612,2022,opened_issues,5,
hyperium/http-body,gh/183281612,2023,closed_issues,5,
hyperium/http-body,gh/183281612,2023,opened_issues,6,
hyperium/http-body,gh/183281612,2024,closed_issues,5,
hyperium/http-body,gh/183281612,2024,opened_issues,10,
hyperium/http-body,gh/183281612,2025,closed_issues,5,
hyperium/http-body,gh/183281612,2025,opened_issues,6,
hyperium/hyper,gh/23500865,2021,opened_issues,153,
hyperium/hyper,gh/23500865,2022,opened_issues,184,
hyperium/hyper,gh/23500865,2023,opened_issues,143,
hyperium/hyper,gh/23500865,2024,opened_issues,114,
hyperium/hyper,gh/23500865,2025,opened_issues,78,
iarna/aproba,gh/31432421,2021,closed_issues,0,
iarna/aproba,gh/31432421,2021,opened_issues,1,
iarna/aproba,gh/31432421,2022,closed_issues,0,
iarna/aproba,gh/31432421,2022,opened_issues,0,
iarna/aproba,gh/31432421,2023,closed_issues,0,
iarna/aproba,gh/31432421,2023,opened_issues,0,
iarna/aproba,gh/31432421,2024,closed_issues,0,
iarna/aproba,gh/31432421,2024,opened_issues,0,
iarna/aproba,gh/31432421,2025,closed_issues,0,
iarna/aproba,gh/31432421,2025,opened_issues,0,
iarna/console-control-strings,gh/61241311,2021,opened_issues,0,
iarna/console-control-strings,gh/61241311,2022,opened_issues,0,
iarna/console-control-strings,gh/61241311,2023,opened_issues,0,
iarna/console-control-strings,gh/61241311,2024,opened_issues,0,
iarna/console-control-strings,gh/61241311,2025,opened_issues,0,
iarna/wide-align,gh/48089763,2021,opened_issues,2,
iarna/wide-align,gh/48089763,2022,opened_issues,0,
iarna/wide-align,gh/48089763,2023,opened_issues,1,
iarna/wide-align,gh/48089763,2024,opened_issues,1,
iarna/wide-align,gh/48089763,2025,opened_issues,0,
immutable-js/immutable-js,gh/21413198,2021,opened_issues,19,
immutable-js/immutable-js,gh/21413198,2022,opened_issues,13,
immutable-js/immutable-js,gh/21413198,2023,opened_issues,16,
immutable-js/immutable-js,gh/21413198,2024,opened_issues,16,
immutable-js/immutable-js,gh/21413198,2025,opened_issues,20,
import-js/eslint-plugin-import,gh/32238354,2021,closed_issues,179,
import-js/eslint-plugin-import,gh/32238354,2021,opened_issues,268,
import-js/eslint-plugin-import,gh/32238354,2022,closed_issues,185,
import-js/eslint-plugin-import,gh/32238354,2022,opened_issues,196,
import-js/eslint-plugin-import,gh/32238354,2023,closed_issues,140,
import-js/eslint-plugin-import,gh/32238354,2023,opened_issues,240,
import-js/eslint-plugin-import,gh/32238354,2024,closed_issues,93,
import-js/eslint-plugin-import,gh/32238354,2024,opened_issues,115,
import-js/eslint-plugin-import,gh/32238354,2025,closed_issues,100,
import-js/eslint-plugin-import,gh/32238354,2025,opened_issues,73,
indexmap-rs/equivalent,gh/597885349,2021,opened_issues,0,
indexmap-rs/equivalent,gh/597885349,2022,opened_issues,0,
indexmap-rs/equivalent,gh/597885349,2023,opened_issues,2,
indexmap-rs/equivalent,gh/597885349,2024,opened_issues,1,
indexmap-rs/equivalent,gh/597885349,2025,opened_issues,0,
indexmap-rs/indexmap,gh/68294628,2021,closed_issues,10,
indexmap-rs/indexmap,gh/68294628,2021,opened_issues,19,
indexmap-rs/indexmap,gh/68294628,2022,closed_issues,16,
indexmap-rs/indexmap,gh/68294628,2022,opened_issues,14,
indexmap-rs/indexmap,gh/68294628,2023,closed_issues,17,
indexmap-rs/indexmap,gh/68294628,2023,opened_issues,15,
indexmap-rs/indexmap,gh/68294628,2024,closed_issues,26,
indexmap-rs/indexmap,gh/68294628,2024,opened_issues,23,
indexmap-rs/indexmap,gh/68294628,2025,closed_issues,26,
indexmap-rs/indexmap,gh/68294628,2025,opened_issues,21,
indutny/bn.js,gh/19176350,2021,closed_issues,14,
indutny/bn.js,gh/19176350,2021,opened_issues,13,
indutny/bn.js,gh/19176350,2022,closed_issues,3,
indutny/bn.js,gh/19176350,2022,opened_issues,10,
indutny/bn.js,gh/19176350,2023,closed_issues,1,
indutny/bn.js,gh/19176350,2023,opened_issues,1,
indutny/bn.js,gh/19176350,2024,closed_issues,0,
indutny/bn.js,gh/19176350,2024,opened_issues,0,
indutny/bn.js,gh/19176350,2025,closed_issues,0,
indutny/bn.js,gh/19176350,2025,opened_issues,3,
indutny/brorand,gh/26229901,2021,opened_issues,0,
indutny/brorand,gh/26229901,2022,opened_issues,0,
indutny/brorand,gh/26229901,2023,opened_issues,0,
indutny/brorand,gh/26229901,2024,opened_issues,0,
indutny/brorand,gh/26229901,2025,opened_issues,0,
indutny/node-ip,gh/5424019,2021,opened_issues,6,
indutny/node-ip,gh/5424019,2022,opened_issues,9,
indutny/node-ip,gh/5424019,2023,opened_issues,6,
indutny/node-ip,gh/5424019,2024,opened_issues,7,
indutny/node-ip,gh/5424019,2025,opened_issues,5,
indutny/offset-buffer,gh/23491675,2021,opened_issues,1,
indutny/offset-buffer,gh/23491675,2022,opened_issues,0,
indutny/offset-buffer,gh/23491675,2023,opened_issues,0,
indutny/offset-buffer,gh/23491675,2024,opened_issues,0,
indutny/offset-buffer,gh/23491675,2025,opened_issues,1,
indygreg/python-zstandard,gh/67307930,2021,closed_issues,10,
indygreg/python-zstandard,gh/67307930,2021,opened_issues,19,
indygreg/python-zstandard,gh/67307930,2022,closed_issues,9,
indygreg/python-zstandard,gh/67307930,2022,opened_issues,15,
indygreg/python-zstandard,gh/67307930,2023,closed_issues,10,
indygreg/python-zstandard,gh/67307930,2023,opened_issues,19,
indygreg/python-zstandard,gh/67307930,2024,closed_issues,3,
indygreg/python-zstandard,gh/67307930,2024,opened_issues,18,
indygreg/python-zstandard,gh/67307930,2025,closed_issues,20,
indygreg/python-zstandard,gh/67307930,2025,opened_issues,12,
inikulin/parse5,gh/8862593,2021,closed_issues,8,
inikulin/parse5,gh/8862593,2021,opened_issues,17,
inikulin/parse5,gh/8862593,2022,closed_issues,52,
inikulin/parse5,gh/8862593,2022,opened_issues,39,
inikulin/parse5,gh/8862593,2023,closed_issues,12,
inikulin/parse5,gh/8862593,2023,opened_issues,16,
inikulin/parse5,gh/8862593,2024,closed_issues,7,
inikulin/parse5,gh/8862593,2024,opened_issues,13,
inikulin/parse5,gh/8862593,2025,closed_issues,9,
inikulin/parse5,gh/8862593,2025,opened_issues,9,
inspect-js/array-buffer-byte-length,gh/607836784,2021,closed_issues,0,
inspect-js/array-buffer-byte-length,gh/607836784,2021,opened_issues,0,
inspect-js/array-buffer-byte-length,gh/607836784,2022,closed_issues,0,
inspect-js/array-buffer-byte-length,gh/607836784,2022,opened_issues,0,
inspect-js/array-buffer-byte-length,gh/607836784,2023,closed_issues,0,
inspect-js/array-buffer-byte-length,gh/607836784,2023,opened_issues,1,
inspect-js/array-buffer-byte-length,gh/607836784,2024,closed_issues,0,
inspect-js/array-buffer-byte-length,gh/607836784,2024,opened_issues,0,
inspect-js/array-buffer-byte-length,gh/607836784,2025,closed_issues,0,
inspect-js/array-buffer-byte-length,gh/607836784,2025,opened_issues,0,
inspect-js/available-typed-arrays,gh/235965505,2021,closed_issues,3,
inspect-js/available-typed-arrays,gh/235965505,2021,opened_issues,4,
inspect-js/available-typed-arrays,gh/235965505,2022,closed_issues,0,
inspect-js/available-typed-arrays,gh/235965505,2022,opened_issues,0,
inspect-js/available-typed-arrays,gh/235965505,2023,closed_issues,0,
inspect-js/available-typed-arrays,gh/235965505,2023,opened_issues,0,
inspect-js/available-typed-arrays,gh/235965505,2024,closed_issues,0,
inspect-js/available-typed-arrays,gh/235965505,2024,opened_issues,0,
inspect-js/available-typed-arrays,gh/235965505,2025,closed_issues,0,
inspect-js/available-typed-arrays,gh/235965505,2025,opened_issues,0,
inspect-js/data-view-buffer,gh/751040598,2021,opened_issues,0,
inspect-js/data-view-buffer,gh/751040598,2022,opened_issues,0,
inspect-js/data-view-buffer,gh/751040598,2023,opened_issues,0,
inspect-js/data-view-buffer,gh/751040598,2024,opened_issues,1,
inspect-js/data-view-buffer,gh/751040598,2025,opened_issues,0,
inspect-js/data-view-byte-length,gh/766809931,2021,opened_issues,0,
inspect-js/data-view-byte-length,gh/766809931,2022,opened_issues,0,
inspect-js/data-view-byte-length,gh/766809931,2023,opened_issues,0,
inspect-js/data-view-byte-length,gh/766809931,2024,opened_issues,1,
inspect-js/data-view-byte-length,gh/766809931,2025,opened_issues,0,
inspect-js/data-view-byte-offset,gh/767091668,2021,opened_issues,0,
inspect-js/data-view-byte-offset,gh/767091668,2022,opened_issues,0,
inspect-js/data-view-byte-offset,gh/767091668,2023,opened_issues,0,
inspect-js/data-view-byte-offset,gh/767091668,2024,opened_issues,1,
inspect-js/data-view-byte-offset,gh/767091668,2025,opened_issues,0,
inspect-js/functions-have-names,gh/198357138,2021,closed_issues,1,
inspect-js/functions-have-names,gh/198357138,2021,opened_issues,2,
inspect-js/functions-have-names,gh/198357138,2022,closed_issues,1,
inspect-js/functions-have-names,gh/198357138,2022,opened_issues,1,
inspect-js/functions-have-names,gh/198357138,2023,closed_issues,0,
inspect-js/functions-have-names,gh/198357138,2023,opened_issues,0,
inspect-js/functions-have-names,gh/198357138,2024,closed_issues,0,
inspect-js/functions-have-names,gh/198357138,2024,opened_issues,0,
inspect-js/functions-have-names,gh/198357138,2025,closed_issues,0,
inspect-js/functions-have-names,gh/198357138,2025,opened_issues,0,
inspect-js/get-symbol-description,gh/397400854,2021,opened_issues,1,
inspect-js/get-symbol-description,gh/397400854,2022,opened_issues,0,
inspect-js/get-symbol-description,gh/397400854,2023,opened_issues,0,
inspect-js/get-symbol-description,gh/397400854,2024,opened_issues,3,
inspect-js/get-symbol-description,gh/397400854,2025,opened_issues,0,
inspect-js/has-bigints,gh/201714166,2021,closed_issues,0,
inspect-js/has-bigints,gh/201714166,2021,opened_issues,1,
inspect-js/has-bigints,gh/201714166,2022,closed_issues,0,
inspect-js/has-bigints,gh/201714166,2022,opened_issues,0,
inspect-js/has-bigints,gh/201714166,2023,closed_issues,1,
inspect-js/has-bigints,gh/201714166,2023,opened_issues,1,
inspect-js/has-bigints,gh/201714166,2024,closed_issues,0,
inspect-js/has-bigints,gh/201714166,2024,opened_issues,0,
inspect-js/has-bigints,gh/201714166,2025,closed_issues,0,
inspect-js/has-bigints,gh/201714166,2025,opened_issues,0,
inspect-js/has-property-descriptors,gh/481834578,2021,closed_issues,0,
inspect-js/has-property-descriptors,gh/481834578,2021,opened_issues,0,
inspect-js/has-property-descriptors,gh/481834578,2022,closed_issues,1,
inspect-js/has-property-descriptors,gh/481834578,2022,opened_issues,2,
inspect-js/has-property-descriptors,gh/481834578,2023,closed_issues,0,
inspect-js/has-property-descriptors,gh/481834578,2023,opened_issues,0,
inspect-js/has-property-descriptors,gh/481834578,2024,closed_issues,0,
inspect-js/has-property-descriptors,gh/481834578,2024,opened_issues,0,
inspect-js/has-property-descriptors,gh/481834578,2025,closed_issues,0,
inspect-js/has-property-descriptors,gh/481834578,2025,opened_issues,0,
inspect-js/has-proto,gh/577580747,2021,closed_issues,0,
inspect-js/has-proto,gh/577580747,2021,opened_issues,0,
inspect-js/has-proto,gh/577580747,2022,closed_issues,0,
