repo,repo_id,year,metric,value
coveragepy/coveragepy,138421996,2023,opened_issues,143
coveragepy/coveragepy,138421996,2024,closed_issues,108
coveragepy/coveragepy,138421996,2024,opened_issues,111
coveragepy/coveragepy,138421996,2025,closed_issues,123
coveragepy/coveragepy,138421996,2025,opened_issues,112
cowboy/node-exit,,2021,closed_issues,0
cowboy/node-exit,,2021,opened_issues,0
cowboy/node-exit,,2022,closed_issues,0
cowboy/node-exit,,2022,opened_issues,0
cowboy/node-exit,,2023,closed_issues,0
cowboy/node-exit,,2023,opened_issues,0
cowboy/node-exit,,2024,closed_issues,0
cowboy/node-exit,,2024,opened_issues,1
cowboy/node-exit,,2025,closed_issues,0
cowboy/node-exit,,2025,opened_issues,0
cpburnz/python-pathspec,14648551,2021,closed_issues,4
cpburnz/python-pathspec,14648551,2021,opened_issues,8
cpburnz/python-pathspec,14648551,2022,closed_issues,18
cpburnz/python-pathspec,14648551,2022,opened_issues,10
cpburnz/python-pathspec,14648551,2023,closed_issues,7
cpburnz/python-pathspec,14648551,2023,opened_issues,6
cpburnz/python-pathspec,14648551,2024,closed_issues,1
cpburnz/python-pathspec,14648551,2024,opened_issues,2
cpburnz/python-pathspec,14648551,2025,closed_issues,6
cpburnz/python-pathspec,14648551,2025,opened_issues,11
crate-py/rpds,608018848,2021,closed_issues,0
crate-py/rpds,608018848,2021,opened_issues,0
crate-py/rpds,608018848,2022,closed_issues,0
crate-py/rpds,608018848,2022,opened_issues,0
crate-py/rpds,608018848,2023,closed_issues,17
crate-py/rpds,608018848,2023,opened_issues,17
crate-py/rpds,608018848,2024,closed_issues,19
crate-py/rpds,608018848,2024,opened_issues,20
crate-py/rpds,608018848,2025,closed_issues,12
crate-py/rpds,608018848,2025,opened_issues,15
creationix/http-parser-js,,2021,closed_issues,8
creationix/http-parser-js,,2021,opened_issues,3
creationix/http-parser-js,,2022,closed_issues,4
creationix/http-parser-js,,2022,opened_issues,4
creationix/http-parser-js,,2023,closed_issues,1
creationix/http-parser-js,,2023,opened_issues,1
creationix/http-parser-js,,2024,closed_issues,0
creationix/http-parser-js,,2024,opened_issues,0
creationix/http-parser-js,,2025,closed_issues,1
creationix/http-parser-js,,2025,opened_issues,1
criterion-rs/criterion.rs,1081104682,2021,closed_issues,0
criterion-rs/criterion.rs,1081104682,2021,opened_issues,0
criterion-rs/criterion.rs,1081104682,2022,closed_issues,0
criterion-rs/criterion.rs,1081104682,2022,opened_issues,0
criterion-rs/criterion.rs,1081104682,2023,closed_issues,0
criterion-rs/criterion.rs,1081104682,2023,opened_issues,0
criterion-rs/criterion.rs,1081104682,2024,closed_issues,0
criterion-rs/criterion.rs,1081104682,2024,opened_issues,0
criterion-rs/criterion.rs,1081104682,2025,closed_issues,7
criterion-rs/criterion.rs,1081104682,2025,opened_issues,11
crossbeam-rs/crossbeam,35566048,2021,closed_issues,36
crossbeam-rs/crossbeam,35566048,2021,opened_issues,45
crossbeam-rs/crossbeam,35566048,2022,closed_issues,51
crossbeam-rs/crossbeam,35566048,2022,opened_issues,56
crossbeam-rs/crossbeam,35566048,2023,closed_issues,31
crossbeam-rs/crossbeam,35566048,2023,opened_issues,43
crossbeam-rs/crossbeam,35566048,2024,closed_issues,26
crossbeam-rs/crossbeam,35566048,2024,opened_issues,34
crossbeam-rs/crossbeam,35566048,2025,closed_issues,9
crossbeam-rs/crossbeam,35566048,2025,opened_issues,21
cryptocorrosion/cryptocorrosion,,2021,opened_issues,8
cryptocorrosion/cryptocorrosion,,2022,opened_issues,1
cryptocorrosion/cryptocorrosion,,2023,opened_issues,0
cryptocorrosion/cryptocorrosion,,2024,opened_issues,3
cryptocorrosion/cryptocorrosion,,2025,opened_issues,3
css-modules/icss-utils,42766912,2021,closed_issues,1
css-modules/icss-utils,42766912,2021,opened_issues,1
css-modules/icss-utils,42766912,2022,closed_issues,0
css-modules/icss-utils,42766912,2022,opened_issues,0
css-modules/icss-utils,42766912,2023,closed_issues,0
css-modules/icss-utils,42766912,2023,opened_issues,0
css-modules/icss-utils,42766912,2024,closed_issues,0
css-modules/icss-utils,42766912,2024,opened_issues,0
css-modules/icss-utils,42766912,2025,closed_issues,0
css-modules/icss-utils,42766912,2025,opened_issues,0
css-modules/postcss-modules-extract-imports,,2021,opened_issues,0
css-modules/postcss-modules-extract-imports,,2022,opened_issues,0
css-modules/postcss-modules-extract-imports,,2023,opened_issues,0
css-modules/postcss-modules-extract-imports,,2024,opened_issues,0
css-modules/postcss-modules-extract-imports,,2025,opened_issues,0
css-modules/postcss-modules-local-by-default,,2021,opened_issues,1
css-modules/postcss-modules-local-by-default,,2022,opened_issues,2
css-modules/postcss-modules-local-by-default,,2023,opened_issues,3
css-modules/postcss-modules-local-by-default,,2024,opened_issues,6
css-modules/postcss-modules-local-by-default,,2025,opened_issues,0
css-modules/postcss-modules-scope,,2021,opened_issues,0
css-modules/postcss-modules-scope,,2022,opened_issues,0
css-modules/postcss-modules-scope,,2023,opened_issues,2
css-modules/postcss-modules-scope,,2024,opened_issues,1
css-modules/postcss-modules-scope,,2025,opened_issues,0
css-modules/postcss-modules-values,,2021,opened_issues,3
css-modules/postcss-modules-values,,2022,opened_issues,0
css-modules/postcss-modules-values,,2023,opened_issues,1
css-modules/postcss-modules-values,,2024,opened_issues,0
css-modules/postcss-modules-values,,2025,opened_issues,0
cssnano/cssnano,33943153,2021,closed_issues,94
cssnano/cssnano,33943153,2021,opened_issues,88
cssnano/cssnano,33943153,2022,closed_issues,33
cssnano/cssnano,33943153,2022,opened_issues,39
cssnano/cssnano,33943153,2023,closed_issues,16
cssnano/cssnano,33943153,2023,opened_issues,34
cssnano/cssnano,33943153,2024,closed_issues,25
cssnano/cssnano,33943153,2024,opened_issues,28
cssnano/cssnano,33943153,2025,closed_issues,9
cssnano/cssnano,33943153,2025,opened_issues,13
csstools/postcss-plugins,219192307,2021,closed_issues,20
csstools/postcss-plugins,219192307,2021,opened_issues,33
csstools/postcss-plugins,219192307,2022,closed_issues,174
csstools/postcss-plugins,219192307,2022,opened_issues,167
csstools/postcss-plugins,219192307,2023,closed_issues,103
csstools/postcss-plugins,219192307,2023,opened_issues,80
csstools/postcss-plugins,219192307,2024,closed_issues,47
csstools/postcss-plugins,219192307,2024,opened_issues,45
csstools/postcss-plugins,219192307,2025,closed_issues,24
csstools/postcss-plugins,219192307,2025,opened_issues,29
csstree/csstree,67236461,2021,closed_issues,15
csstree/csstree,67236461,2021,opened_issues,17
csstree/csstree,67236461,2022,closed_issues,31
csstree/csstree,67236461,2022,opened_issues,32
csstree/csstree,67236461,2023,closed_issues,11
csstree/csstree,67236461,2023,opened_issues,29
csstree/csstree,67236461,2024,closed_issues,36
csstree/csstree,67236461,2024,opened_issues,32
csstree/csstree,67236461,2025,closed_issues,3
csstree/csstree,67236461,2025,opened_issues,16
curl/curl,569041,2021,closed_issues,542
curl/curl,569041,2021,opened_issues,533
curl/curl,569041,2022,closed_issues,477
curl/curl,569041,2022,opened_issues,497
curl/curl,569041,2023,closed_issues,646
curl/curl,569041,2023,opened_issues,638
curl/curl,569041,2024,closed_issues,591
curl/curl,569041,2024,opened_issues,579
curl/curl,569041,2025,closed_issues,484
curl/curl,569041,2025,opened_issues,473
cuviper/autocfg,135481335,2021,closed_issues,3
cuviper/autocfg,135481335,2021,opened_issues,5
cuviper/autocfg,135481335,2022,closed_issues,4
cuviper/autocfg,135481335,2022,opened_issues,5
cuviper/autocfg,135481335,2023,closed_issues,2
cuviper/autocfg,135481335,2023,opened_issues,3
cuviper/autocfg,135481335,2024,closed_issues,8
cuviper/autocfg,135481335,2024,opened_issues,10
cuviper/autocfg,135481335,2025,closed_issues,1
cuviper/autocfg,135481335,2025,opened_issues,0
cyan4973/xxhash,19330466,2021,closed_issues,64
cyan4973/xxhash,19330466,2021,opened_issues,64
cyan4973/xxhash,19330466,2022,closed_issues,41
cyan4973/xxhash,19330466,2022,opened_issues,53
cyan4973/xxhash,19330466,2023,closed_issues,56
cyan4973/xxhash,19330466,2023,opened_issues,51
cyan4973/xxhash,19330466,2024,closed_issues,31
cyan4973/xxhash,19330466,2024,opened_issues,20
cyan4973/xxhash,19330466,2025,closed_issues,18
cyan4973/xxhash,19330466,2025,opened_issues,30
d-bus/dbus,,2021,closed_issues,0
d-bus/dbus,,2021,opened_issues,0
d-bus/dbus,,2022,closed_issues,0
d-bus/dbus,,2022,opened_issues,0
d-bus/dbus,,2023,closed_issues,0
d-bus/dbus,,2023,opened_issues,0
d-bus/dbus,,2024,closed_issues,0
d-bus/dbus,,2024,opened_issues,0
d-bus/dbus,,2025,closed_issues,0
d-bus/dbus,,2025,opened_issues,0
d3/d3-array,,2021,opened_issues,27
d3/d3-array,,2022,opened_issues,7
d3/d3-array,,2023,opened_issues,6
d3/d3-array,,2024,opened_issues,1
d3/d3-array,,2025,opened_issues,2
daaku/nodejs-makeerror,2097803,2021,closed_issues,3
daaku/nodejs-makeerror,2097803,2021,opened_issues,1
daaku/nodejs-makeerror,2097803,2022,closed_issues,0
daaku/nodejs-makeerror,2097803,2022,opened_issues,0
daaku/nodejs-makeerror,2097803,2023,closed_issues,0
daaku/nodejs-makeerror,2097803,2023,opened_issues,0
daaku/nodejs-makeerror,2097803,2024,closed_issues,0
daaku/nodejs-makeerror,2097803,2024,opened_issues,0
daaku/nodejs-makeerror,2097803,2025,closed_issues,0
daaku/nodejs-makeerror,2097803,2025,opened_issues,0
daaku/nodejs-tmpl,2171213,2021,closed_issues,1
daaku/nodejs-tmpl,2171213,2021,opened_issues,1
daaku/nodejs-tmpl,2171213,2022,closed_issues,0
daaku/nodejs-tmpl,2171213,2022,opened_issues,0
daaku/nodejs-tmpl,2171213,2023,closed_issues,0
daaku/nodejs-tmpl,2171213,2023,opened_issues,0
daaku/nodejs-tmpl,2171213,2024,closed_issues,0
daaku/nodejs-tmpl,2171213,2024,opened_issues,0
daaku/nodejs-tmpl,2171213,2025,closed_issues,0
daaku/nodejs-tmpl,2171213,2025,opened_issues,0
daaku/nodejs-walker,,2021,opened_issues,0
daaku/nodejs-walker,,2022,opened_issues,0
daaku/nodejs-walker,,2023,opened_issues,0
daaku/nodejs-walker,,2024,opened_issues,0
daaku/nodejs-walker,,2025,opened_issues,0
dabh/colors.js,,2021,opened_issues,0
dabh/colors.js,,2022,opened_issues,4
dabh/colors.js,,2023,opened_issues,2
dabh/colors.js,,2024,opened_issues,2
dabh/colors.js,,2025,opened_issues,1
dalek-cryptography/subtle,,2021,opened_issues,2
dalek-cryptography/subtle,,2022,opened_issues,5
dalek-cryptography/subtle,,2023,opened_issues,4
dalek-cryptography/subtle,,2024,opened_issues,6
dalek-cryptography/subtle,,2025,opened_issues,0
danez/pirates,,2021,opened_issues,3
danez/pirates,,2022,opened_issues,4
danez/pirates,,2023,opened_issues,1
danez/pirates,,2024,opened_issues,0
danez/pirates,,2025,opened_issues,0
darshanbmehta/telecom-mas-agent,,2021,opened_issues,0
darshanbmehta/telecom-mas-agent,,2022,opened_issues,0
darshanbmehta/telecom-mas-agent,,2023,opened_issues,0
darshanbmehta/telecom-mas-agent,,2024,opened_issues,0
darshanbmehta/telecom-mas-agent,,2025,opened_issues,0
date-fns/date-fns,,2021,opened_issues,252
date-fns/date-fns,,2022,opened_issues,208
date-fns/date-fns,,2023,opened_issues,207
date-fns/date-fns,,2024,opened_issues,200
date-fns/date-fns,,2025,opened_issues,85
dateutil/dateutil,26876372,2021,closed_issues,29
dateutil/dateutil,26876372,2021,opened_issues,48
dateutil/dateutil,26876372,2022,closed_issues,13
dateutil/dateutil,26876372,2022,opened_issues,50
dateutil/dateutil,26876372,2023,closed_issues,23
dateutil/dateutil,26876372,2023,opened_issues,51
dateutil/dateutil,26876372,2024,closed_issues,25
dateutil/dateutil,26876372,2024,opened_issues,47
dateutil/dateutil,26876372,2025,closed_issues,4
dateutil/dateutil,26876372,2025,opened_issues,23
davidhalter/parso,90668463,2021,closed_issues,19
davidhalter/parso,90668463,2021,opened_issues,17
davidhalter/parso,90668463,2022,closed_issues,4
davidhalter/parso,90668463,2022,opened_issues,5
davidhalter/parso,90668463,2023,closed_issues,3
davidhalter/parso,90668463,2023,opened_issues,6
davidhalter/parso,90668463,2024,closed_issues,2
davidhalter/parso,90668463,2024,opened_issues,4
davidhalter/parso,90668463,2025,closed_issues,2
davidhalter/parso,90668463,2025,opened_issues,2
davisjam/safe-regex,90781457,2021,closed_issues,0
davisjam/safe-regex,90781457,2021,opened_issues,2
davisjam/safe-regex,90781457,2022,closed_issues,0
davisjam/safe-regex,90781457,2022,opened_issues,1
davisjam/safe-regex,90781457,2023,closed_issues,0
davisjam/safe-regex,90781457,2023,opened_issues,0
davisjam/safe-regex,90781457,2024,closed_issues,0
davisjam/safe-regex,90781457,2024,opened_issues,0
davisjam/safe-regex,90781457,2025,closed_issues,0
davisjam/safe-regex,90781457,2025,opened_issues,0
dchest/tweetnacl-js,15649752,2021,closed_issues,4
dchest/tweetnacl-js,15649752,2021,opened_issues,7
dchest/tweetnacl-js,15649752,2022,closed_issues,11
dchest/tweetnacl-js,15649752,2022,opened_issues,7
dchest/tweetnacl-js,15649752,2023,closed_issues,6
dchest/tweetnacl-js,15649752,2023,opened_issues,5
dchest/tweetnacl-js,15649752,2024,closed_issues,3
dchest/tweetnacl-js,15649752,2024,opened_issues,3
dchest/tweetnacl-js,15649752,2025,closed_issues,0
dchest/tweetnacl-js,15649752,2025,opened_issues,0
dcodeio/long.js,8678904,2021,closed_issues,16
dcodeio/long.js,8678904,2021,opened_issues,9
dcodeio/long.js,8678904,2022,closed_issues,2
dcodeio/long.js,8678904,2022,opened_issues,4
dcodeio/long.js,8678904,2023,closed_issues,1
dcodeio/long.js,8678904,2023,opened_issues,7
dcodeio/long.js,8678904,2024,closed_issues,0
dcodeio/long.js,8678904,2024,opened_issues,1
dcodeio/long.js,8678904,2025,closed_issues,18
dcodeio/long.js,8678904,2025,opened_issues,1
debug-js/debug,2871998,2021,closed_issues,35
debug-js/debug,2871998,2021,opened_issues,38
debug-js/debug,2871998,2022,closed_issues,37
debug-js/debug,2871998,2022,opened_issues,45
debug-js/debug,2871998,2023,closed_issues,13
debug-js/debug,2871998,2023,opened_issues,22
debug-js/debug,2871998,2024,closed_issues,11
debug-js/debug,2871998,2024,opened_issues,21
debug-js/debug,2871998,2025,closed_issues,21
debug-js/debug,2871998,2025,opened_issues,26
definitelytyped/definitelytyped,6093316,2021,closed_issues,3505
definitelytyped/definitelytyped,6093316,2021,opened_issues,470
definitelytyped/definitelytyped,6093316,2022,closed_issues,112
definitelytyped/definitelytyped,6093316,2022,opened_issues,236
definitelytyped/definitelytyped,6093316,2023,closed_issues,63
definitelytyped/definitelytyped,6093316,2023,opened_issues,132
definitelytyped/definitelytyped,6093316,2024,closed_issues,262
definitelytyped/definitelytyped,6093316,2024,opened_issues,97
definitelytyped/definitelytyped,6093316,2025,closed_issues,40
definitelytyped/definitelytyped,6093316,2025,opened_issues,45
defunctzombie/node-url,,2021,opened_issues,5
defunctzombie/node-url,,2022,opened_issues,1
defunctzombie/node-url,,2023,opened_issues,6
defunctzombie/node-url,,2024,opened_issues,4
defunctzombie/node-url,,2025,opened_issues,1
digitalbazaar/forge,,2021,opened_issues,77
digitalbazaar/forge,,2022,opened_issues,55
digitalbazaar/forge,,2023,opened_issues,43
digitalbazaar/forge,,2024,opened_issues,26
digitalbazaar/forge,,2025,opened_issues,17
distrotech/gdbm,,2021,closed_issues,0
distrotech/gdbm,,2021,opened_issues,0
distrotech/gdbm,,2022,closed_issues,0
distrotech/gdbm,,2022,opened_issues,0
distrotech/gdbm,,2023,closed_issues,0
distrotech/gdbm,,2023,opened_issues,0
distrotech/gdbm,,2024,closed_issues,0
distrotech/gdbm,,2024,opened_issues,0
distrotech/gdbm,,2025,closed_issues,0
distrotech/gdbm,,2025,opened_issues,0
django/asgiref,48501860,2021,closed_issues,32
django/asgiref,48501860,2021,opened_issues,41
django/asgiref,48501860,2022,closed_issues,22
django/asgiref,48501860,2022,opened_issues,25
django/asgiref,48501860,2023,closed_issues,26
django/asgiref,48501860,2023,opened_issues,26
django/asgiref,48501860,2024,closed_issues,19
django/asgiref,48501860,2024,opened_issues,29
django/asgiref,48501860,2025,closed_issues,17
django/asgiref,48501860,2025,opened_issues,22
django/django,,2021,opened_issues,0
django/django,,2022,opened_issues,0
django/django,,2023,opened_issues,0
django/django,,2024,opened_issues,0
django/django,,2025,opened_issues,0
djc/rustc-version-rs,41272773,2021,closed_issues,14
djc/rustc-version-rs,41272773,2021,opened_issues,4
djc/rustc-version-rs,41272773,2022,closed_issues,0
djc/rustc-version-rs,41272773,2022,opened_issues,0
djc/rustc-version-rs,41272773,2023,closed_issues,2
djc/rustc-version-rs,41272773,2023,opened_issues,2
djc/rustc-version-rs,41272773,2024,closed_issues,1
djc/rustc-version-rs,41272773,2024,opened_issues,1
djc/rustc-version-rs,41272773,2025,closed_issues,0
djc/rustc-version-rs,41272773,2025,opened_issues,0
dmitrysoshnikov/regexp-tree,85459304,2021,closed_issues,3
dmitrysoshnikov/regexp-tree,85459304,2021,opened_issues,14
